date,log_reer
1999-05-06,4.713365643011419
1999-05-07,4.712558224399553
1999-05-10,4.71183360813038
1999-05-11,4.711191794203901
1999-05-12,4.710632782620116
1999-05-13,4.710156573379024
1999-05-14,4.709763166480625
1999-05-17,4.709452561924921
1999-05-18,4.709224759711909
1999-05-19,4.709079759841591
1999-05-20,4.709017562313967
1999-05-21,4.709038167129037
1999-05-24,4.7091415742868
1999-05-25,4.7093277837872565
1999-05-26,4.709596795630406
1999-05-27,4.70994860981625
1999-05-28,4.710383226344788
1999-05-31,4.710900645216018
1999-06-01,4.7186982169058185
1999-06-02,4.71925700850413
1999-06-03,4.719801653269278
1999-06-04,4.720332151201264
1999-06-07,4.720848502300087
1999-06-08,4.721350706565748
1999-06-09,4.721838763998247
1999-06-10,4.722312674597583
1999-06-11,4.722772438363757
1999-06-14,4.723218055296768
1999-06-15,4.723649525396618
1999-06-16,4.724066848663304
1999-06-17,4.724470025096828
1999-06-18,4.72485905469719
1999-06-21,4.725233937464389
1999-06-22,4.725594673398426
1999-06-23,4.725941262499301
1999-06-24,4.726273704767013
1999-06-25,4.7265920002015624
1999-06-28,4.72689614880295
1999-06-29,4.727186150571175
1999-06-30,4.727462005506237
1999-07-01,4.719191340088882
1999-07-02,4.71954489357525
1999-07-05,4.719990292446086
1999-07-06,4.720527536701391
1999-07-07,4.721156626341163
1999-07-08,4.721877561365403
1999-07-09,4.722690341774112
1999-07-12,4.723594967567289
1999-07-13,4.724591438744933
1999-07-14,4.725679755307047
1999-07-15,4.726859917253627
1999-07-16,4.728131924584677
1999-07-19,4.729495777300194
1999-07-20,4.730951475400179
1999-07-21,4.732499018884632
1999-07-22,4.734138407753553
1999-07-23,4.735869642006943
1999-07-26,4.737692721644801
1999-07-27,4.739607646667126
1999-07-28,4.7416144170739205
1999-07-29,4.743713032865182
1999-07-30,4.745903494040912
1999-08-02,4.754533275493743
1999-08-03,4.7568285768186245
1999-08-04,4.75913687290819
1999-08-05,4.76145816376244
1999-08-06,4.7637924493813735
1999-08-09,4.766139729764991
1999-08-10,4.7685000049132915
1999-08-11,4.770873274826277
1999-08-12,4.773259539503946
1999-08-13,4.775658798946298
1999-08-16,4.778071053153335
1999-08-17,4.780496302125055
1999-08-18,4.78293454586146
1999-08-19,4.785385784362548
1999-08-20,4.78785001762832
1999-08-23,4.7903272456587755
1999-08-24,4.792817468453915
1999-08-25,4.7953206860137385
1999-08-26,4.797836898338246
1999-08-27,4.800366105427437
1999-08-30,4.802908307281312
1999-08-31,4.805463503899871
1999-09-01,4.817763563733144
1999-09-02,4.820223857105294
1999-09-03,4.822576252466351
1999-09-06,4.824820749816315
1999-09-07,4.826957349155186
1999-09-08,4.828986050482964
1999-09-09,4.830906853799649
1999-09-10,4.832719759105241
1999-09-13,4.83442476639974
1999-09-14,4.836021875683147
1999-09-15,4.837511086955461
1999-09-16,4.8388924002166815
1999-09-17,4.840165815466809
1999-09-20,4.841331332705844
1999-09-21,4.842388951933786
1999-09-22,4.843338673150634
1999-09-23,4.84418049635639
1999-09-24,4.844914421551054
1999-09-27,4.845540448734623
1999-09-28,4.846058577907101
1999-09-29,4.846468809068485
1999-09-30,4.846771142218777
1999-10-01,4.836646426009914
1999-10-04,4.836872456204307
1999-10-05,4.837120822637744
1999-10-06,4.837391525310224
1999-10-07,4.837684564221747
1999-10-08,4.837999939372313
1999-10-11,4.838337650761922
1999-10-12,4.838697698390574
1999-10-13,4.83908008225827
1999-10-14,4.839484802365007
1999-10-15,4.8399118587107886
1999-10-18,4.8403612512956125
1999-10-19,4.8408329801194805
1999-10-20,4.841327045182391
1999-10-21,4.841843446484344
1999-10-22,4.8423821840253405
1999-10-25,4.84294325780538
1999-10-26,4.843526667824462
1999-10-27,4.844132414082588
1999-10-28,4.844760496579757
1999-10-29,4.845410915315968
1999-11-01,4.846503734791948
1999-11-02,4.847160849579161
1999-11-03,4.847832903949935
1999-11-04,4.848519897904269
1999-11-05,4.849221831442163
1999-11-08,4.849938704563619
1999-11-09,4.850670517268634
1999-11-10,4.851417269557211
1999-11-11,4.852178961429348
1999-11-12,4.852955592885046
1999-11-15,4.853747163924305
1999-11-16,4.854553674547123
1999-11-17,4.855375124753503
1999-11-18,4.8562115145434435
1999-11-19,4.857062843916944
1999-11-22,4.857929112874006
1999-11-23,4.858810321414627
1999-11-24,4.85970646953881
1999-11-25,4.860617557246553
1999-11-26,4.861543584537857
1999-11-29,4.862484551412722
1999-11-30,4.863440457871147
1999-12-01,4.874039679350626
1999-12-02,4.87487232782798
1999-12-03,4.875608989438178
1999-12-06,4.8762496641812225
1999-12-07,4.876794352057113
1999-12-08,4.877243053065848
1999-12-09,4.877595767207429
1999-12-10,4.877852494481854
1999-12-13,4.878013234889126
1999-12-14,4.878077988429244
1999-12-15,4.878046755102205
1999-12-16,4.877919534908013
1999-12-17,4.8776963278466665
1999-12-20,4.8773771339181655
1999-12-21,4.8769619531225095
1999-12-22,4.876450785459699
1999-12-23,4.875843630929734
1999-12-24,4.8751404895326145
1999-12-27,4.87434136126834
1999-12-28,4.873446246136911
1999-12-29,4.8724551441383275
1999-12-30,4.8713680552725895
1999-12-31,4.870184979539697
2000-01-03,4.861018461193469
2000-01-04,4.859609124521708
2000-01-05,4.858191329263953
2000-01-06,4.856765075420203
2000-01-07,4.8553303629904585
2000-01-10,4.853887191974719
2000-01-11,4.8524355623729845
2000-01-12,4.850975474185256
2000-01-13,4.849506927411532
2000-01-14,4.848029922051814
2000-01-17,4.846544458106101
2000-01-18,4.845050535574393
2000-01-19,4.843548154456691
2000-01-20,4.842037314752994
2000-01-21,4.840518016463302
2000-01-24,4.838990259587615
2000-01-25,4.837454044125934
2000-01-26,4.835909370078259
2000-01-27,4.834356237444588
2000-01-28,4.832794646224922
2000-01-31,4.831224596419262
2000-02-01,4.81883954495005
2000-02-02,4.817399939923458
2000-02-03,4.816099238261929
2000-02-04,4.814937439965463
2000-02-07,4.813914545034059
2000-02-08,4.813030553467719
2000-02-09,4.8122854652664415
2000-02-10,4.811679280430226
2000-02-11,4.811211998959075
2000-02-14,4.8108836208529855
2000-02-15,4.81069414611196
2000-02-16,4.810643574735996
2000-02-17,4.810731906725096
2000-02-18,4.810959142079259
2000-02-21,4.811325280798484
2000-02-22,4.811830322882773
2000-02-23,4.8124742683321236
2000-02-24,4.813257117146538
2000-02-25,4.814178869326015
2000-02-28,4.815239524870554
2000-02-29,4.816439083780157
2000-03-01,4.830052340453464
2000-03-02,4.83125001991289
2000-03-03,4.83242330458096
2000-03-06,4.833572194457674
2000-03-07,4.8346966895430326
2000-03-08,4.835796789837036
2000-03-09,4.836872495339683
2000-03-10,4.837923806050974
2000-03-13,4.838950721970909
2000-03-14,4.839953243099489
2000-03-15,4.8409313694367135
2000-03-16,4.841885100982582
2000-03-17,4.842814437737094
2000-03-20,4.843719379700251
2000-03-21,4.8445999268720525
2000-03-22,4.845456079252497
2000-03-23,4.846287836841587
2000-03-24,4.8470951996393215
2000-03-27,4.847878167645699
2000-03-28,4.848636740860721
2000-03-29,4.849370919284388
2000-03-30,4.850080702916699
2000-03-31,4.850766091757654
2000-04-03,4.853729774904201
2000-04-04,4.854423754810375
2000-04-05,4.855051571465683
2000-04-06,4.855613224870127
2000-04-07,4.856108715023706
2000-04-10,4.856538041926419
2000-04-11,4.856901205578268
2000-04-12,4.857198205979251
2000-04-13,4.857429043129368
2000-04-14,4.857593717028621
2000-04-17,4.857692227677009
2000-04-18,4.857724575074531
2000-04-19,4.857690759221189
2000-04-20,4.857590780116981
2000-04-21,4.857424637761908
2000-04-24,4.85719233215597
2000-04-25,4.856893863299167
2000-04-26,4.856529231191498
2000-04-27,4.856098435832965
2000-04-28,4.8556014772235665
2000-05-01,4.847914350128396
2000-05-02,4.847456052518184
2000-05-03,4.847029128480598
2000-05-04,4.846633578015637
2000-05-05,4.846269401123303
2000-05-08,4.845936597803595
2000-05-09,4.845635168056512
2000-05-10,4.845365111882057
2000-05-11,4.845126429280226
2000-05-12,4.8449191202510224
2000-05-15,4.844743184794444
2000-05-16,4.844598622910492
2000-05-17,4.844485434599165
2000-05-18,4.844403619860465
2000-05-19,4.844353178694391
2000-05-22,4.844334111100943
2000-05-23,4.8443464170801205
2000-05-24,4.844390096631924
2000-05-25,4.844465149756354
2000-05-26,4.84457157645341
2000-05-29,4.844709376723091
2000-05-30,4.844878550565399
2000-05-31,4.845079097980332
2000-06-01,4.851098991132107
2000-06-02,4.851303915761103
2000-06-05,4.851471302168465
2000-06-06,4.851601150354191
2000-06-07,4.851693460318283
2000-06-08,4.85174823206074
2000-06-09,4.851765465581562
2000-06-12,4.85174516088075
2000-06-13,4.851687317958303
2000-06-14,4.851591936814222
2000-06-15,4.851459017448505
2000-06-16,4.851288559861154
2000-06-19,4.851080564052169
2000-06-20,4.850835030021548
2000-06-21,4.8505519577692935
2000-06-22,4.850231347295403
2000-06-23,4.849873198599879
2000-06-26,4.84947751168272
2000-06-27,4.849044286543926
2000-06-28,4.848573523183497
2000-06-29,4.848065221601434
2000-06-30,4.847519381797737
2000-07-03,4.8410822549787875
2000-07-04,4.840509524756564
2000-07-05,4.839975222243419
2000-07-06,4.839479347439352
2000-07-07,4.8390219003443615
2000-07-10,4.83860288095845
2000-07-11,4.8382222892816165
2000-07-12,4.83788012531386
2000-07-13,4.837576389055182
2000-07-14,4.8373110805055815
2000-07-17,4.837084199665059
2000-07-18,4.836895746533614
2000-07-19,4.836745721111247
2000-07-20,4.836634123397958
2000-07-21,4.836560953393746
2000-07-24,4.8365262110986125
2000-07-25,4.836529896512556
2000-07-26,4.836572009635579
2000-07-27,4.8366525504676785
2000-07-28,4.836771519008856
2000-07-31,4.8369289152591115
2000-08-01,4.837638756270996
2000-08-02,4.837843637297013
2000-08-03,4.83807460356009
2000-08-04,4.838331655060227
2000-08-07,4.838614791797425
2000-08-08,4.838924013771682
2000-08-09,4.8392593209829995
2000-08-10,4.839620713431378
2000-08-11,4.840008191116816
2000-08-14,4.840421754039315
2000-08-15,4.840861402198873
2000-08-16,4.841327135595492
2000-08-17,4.841818954229171
2000-08-18,4.842336858099911
2000-08-21,4.842880847207709
2000-08-22,4.843450921552569
2000-08-23,4.844047081134489
2000-08-24,4.84466932595347
2000-08-25,4.84531765600951
2000-08-28,4.845992071302611
2000-08-29,4.846692571832771
2000-08-30,4.847419157599993
2000-08-31,4.848171828604274
2000-09-01,4.855815744026193
2000-09-04,4.856606859691951
2000-09-05,4.857336167521043
2000-09-06,4.858003667513471
2000-09-07,4.858609359669234
2000-09-08,4.859153243988333
2000-09-11,4.859635320470766
2000-09-12,4.860055589116536
2000-09-13,4.860414049925641
2000-09-14,4.860710702898081
2000-09-15,4.860945548033857
2000-09-18,4.861118585332967
2000-09-19,4.861229814795414
2000-09-20,4.861279236421195
2000-09-21,4.8612668502103125
2000-09-22,4.861192656162765
2000-09-25,4.861056654278554
2000-09-26,4.860858844557677
2000-09-27,4.860599227000135
2000-09-28,4.860277801605929
2000-09-29,4.859894568375059
2000-10-02,4.853867920511574
2000-10-03,4.853456265685049
2000-10-04,4.853057767960101
2000-10-05,4.852672427336729
2000-10-06,4.852300243814934
2000-10-09,4.8519412173947165
2000-10-10,4.851595348076075
2000-10-11,4.85126263585901
2000-10-12,4.850943080743523
2000-10-13,4.850636682729612
2000-10-16,4.8503434418172775
2000-10-17,4.85006335800652
2000-10-18,4.84979643129734
2000-10-19,4.8495426616897355
2000-10-20,4.8493020491837076
2000-10-23,4.849074593779258
2000-10-24,4.848860295476384
2000-10-25,4.8486591542750865
2000-10-26,4.848471170175366
2000-10-27,4.848296343177223
2000-10-30,4.848134673280656
2000-10-31,4.847986160485666
2000-11-01,4.8553991037399165
2000-11-02,4.8551831374592895
2000-11-03,4.8548865605914475
2000-11-06,4.854509373136392
2000-11-07,4.854051575094123
2000-11-08,4.853513166464639
2000-11-09,4.852894147247941
2000-11-10,4.852194517444029
2000-11-13,4.8514142770529025
2000-11-14,4.850553426074562
2000-11-15,4.849611964509008
2000-11-16,4.848589892356239
2000-11-17,4.847487209616257
2000-11-20,4.84630391628906
2000-11-21,4.84504001237465
2000-11-22,4.843695497873025
2000-11-23,4.842270372784186
2000-11-24,4.8407646371081325
2000-11-27,4.839178290844865
2000-11-28,4.837511333994383
2000-11-29,4.835763766556688
2000-11-30,4.833935588531778
2000-12-01,4.8273699475465515
2000-12-04,4.8253446585943545
2000-12-05,4.823293763997901
2000-12-06,4.82121726375719
2000-12-07,4.819115157872221
2000-12-08,4.816987446342996
2000-12-11,4.814834129169513
2000-12-12,4.812655206351772
2000-12-13,4.810450677889774
2000-12-14,4.808220543783518
2000-12-15,4.805964804033006
2000-12-18,4.803683458638236
2000-12-19,4.801376507599208
2000-12-20,4.799043950915924
2000-12-21,4.796685788588381
2000-12-22,4.794302020616582
2000-12-25,4.791892647000526
2000-12-26,4.789457667740211
2000-12-27,4.78699708283564
2000-12-28,4.784510892286812
2000-12-29,4.781999096093725
2001-01-01,4.766619038838029
2001-01-02,4.7644281355249865
2001-01-03,4.762363087098214
2001-01-04,4.760423893557713
2001-01-05,4.758610554903482
2001-01-08,4.756923071135522
2001-01-09,4.755361442253833
2001-01-10,4.753925668258415
2001-01-11,4.7526157491492675
2001-01-12,4.7514316849263905
2001-01-15,4.750373475589785
2001-01-16,4.74944112113945
2001-01-17,4.748634621575385
2001-01-18,4.747953976897592
2001-01-19,4.747399187106069
2001-01-22,4.746970252200817
2001-01-23,4.746667172181835
2001-01-24,4.746489947049125
2001-01-25,4.746438576802685
2001-01-26,4.746513061442516
2001-01-29,4.746713400968618
2001-01-30,4.747039595380991
2001-01-31,4.747491644679633
2001-02-01,4.768235294996527
2001-02-02,4.7687638370899865
2001-02-05,4.769156331464253
2001-02-06,4.769412778119327
2001-02-07,4.76953317705521
2001-02-08,4.7695175282719
2001-02-09,4.769365831769398
2001-02-12,4.769078087547704
2001-02-13,4.768654295606817
2001-02-14,4.768094455946738
2001-02-15,4.767398568567467
2001-02-16,4.766566633469004
2001-02-19,4.765598650651349
2001-02-20,4.764494620114501
2001-02-21,4.763254541858461
2001-02-22,4.7618784158832295
2001-02-23,4.760366242188804
2001-02-26,4.758718020775189
2001-02-27,4.7569337516423795
2001-02-28,4.755013434790379
2001-03-01,4.739991913921067
2001-03-02,4.738172323311428
2001-03-05,4.7364025644296
2001-03-06,4.734682637275582
2001-03-07,4.733012541849373
2001-03-08,4.731392278150976
2001-03-09,4.729821846180387
2001-03-12,4.728301245937609
2001-03-13,4.726830477422641
2001-03-14,4.725409540635483
2001-03-15,4.724038435576135
2001-03-16,4.722717162244597
2001-03-19,4.721445720640869
2001-03-20,4.720224110764951
2001-03-21,4.719052332616843
2001-03-22,4.717930386196546
2001-03-23,4.716858271504058
2001-03-26,4.71583598853938
2001-03-27,4.714863537302512
2001-03-28,4.713940917793455
2001-03-29,4.713068130012207
2001-03-30,4.712245173958769
2001-04-02,4.710118627852721
2001-04-03,4.70938159446684
2001-04-04,4.708717467464783
2001-04-05,4.7081262468465495
2001-04-06,4.707607932612141
2001-04-09,4.707162524761555
2001-04-10,4.706790023294794
2001-04-11,4.706490428211857
2001-04-12,4.706263739512743
2001-04-13,4.706109957197454
2001-04-16,4.706029081265989
2001-04-17,4.706021111718347
2001-04-18,4.70608604855453
2001-04-19,4.7062238917745365
2001-04-20,4.706434641378367
2001-04-23,4.706718297366021
2001-04-24,4.707074859737499
2001-04-25,4.707504328492802
2001-04-26,4.708006703631928
2001-04-27,4.708581985154878
2001-04-30,4.709230173061653
2001-05-01,4.717253731472365
2001-05-02,4.717889538412758
2001-05-03,4.718502761854302
2001-05-04,4.719093401796997
2001-05-07,4.719661458240844
2001-05-08,4.7202069311858414
2001-05-09,4.72072982063199
2001-05-10,4.7212301265792895
2001-05-11,4.721707849027741
2001-05-14,4.722162987977343
2001-05-15,4.7225955434280955
2001-05-16,4.72300551538
2001-05-17,4.723392903833055
2001-05-18,4.723757708787262
2001-05-21,4.724099930242619
2001-05-22,4.724419568199128
2001-05-23,4.724716622656787
2001-05-24,4.724991093615598
2001-05-25,4.72524298107556
2001-05-28,4.725472285036673
2001-05-29,4.725679005498938
2001-05-30,4.7258631424623525
2001-05-31,4.726024695926919
2001-06-01,4.728305426810726
2001-06-04,4.728401416222192
2001-06-05,4.728441189844575
2001-06-06,4.728424747677876
2001-06-07,4.728352089722093
2001-06-08,4.728223215977229
2001-06-11,4.728038126443282
2001-06-12,4.727796821120254
2001-06-13,4.727499300008143
2001-06-14,4.727145563106949
2001-06-15,4.7267356104166725
2001-06-18,4.726269441937314
2001-06-19,4.725747057668873
2001-06-20,4.72516845761135
2001-06-21,4.724533641764744
2001-06-22,4.723842610129056
2001-06-25,4.723095362704285
2001-06-26,4.722291899490433
2001-06-27,4.721432220487497
2001-06-28,4.720516325695479
2001-06-29,4.719544215114379
2001-07-02,4.709385033516841
2001-07-03,4.708465955280255
2001-07-04,4.707609383069531
2001-07-05,4.706815316884669
2001-07-06,4.7060837567256675
2001-07-09,4.705414702592528
2001-07-10,4.70480815448525
2001-07-11,4.704264112403833
2001-07-12,4.703782576348278
2001-07-13,4.7033635463185846
2001-07-16,4.703007022314752
2001-07-17,4.702713004336781
2001-07-18,4.702481492384671
2001-07-19,4.702312486458424
2001-07-20,4.702205986558037
2001-07-23,4.702161992683512
2001-07-24,4.702180504834849
2001-07-25,4.702261523012046
2001-07-26,4.702405047215105
2001-07-27,4.702611077444026
2001-07-30,4.7028796136988085
2001-07-31,4.703210655979452
2001-08-01,4.707459106147389
2001-08-02,4.707848819542305
2001-08-03,4.708251808821568
2001-08-06,4.708668073985176
2001-08-07,4.70909761503313
2001-08-08,4.70954043196543
2001-08-09,4.709996524782077
2001-08-10,4.710465893483069
2001-08-13,4.710948538068407
2001-08-14,4.711444458538091
2001-08-15,4.711953654892121
2001-08-16,4.712476127130498
2001-08-17,4.71301187525322
2001-08-20,4.713560899260289
2001-08-21,4.714123199151703
2001-08-22,4.714698774927463
2001-08-23,4.715287626587569
2001-08-24,4.7158897541320215
2001-08-27,4.71650515756082
2001-08-28,4.717133836873964
2001-08-29,4.717775792071455
2001-08-30,4.7184310231532915
2001-08-31,4.719099530119474
2001-09-03,4.7263789596641415
2001-09-04,4.727082134225589
2001-09-05,4.727704433070376
2001-09-06,4.7282458561985035
2001-09-07,4.72870640360997
2001-09-10,4.729086075304777
2001-09-11,4.729384871282924
2001-09-12,4.72960279154441
2001-09-13,4.729739836089236
2001-09-14,4.729796004917403
2001-09-17,4.729771298028909
2001-09-18,4.729665715423755
2001-09-19,4.72947925710194
2001-09-20,4.729211923063466
2001-09-21,4.728863713308331
2001-09-24,4.728434627836537
2001-09-25,4.727924666648081
2001-09-26,4.727333829742967
2001-09-27,4.726662117121191
2001-09-28,4.725909528782755
2001-10-01,4.717623447041141
2001-10-02,4.71692288590343
2001-10-03,4.716246514980265
2001-10-04,4.715594334271645
2001-10-05,4.714966343777571
2001-10-08,4.714362543498043
2001-10-09,4.713782933433062
2001-10-10,4.713227513582626
2001-10-11,4.712696283946736
2001-10-12,4.7121892445253915
2001-10-15,4.711706395318593
2001-10-16,4.7112477363263405
2001-10-17,4.710813267548634
2001-10-18,4.710402988985473
2001-10-19,4.710016900636858
2001-10-22,4.70965500250279
2001-10-23,4.709317294583266
2001-10-24,4.709003776878289
2001-10-25,4.708714449387857
2001-10-26,4.708449312111972
2001-10-29,4.708208365050632
2001-10-30,4.707991608203839
2001-10-31,4.707799041571591
2001-11-01,4.716272321353905
2001-11-02,4.716015338120352
2001-11-05,4.715677401544478
2001-11-06,4.715258511626285
2001-11-07,4.714758668365771
2001-11-08,4.714177871762939
2001-11-09,4.7135161218177855
2001-11-12,4.712773418530313
2001-11-13,4.71194976190052
2001-11-14,4.711045151928408
2001-11-15,4.710059588613976
2001-11-16,4.708993071957224
2001-11-19,4.7078456019581525
2001-11-20,4.706617178616761
2001-11-21,4.705307801933049
2001-11-22,4.703917471907018
2001-11-23,4.7024461885386675
2001-11-26,4.700893951827997
2001-11-27,4.6992607617750055
2001-11-28,4.697546618379695
2001-11-29,4.695751521642065
2001-11-30,4.693875471562115
2001-12-03,4.6847947756873305
2001-12-04,4.682752222804217
2001-12-05,4.680717311099414
2001-12-06,4.678690040572923
2001-12-07,4.676670411224745
2001-12-10,4.674658423054877
2001-12-11,4.672654076063322
2001-12-12,4.670657370250078
2001-12-13,4.668668305615146
2001-12-14,4.666686882158525
2001-12-17,4.664713099880217
2001-12-18,4.66274695878022
2001-12-19,4.660788458858534
2001-12-20,4.65883760011516
2001-12-21,4.656894382550099
2001-12-24,4.654958806163348
2001-12-25,4.653030870954909
2001-12-26,4.651110576924783
2001-12-27,4.6491979240729675
2001-12-28,4.647292912399464
2001-12-31,4.645395541904272
2002-01-01,4.638987911521565
2002-01-02,4.637321147587271
2002-01-03,4.6357130247471385
2002-01-04,4.634163543001168
2002-01-07,4.632672702349359
2002-01-08,4.631240502791711
2002-01-09,4.629866944328226
2002-01-10,4.628552026958902
2002-01-11,4.627295750683739
2002-01-14,4.626098115502739
2002-01-15,4.6249591214159
2002-01-16,4.623878768423223
2002-01-17,4.622857056524707
2002-01-18,4.621893985720354
2002-01-21,4.620989556010162
2002-01-22,4.620143767394132
2002-01-23,4.6193566198722635
2002-01-24,4.618628113444556
2002-01-25,4.617958248111011
2002-01-28,4.617347023871628
2002-01-29,4.616794440726406
2002-01-30,4.616300498675345
2002-01-31,4.615865197718447
2002-02-01,4.617040950487846
2002-02-04,4.616661622535389
2002-02-05,4.616336125472622
2002-02-06,4.616064459299545
2002-02-07,4.615846624016158
2002-02-08,4.615682619622461
2002-02-11,4.615572446118454
2002-02-12,4.615516103504137
2002-02-13,4.61551359177951
2002-02-14,4.615564910944573
2002-02-15,4.615670060999326
2002-02-18,4.61582904194377
2002-02-19,4.6160418537779035
2002-02-20,4.616308496501726
2002-02-21,4.61662897011524
2002-02-22,4.617003274618443
2002-02-25,4.617431410011337
2002-02-26,4.61791337629392
2002-02-27,4.618449173466193
2002-02-28,4.619038801528157
2002-03-01,4.626265497090191
2002-03-04,4.626837149645332
2002-03-05,4.62736763670642
2002-03-06,4.627856958273455
2002-03-07,4.628305114346436
2002-03-08,4.6287121049253654
2002-03-11,4.629077930010242
2002-03-12,4.629402589601065
2002-03-13,4.629686083697834
2002-03-14,4.629928412300551
2002-03-15,4.630129575409215
2002-03-18,4.630289573023825
2002-03-19,4.630408405144383
2002-03-20,4.630486071770888
2002-03-21,4.63052257290334
2002-03-22,4.630517908541738
2002-03-25,4.6304720786860845
2002-03-26,4.630385083336376
2002-03-27,4.630256922492617
2002-03-28,4.630087596154803
2002-03-29,4.6298771043229365
2002-04-01,4.621575108342735
2002-04-02,4.621397464585452
2002-04-03,4.6212823954274445
2002-04-04,4.621229900868714
2002-04-05,4.62123998090926
2002-04-08,4.621312635549082
2002-04-09,4.6214478647881805
2002-04-10,4.621645668626555
2002-04-11,4.621906047064206
2002-04-12,4.622229000101133
2002-04-15,4.622614527737337
2002-04-16,4.623062629972816
2002-04-17,4.623573306807573
2002-04-18,4.624146558241605
2002-04-19,4.624782384274914
2002-04-22,4.625480784907499
2002-04-23,4.62624176013936
2002-04-24,4.627065309970497
2002-04-25,4.627951434400911
2002-04-26,4.628900133430601
2002-04-29,4.629911407059567
2002-04-30,4.63098525528781
2002-05-01,4.639566907143098
2002-05-02,4.640626276207121
2002-05-03,4.641658001195803
2002-05-06,4.642662082109143
2002-05-07,4.6436385189471405
2002-05-08,4.644587311709796
2002-05-09,4.645508460397109
2002-05-10,4.646401965009081
2002-05-13,4.64726782554571
2002-05-14,4.648106042006997
2002-05-15,4.648916614392943
2002-05-16,4.649699542703545
2002-05-17,4.650454826938806
2002-05-20,4.6511824670987245
2002-05-21,4.651882463183301
2002-05-22,4.652554815192536
2002-05-23,4.653199523126428
2002-05-24,4.653816586984979
2002-05-27,4.654406006768188
2002-05-28,4.654967782476054
2002-05-29,4.655501914108577
2002-05-30,4.65600840166576
2002-05-31,4.656487245147599
2002-06-03,4.6509650086889796
2002-06-04,4.651537641347662
2002-06-05,4.652164027347556
2002-06-06,4.65284416668866
2002-06-07,4.653578059370975
2002-06-10,4.6543657053945005
2002-06-11,4.655207104759237
2002-06-12,4.656102257465183
2002-06-13,4.65705116351234
2002-06-14,4.658053822900707
2002-06-17,4.659110235630285
2002-06-18,4.660220401701074
2002-06-19,4.661384321113073
2002-06-20,4.662601993866283
2002-06-21,4.663873419960703
2002-06-24,4.6651985993963345
2002-06-25,4.666577532173176
2002-06-26,4.668010218291228
2002-06-27,4.66949665775049
2002-06-28,4.671036850550964
2002-07-01,4.681847727562997
2002-07-02,4.683168468973824
2002-07-03,4.684423911672275
2002-07-04,4.68561405565835
2002-07-05,4.68673890093205
2002-07-08,4.687798447493373
2002-07-09,4.68879269534232
2002-07-10,4.689721644478891
2002-07-11,4.690585294903086
2002-07-12,4.691383646614906
2002-07-15,4.692116699614348
2002-07-16,4.692784453901416
2002-07-17,4.693386909476107
2002-07-18,4.693924066338422
2002-07-19,4.694395924488361
2002-07-22,4.694802483925924
2002-07-23,4.695143744651111
2002-07-24,4.695419706663922
2002-07-25,4.695630369964357
2002-07-26,4.695775734552416
2002-07-29,4.695855800428099
2002-07-30,4.695870567591406
2002-07-31,4.6958200360423366
