date,direct_pct
1999-11-04,0.05356841317730145
1999-11-05,0.053791154480207354
1999-11-08,0.05407542288935615
1999-11-09,0.054421218404747826
1999-11-10,0.054828541026382384
1999-11-11,0.05529739075425983
1999-11-12,0.05582776758838016
1999-11-15,0.056419671528743366
1999-11-16,0.05707310257534946
1999-11-17,0.05778806072819844
1999-11-18,0.05856454598729031
1999-11-19,0.05940255835262505
1999-11-22,0.060302097824202684
1999-11-23,0.061263164402023194
1999-11-24,0.0622857580860866
1999-11-25,0.06336987887639287
1999-11-26,0.06451552677294203
1999-11-29,0.06572270177573408
1999-11-30,0.06699140388476904
1999-12-01,0.09397829432432513
1999-12-02,0.0950150892231495
1999-12-03,0.09581628585835857
1999-12-06,0.09638188422995236
1999-12-07,0.09671188433793086
1999-12-08,0.09680628618229409
1999-12-09,0.09666508976304201
1999-12-10,0.09628829508017467
1999-12-13,0.09567590213369202
1999-12-14,0.0948279109235941
1999-12-15,0.09374432144988089
1999-12-16,0.09242513371255238
1999-12-17,0.0908703477116086
1999-12-20,0.08907996344704952
1999-12-21,0.08705398091887516
1999-12-22,0.08479240012708551
1999-12-23,0.08229522107168058
1999-12-24,0.07956244375266036
1999-12-27,0.07659406817002486
1999-12-28,0.07339009432377407
1999-12-29,0.06995052221390799
1999-12-30,0.06627535184042663
1999-12-31,0.062364583203329965
2000-01-03,-0.0012475403799824675
2000-01-04,-0.0052633130468187975
2000-01-05,-0.008753599393997443
2000-01-06,-0.011718399421518384
2000-01-07,-0.014157713129381636
2000-01-10,-0.016071540517587194
2000-01-11,-0.017459881586135054
2000-01-12,-0.018322736335025222
2000-01-13,-0.018660104764257696
2000-01-14,-0.018471986873832474
2000-01-17,-0.017758382663749562
2000-01-18,-0.01651929213400895
2000-01-19,-0.014754715284610649
2000-01-20,-0.012464652115554649
2000-01-21,-0.00964910262684096
2000-01-24,-0.006308066818469571
2000-01-25,-0.0024415446904404933
2000-01-26,0.001950463757246286
2000-01-27,0.006867958524590748
2000-01-28,0.012310939611592924
2000-01-31,0.018279407018252765
2000-02-01,0.025430887518294254
2000-02-02,0.03244136129008235
2000-02-03,0.03996835510734101
2000-02-04,0.048011868970070204
2000-02-07,0.056571902878269964
2000-02-08,0.06564845683194026
2000-02-09,0.07524153083108112
2000-02-10,0.08535112487569252
2000-02-11,0.09597723896577447
2000-02-14,0.10711987310132697
2000-02-15,0.11877902728235001
2000-02-16,0.1309547015088436
2000-02-17,0.14364689578080778
2000-02-18,0.15685561009824248
2000-02-21,0.1705808444611477
2000-02-22,0.1848225988695235
2000-02-23,0.19958087332336985
2000-02-24,0.21485566782268675
2000-02-25,0.2306469823674742
2000-02-28,0.24695481695773222
2000-02-29,0.26377917159346076
2000-03-01,0.5185257241915486
2000-03-02,0.5320827706774411
2000-03-03,0.5433638911142185
2000-03-06,0.5523690855018806
2000-03-07,0.5590983538404273
2000-03-08,0.5635516961298588
2000-03-09,0.5657291123701751
2000-03-10,0.565630602561376
2000-03-13,0.5632561667034617
2000-03-14,0.5586058047964322
2000-03-15,0.5516795168402873
2000-03-16,0.5424773028350272
2000-03-17,0.5309991627806516
2000-03-20,0.5172450966771609
2000-03-21,0.501215104524555
2000-03-22,0.4829091863228338
2000-03-23,0.46232734207199727
2000-03-24,0.4394695717720455
2000-03-27,0.41433587542297845
2000-03-28,0.3869262530247961
2000-03-29,0.35724070457749857
2000-03-30,0.3252792300810856
2000-03-31,0.29104182953555746
2000-04-03,-0.14157353988541344
2000-04-04,-0.18066037598038742
2000-04-05,-0.21684372258649548
2000-04-06,-0.25012357970373755
2000-04-07,-0.2804999473321137
2000-04-10,-0.30797282547162397
2000-04-11,-0.33254221412226825
2000-04-12,-0.35420811328404656
2000-04-13,-0.372970522956959
2000-04-14,-0.3888294431410054
2000-04-17,-0.40178487383618594
2000-04-18,-0.4118368150425005
2000-04-19,-0.4189852667599491
2000-04-20,-0.4232302289885318
2000-04-21,-0.42457170172824854
2000-04-24,-0.42300968497909935
2000-04-25,-0.41854417874108424
2000-04-26,-0.41117518301420314
2000-04-27,-0.4009026977984561
2000-04-28,-0.38772672309384315
2000-05-01,-0.10558085684014104
2000-05-02,-0.0924399982877359
2000-05-03,-0.0801404239598638
2000-05-04,-0.06868213385652477
2000-05-05,-0.05806512797771879
2000-05-08,-0.048289406323445846
2000-05-09,-0.03935496889370597
2000-05-10,-0.03126181568849913
2000-05-11,-0.02400994670782535
2000-05-12,-0.017599361951684614
2000-05-15,-0.012030061420076933
2000-05-16,-0.007302045113002295
2000-05-17,-0.0034153130304607135
2000-05-18,-0.00036986517245217454
2000-05-19,0.0018342984610233044
2000-05-22,0.0031971778699657356
2000-05-23,0.003718773054375117
2000-05-24,0.003399084014251449
2000-05-25,0.0022381107495947315
2000-05-26,0.00023585326040496263
2000-05-29,-0.0026076884533178593
2000-05-30,-0.006292514391573731
2000-05-31,-0.010818624554362652
2000-06-01,-0.192585721989061
2000-06-02,-0.19692696828887693
2000-06-05,-0.19999809402903582
2000-06-06,-0.20179909920953765
2000-06-07,-0.2023299838303824
2000-06-08,-0.2015907478915701
2000-06-09,-0.1995813913931008
2000-06-12,-0.1963019143349744
2000-06-13,-0.19175231671719098
2000-06-14,-0.1859325985397505
2000-06-15,-0.17884275980265296
2000-06-16,-0.1704828005058984
2000-06-19,-0.16085272064948677
2000-06-20,-0.1499525202334181
2000-06-21,-0.1377821992576924
2000-06-22,-0.12434175772230958
2000-06-23,-0.10963119562726978
2000-06-26,-0.0936505129725729
2000-06-27,-0.07639970975821896
2000-06-28,-0.05787878598420801
2000-06-29,-0.03808774165053999
2000-06-30,-0.017026576757214862
2000-07-03,0.24169891714309547
2000-07-04,0.2632715361488816
2000-07-05,0.2830220941620917
2000-07-06,0.30095059118272566
2000-07-07,0.3170570272107836
2000-07-10,0.3313414022462654
2000-07-11,0.34380371628917117
2000-07-12,0.35444396933950084
2000-07-13,0.3632621613972544
2000-07-14,0.3702582924624319
2000-07-17,0.37543236253503337
2000-07-18,0.37878437161505873
2000-07-19,0.380314319702508
2000-07-20,0.3800222067973812
2000-07-21,0.37790803289967834
2000-07-24,0.37397179800939934
2000-07-25,0.3682135021265443
2000-07-26,0.3606331452511132
2000-07-27,0.351230727383106
2000-07-28,0.3400062485225227
2000-07-31,0.32695970866936336
2000-08-01,0.12220940947405257
2000-08-02,0.10928043899932688
2000-08-03,0.09699817708293833
2000-08-04,0.08536262372488689
2000-08-07,0.07437377892517255
2000-08-08,0.06403164268379533
2000-08-09,0.05433621500075522
2000-08-10,0.045287495876052235
2000-08-11,0.036885485309686356
2000-08-14,0.02913018330165759
2000-08-15,0.022021589851965943
2000-08-16,0.015559704960611404
2000-08-17,0.009744528627593983
2000-08-18,0.004576060852913663
2000-08-21,5.430163657047307e-05
2000-08-22,-0.0038207490214356085
2000-08-23,-0.007049091121104575
2000-08-24,-0.009630724662436432
2000-08-25,-0.011565649645431175
2000-08-28,-0.012853866070088805
2000-08-29,-0.013495373936409316
2000-08-30,-0.013490173244392716
2000-08-31,-0.012838263994039006
2000-09-01,0.026711857683747293
2000-09-04,0.028389435490905203
2000-09-05,0.030322295409988237
2000-09-06,0.03251043744099638
2000-09-07,0.034953861583929643
2000-09-08,0.03765256783878801
2000-09-11,0.040606556205571485
2000-09-12,0.04381582668428008
2000-09-13,0.04728037927491378
2000-09-14,0.05100021397747259
2000-09-15,0.05497533079195652
2000-09-18,0.05920572971836555
2000-09-19,0.0636914107566997
2000-09-20,0.06843237390695897
2000-09-21,0.07342861916914334
2000-09-22,0.07868014654325281
2000-09-25,0.08418695602928741
2000-09-26,0.08994904762724712
2000-09-27,0.09596642133713193
2000-09-28,0.10223907715894187
2000-09-29,0.10876701509267689
2000-10-02,0.17770644050611173
2000-10-03,0.1836398456442524
2000-10-04,0.18903176405876723
2000-10-05,0.1938821957496562
2000-10-06,0.19819114071691937
2000-10-09,0.20195859896055668
2000-10-10,0.20518457048056818
2000-10-11,0.20786905527695382
2000-10-12,0.2100120533497136
2000-10-13,0.21161356469884757
2000-10-16,0.21267358932435568
2000-10-17,0.21319212722623798
2000-10-18,0.21316917840449442
2000-10-19,0.21260474285912503
2000-10-20,0.2114988205901298
2000-10-23,0.20985141159750872
2000-10-24,0.2076625158812618
2000-10-25,0.20493213344138908
2000-10-26,0.2016602642778905
2000-10-27,0.19784690839076607
2000-10-30,0.1934920657800158
2000-10-31,0.1885957364456397
2000-11-01,0.12506202660581928
2000-11-02,0.11980441194570476
2000-11-03,0.11472699868347769
2000-11-06,0.10982978681913806
2000-11-07,0.10511277635268586
2000-11-08,0.10057596728412109
2000-11-09,0.09621935961344376
2000-11-10,0.09204295334065386
2000-11-13,0.0880467484657514
2000-11-14,0.08423074498873637
2000-11-15,0.08059494290960878
2000-11-16,0.07713934222836863
2000-11-17,0.0738639429450159
2000-11-20,0.07076874505955062
2000-11-21,0.06785374857197277
2000-11-22,0.06511895348228235
2000-11-23,0.06256435979047938
2000-11-24,0.060189967496563815
2000-11-27,0.0579957766005357
2000-11-28,0.05598178710239503
2000-11-29,0.05414799900214179
2000-11-30,0.05249441229977598
2000-12-01,0.05623814071426926
2000-12-04,0.05482078536220408
2000-12-05,0.053529621167527255
2000-12-06,0.052364648130238785
2000-12-07,0.051325866250338664
2000-12-08,0.0504132755278269
2000-12-11,0.04962687596270349
2000-12-12,0.04896666755496843
2000-12-13,0.04843265030462173
2000-12-14,0.048024824211663375
2000-12-15,0.04774318927609338
2000-12-18,0.04758774549791174
2000-12-19,0.047558492877118455
2000-12-20,0.04765543141371352
2000-12-21,0.047878561107696935
2000-12-22,0.04822788195906871
2000-12-25,0.048703393967828836
2000-12-26,0.049305097133977314
2000-12-27,0.05003299145751415
2000-12-28,0.050887076938439336
2000-12-29,0.05186735357675288
2001-01-01,0.06243457514496954
2001-01-02,0.0634419324081556
2001-01-03,0.06444639372975643
2001-01-04,0.06544795910977201
2001-01-05,0.06644662854820237
2001-01-08,0.06744240204504748
2001-01-09,0.06843527960030736
2001-01-10,0.069425261213982
2001-01-11,0.07041234688607141
2001-01-12,0.07139653661657558
2001-01-15,0.07237783040549452
2001-01-16,0.07335622825282821
2001-01-17,0.07433173015857668
2001-01-18,0.0753043361227399
2001-01-19,0.0762740461453179
2001-01-22,0.07724086022631065
2001-01-23,0.07820477836571817
2001-01-24,0.07916580056354044
2001-01-25,0.0801239268197775
2001-01-26,0.0810791571344293
2001-01-29,0.08203149150749588
2001-01-30,0.08298092993897721
2001-01-31,0.08392747242887331
2001-02-01,0.1116722136642742
2001-02-02,0.11235161525414798
2001-02-05,0.11262522490333803
2001-02-06,0.11249304261184435
2001-02-07,0.11195506837966697
2001-02-08,0.11101130220680584
2001-02-09,0.10966174409326102
2001-02-12,0.10790639403903246
2001-02-13,0.10574525204412018
2001-02-14,0.10317831810852418
2001-02-15,0.10020559223224446
2001-02-16,0.09682707441528102
2001-02-19,0.09304276465763384
2001-02-20,0.08885266295930296
2001-02-21,0.08425676932028835
2001-02-22,0.07925508374059001
2001-02-23,0.07384760622020796
2001-02-26,0.06803433675914218
2001-02-27,0.06181527535739268
2001-02-28,0.05519042201495947
2001-03-01,-0.00461624913939087
2001-03-02,-0.010683391601609006
2001-03-05,-0.01642618081412077
2001-03-06,-0.021844616776926173
2001-03-07,-0.026938699490025225
2001-03-08,-0.031708428953417904
2001-03-09,-0.036153805167104223
2001-03-12,-0.04027482813108418
2001-03-13,-0.04407149784535778
2001-03-14,-0.04754381430992501
2001-03-15,-0.05069177752478589
2001-03-16,-0.0535153874899404
2001-03-19,-0.05601464420538855
2001-03-20,-0.05818954767113033
2001-03-21,-0.06004009788716576
2001-03-22,-0.061566294853494824
2001-03-23,-0.06276813857011752
2001-03-26,-0.06364562903703386
2001-03-27,-0.06419876625424384
2001-03-28,-0.06442755022174745
2001-03-29,-0.06433198093954472
2001-03-30,-0.06391205840763561
2001-04-02,-0.04020257069487708
2001-04-03,-0.03937972213407295
2001-04-04,-0.0385137424979666
2001-04-05,-0.037604631786558054
2001-04-06,-0.03665238999984728
2001-04-09,-0.0356570171378343
2001-04-10,-0.03461851320051909
2001-04-11,-0.033536878187901686
2001-04-12,-0.03241211209998206
2001-04-13,-0.031244214936760224
2001-04-16,-0.030033186698236174
2001-04-17,-0.02877902738440991
2001-04-18,-0.027481736995281433
2001-04-19,-0.02614131553085074
2001-04-20,-0.02475776299111784
2001-04-23,-0.02333107937608272
2001-04-24,-0.021861264685745393
2001-04-25,-0.020348318920105853
2001-04-26,-0.018792242079164096
2001-04-27,-0.017193034162920128
2001-04-30,-0.015550695171373946
2001-05-01,-0.01566658549051473
2001-05-02,-0.014072098213164696
2001-05-03,-0.012422031110804466
2001-05-04,-0.010716384183434041
2001-05-07,-0.00895515743105342
2001-05-08,-0.007138350853662603
2001-05-09,-0.005265964451261591
2001-05-10,-0.0033379982238503835
2001-05-11,-0.001354452171428982
2001-05-14,0.0006846737060026177
2001-05-15,0.0027793794084444096
2001-05-16,0.0049296649358964
2001-05-17,0.007135530288358583
2001-05-18,0.009396975465830966
2001-05-21,0.01171400046831354
2001-05-22,0.014086605295806309
2001-05-23,0.016514789948309277
2001-05-24,0.01899855442582244
2001-05-25,0.021537898728345797
2001-05-28,0.024132822855879345
2001-05-29,0.026783326808423092
2001-05-30,0.029489410585977042
2001-05-31,0.03225107418854119
2001-06-01,0.052146864804767865
2001-06-04,0.05506805301922246
2001-06-05,0.05782487712269313
2001-06-06,0.060417337115179826
2001-06-07,0.06284543299668259
2001-06-08,0.06510916476720138
2001-06-11,0.06720853242673624
2001-06-12,0.06914353597528715
2001-06-13,0.0709141754128541
2001-06-14,0.0725204507394371
2001-06-15,0.07396236195503615
2001-06-18,0.07523990905965125
2001-06-19,0.0763530920532824
2001-06-20,0.0773019109359296
2001-06-21,0.07808636570759285
2001-06-22,0.07870645636827216
2001-06-25,0.07916218291796749
2001-06-26,0.0794535453566789
2001-06-27,0.07958054368440634
2001-06-28,0.07954317790114984
2001-06-29,0.07934144800690938
2001-07-02,0.09095983012941503
2001-07-03,0.09031187335770785
2001-07-04,0.0893654131829168
2001-07-05,0.08812044960504187
2001-07-06,0.08657698262408303
2001-07-09,0.08473501224004032
2001-07-10,0.08259453845291373
2001-07-11,0.08015556126270326
2001-07-12,0.07741808066940889
2001-07-13,0.07438209667303067
2001-07-16,0.07104760927356854
2001-07-17,0.06741461847102254
2001-07-18,0.06348312426539264
2001-07-19,0.059253126656678874
2001-07-20,0.054724625644881224
2001-07-23,0.04989762122999968
2001-07-24,0.04477211341203427
2001-07-25,0.039348102190984974
2001-07-26,0.03362558756685178
2001-07-27,0.02760456953963472
2001-07-30,0.021285048109333786
2001-07-31,0.014667023275948939
2001-08-01,-0.05706014233259512
2001-08-02,-0.06321082157811748
2001-08-03,-0.06889637045167041
2001-08-06,-0.07411678895325388
2001-08-07,-0.07887207708286792
2001-08-08,-0.0831622348405125
2001-08-09,-0.08698726222618763
2001-08-10,-0.09034715923989332
2001-08-13,-0.09324192588162956
2001-08-14,-0.09567156215139637
2001-08-15,-0.09763606804919372
2001-08-16,-0.09913544357502163
2001-08-17,-0.10016968872888009
2001-08-20,-0.10073880351076911
2001-08-21,-0.10084278792068868
2001-08-22,-0.1004816419586388
2001-08-23,-0.09965536562461948
2001-08-24,-0.09836395891863071
2001-08-27,-0.0966074218406725
2001-08-28,-0.09438575439074484
2001-08-29,-0.09169895656884774
2001-08-30,-0.08854702837498118
2001-08-31,-0.08492996980914519
2001-09-03,-0.06567353966151007
2001-09-04,-0.06058709162072077
2001-09-05,-0.05510871281761842
2001-09-06,-0.04923840325220306
2001-09-07,-0.04297616292447465
2001-09-10,-0.036321991834433194
2001-09-11,-0.02927588998207871
2001-09-12,-0.021837857367411194
2001-09-13,-0.014007893990430636
2001-09-14,-0.00578599985113704
2001-09-17,0.0028278250504696033
2001-09-18,0.01183358071438926
2001-09-19,0.021231267140621977
2001-09-20,0.031020884329167733
2001-09-21,0.041202432280026506
2001-09-24,0.05177591099319834
2001-09-25,0.06274132046868318
2001-09-26,0.07409866070648109
2001-09-27,0.08584793170659204
2001-09-28,0.09798913346901598
2001-10-01,0.21885171040778392
2001-10-02,0.2288059566647924
2001-10-03,0.23781607307034233
2001-10-04,0.2458820596244338
2001-10-05,0.2530039163270667
2001-10-08,0.2591816431782411
2001-10-09,0.26441524017795703
2001-10-10,0.26870470732621443
2001-10-11,0.2720500446230133
2001-10-12,0.27445125206835363
2001-10-15,0.27590832966223555
2001-10-16,0.2764212774046588
2001-10-17,0.2759900952956237
2001-10-18,0.27461478333513
2001-10-19,0.2722953415231778
2001-10-22,0.2690317698597671
2001-10-23,0.2648240683448979
2001-10-24,0.2596722369785702
2001-10-25,0.253576275760784
2001-10-26,0.24653618469153923
2001-10-29,0.23855196377083598
2001-10-30,0.2296236129986742
2001-10-31,0.21975113237505395
2001-11-01,0.07962256117741977
2001-11-02,0.06888550027602316
2001-11-05,0.05871965306081235
2001-11-06,0.0491250195317873
2001-11-07,0.040101599688948025
2001-11-08,0.031649393532294526
2001-11-09,0.023768401061826788
2001-11-12,0.01645862227754484
2001-11-13,0.009720057179448651
2001-11-14,0.003552705767538234
2001-11-15,-0.0020434319581864105
2001-11-16,-0.007068355997725276
2001-11-19,-0.01152206635107838
2001-11-20,-0.015404563018245703
2001-11-21,-0.018715845999227255
2001-11-22,-0.02145591529402304
2001-11-23,-0.023624770902633048
2001-11-26,-0.025222412825057286
2001-11-27,-0.02624884106129575
2001-11-28,-0.02670405561134845
2001-11-29,-0.026588056475215373
2001-11-30,-0.025900843652896514
2001-12-03,0.013427472322347936
2001-12-04,0.014854134468237905
2001-12-05,0.01638910717967967
2001-12-06,0.01803239045667323
2001-12-07,0.019783984299218585
2001-12-10,0.021643888707315734
2001-12-11,0.023612103680964676
2001-12-12,0.025688629220165418
2001-12-13,0.027873465324917947
2001-12-14,0.030166611995222276
2001-12-17,0.0325680692310784
2001-12-18,0.03507783703248632
2001-12-19,0.03769591539944602
2001-12-20,0.04042230433195753
2001-12-21,0.04325700383002083
2001-12-24,0.04620001389363593
2001-12-25,0.049251334522802816
2001-12-26,0.052410965717521504
2001-12-27,0.05567890747779198
2001-12-28,0.059055159803614254
2001-12-31,0.06253972269498831
2002-01-01,0.0913633077724172
2002-01-02,0.09444552848794811
2002-01-03,0.09732952024094714
2002-01-04,0.10001528303141434
2002-01-07,0.10250281685934967
2002-01-08,0.10479212172475315
2002-01-09,0.10688319762762478
2002-01-10,0.10877604456796457
2002-01-11,0.1104706625457725
2002-01-14,0.11196705156104857
2002-01-15,0.11326521161379279
2002-01-16,0.11436514270400516
2002-01-17,0.11526684483168569
2002-01-18,0.11597031799683435
2002-01-21,0.11647556219945117
2002-01-22,0.11678257743953613
2002-01-23,0.11689136371708925
2002-01-24,0.1168019210321105
2002-01-25,0.11651424938459991
2002-01-28,0.11602834877455746
2002-01-29,0.11534421920198316
2002-01-30,0.11446186066687702
2002-01-31,0.11338127316923902
2002-02-01,0.05099588109599541
2002-02-04,0.05018037774087163
2002-02-05,0.0500200099598194
2002-02-06,0.05051477775283871
2002-02-07,0.051664681119929584
2002-02-08,0.053469720061092005
2002-02-11,0.05592989457632597
2002-02-12,0.05904520466563147
2002-02-13,0.06281565032900854
2002-02-14,0.06724123156645716
2002-02-15,0.07232194837797733
2002-02-18,0.07805780076356902
2002-02-19,0.08444878872323229
2002-02-20,0.09149491225696711
2002-02-21,0.09919617136477346
2002-02-22,0.10755256604665138
2002-02-25,0.11656409630260083
2002-02-26,0.12623076213262185
2002-02-27,0.1365525635367144
2002-02-28,0.1475295005148785
2002-03-01,0.25800530399161237
2002-03-04,0.26832591147220497
2002-03-05,0.2778889620979277
2002-03-06,0.28669445586878045
2002-03-07,0.2947423927847634
2002-03-08,0.3020327728458764
2002-03-11,0.3085655960521194
2002-03-12,0.31434086240349257
2002-03-13,0.31935857189999584
2002-03-14,0.32361872454162915
2002-03-15,0.3271213203283926
2002-03-18,0.3298663592602861
2002-03-19,0.3318538413373097
2002-03-20,0.3330837665594634
2002-03-21,0.3335561349267472
2002-03-22,0.33327094643916105
2002-03-25,0.33222820109670503
2002-03-26,0.33042789889937907
2002-03-27,0.3278700398471832
2002-03-28,0.32455462394011747
2002-03-29,0.3204816511781818
2002-04-01,0.280632597841595
2002-04-02,0.2757679003506729
2002-04-03,0.2706494654575977
2002-04-04,0.26527729316236937
2002-04-05,0.25965138346498784
2002-04-08,0.2537717363654532
2002-04-09,0.24763835186376543
2002-04-10,0.2412512299599245
2002-04-11,0.23461037065393048
2002-04-12,0.22771577394578332
2002-04-15,0.220567439835483
2002-04-16,0.21316536832302957
2002-04-17,0.205509559408423
2002-04-18,0.19760001309166328
2002-04-19,0.18943672937275044
2002-04-22,0.18101970825168445
2002-04-23,0.17234894972846537
2002-04-24,0.16342445380309314
2002-04-25,0.15424622047556774
2002-04-26,0.14481424974588925
2002-04-29,0.1351285416140576
2002-04-30,0.1251890960800728
2002-05-01,0.053824556530992815
2002-05-02,0.044540090537473154
