date,debtsec_pct
1999-05-31,-0.08444686676938062
1999-06-01,-0.4675129666810731
1999-06-02,-0.4898038373372425
1999-06-03,-0.5064955935689572
1999-06-04,-0.5175882353762173
1999-06-07,-0.5230817627590229
1999-06-08,-0.5229761757173736
1999-06-09,-0.5172714742512698
1999-06-10,-0.5059676583607116
1999-06-11,-0.4890647280456984
1999-06-14,-0.46656268330623074
1999-06-15,-0.4384615241423084
1999-06-16,-0.4047612505539314
1999-06-17,-0.3654618625410998
1999-06-18,-0.3205633601038136
1999-06-21,-0.2700657432420728
1999-06-22,-0.21396901195587714
1999-06-23,-0.15227316624522708
1999-06-24,-0.08497820611012236
1999-06-25,-0.012084131550562816
1999-06-28,0.06640905743345116
1999-06-29,0.15050136084191978
1999-06-30,0.24019277867484323
1999-07-01,1.3317887729487792
1999-07-02,1.4203019542639466
1999-07-05,1.5020377846369033
1999-07-06,1.5769962640676491
1999-07-07,1.6451773925561843
1999-07-08,1.7065811701025089
1999-07-09,1.7612075967066227
1999-07-12,1.8090566723685257
1999-07-13,1.8501283970882183
1999-07-14,1.8844227708657002
1999-07-15,1.9119397937009712
1999-07-16,1.9326794655940316
1999-07-19,1.9466417865448813
1999-07-20,1.9538267565535203
1999-07-21,1.9542343756199487
1999-07-22,1.9478646437441665
1999-07-23,1.9347175609261735
1999-07-26,1.91479312716597
1999-07-27,1.8880913424635555
1999-07-28,1.8546122068189304
1999-07-29,1.8143557202320946
1999-07-30,1.7673218827030481
1999-08-02,1.020999005872827
1999-08-03,0.9690130961284149
1999-08-04,0.9188524651108472
1999-08-05,0.8705171128201243
1999-08-06,0.8240070392562464
1999-08-09,0.7793222444192132
1999-08-10,0.7364627283090246
1999-08-11,0.6954284909256809
1999-08-12,0.6562195322691821
1999-08-13,0.6188358523395279
1999-08-16,0.5832774511367185
1999-08-17,0.5495443286607539
1999-08-18,0.5176364849116339
1999-08-19,0.4875539198893589
1999-08-20,0.45929663359392864
1999-08-23,0.43286462602534304
1999-08-24,0.4082578971836023
1999-08-25,0.3854764470687063
1999-08-26,0.36452027568065515
1999-08-27,0.34538938301944866
1999-08-30,0.32808376908508696
1999-08-31,0.31260343387757006
1999-09-01,0.33497295608746736
1999-09-02,0.3226956680393472
1999-09-03,0.311796148423779
1999-09-06,0.3022743972407628
1999-09-07,0.29413041449029864
1999-09-08,0.28736420017238645
1999-09-09,0.2819757542870262
1999-09-10,0.27796507683421795
1999-09-13,0.2753321678139617
1999-09-14,0.27407702722625743
1999-09-15,0.2741996550711051
1999-09-16,0.27570005134850484
1999-09-17,0.2785782160584565
1999-09-20,0.28283414920096017
1999-09-21,0.2884678507760158
1999-09-22,0.29547932078362343
1999-09-23,0.30386855922378303
1999-09-24,0.3136355660964946
1999-09-27,0.3247803414017582
1999-09-28,0.33730288513957374
1999-09-29,0.35120319730994126
1999-09-30,0.36648127791286084
1999-10-01,0.7814991062943429
1999-10-04,0.7950337039160148
1999-10-05,0.8046539144555312
1999-10-06,0.8103597379128923
1999-10-07,0.8121511742880978
1999-10-08,0.810028223581148
1999-10-11,0.8039908857920427
1999-10-12,0.794039160920782
1999-10-13,0.7801730489673658
1999-10-14,0.7623925499317943
1999-10-15,0.7406976638140673
1999-10-18,0.7150883906141848
1999-10-19,0.685564730332147
1999-10-20,0.6521266829679537
1999-10-21,0.6147742485216051
1999-10-22,0.5735074269931009
1999-10-25,0.5283262183824413
1999-10-26,0.4792306226896263
1999-10-27,0.426220639914656
1999-10-28,0.36929627005753
1999-10-29,0.30845751311824876
1999-11-01,-0.28510310396522853
1999-11-02,-0.3438915060815888
1999-11-03,-0.3996584910211196
1999-11-04,-0.45240405878382095
1999-11-05,-0.502128209369693
1999-11-08,-0.5488309427787357
1999-11-09,-0.592512259010949
1999-11-10,-0.6331721580663328
1999-11-11,-0.6708106399448872
1999-11-12,-0.7054277046466123
1999-11-15,-0.7370233521715079
1999-11-16,-0.7655975825195742
1999-11-17,-0.7911503956908111
1999-11-18,-0.8136817916852186
1999-11-19,-0.8331917705027967
1999-11-22,-0.8496803321435454
1999-11-23,-0.8631474766074647
1999-11-24,-0.8735932038945546
1999-11-25,-0.8810175140048152
1999-11-26,-0.8854204069382463
1999-11-29,-0.886801882694848
1999-11-30,-0.8851619412746203
1999-12-01,-0.8278039436659531
1999-12-02,-0.8211813197676149
1999-12-03,-0.8123947628029061
1999-12-06,-0.8014442727718268
1999-12-07,-0.7883298496743769
1999-12-08,-0.7730514935105564
1999-12-09,-0.7556092042803653
1999-12-10,-0.7360029819838035
1999-12-13,-0.7142328266208713
1999-12-14,-0.6902987381915685
1999-12-15,-0.6642007166958951
1999-12-16,-0.635938762133851
1999-12-17,-0.6055128745054364
1999-12-20,-0.5729230538106512
1999-12-21,-0.5381693000494955
1999-12-22,-0.5012516132219692
1999-12-23,-0.4621699933280723
1999-12-24,-0.42092444036780474
1999-12-27,-0.37751495434116666
1999-12-28,-0.33194153524815806
1999-12-29,-0.2842041830887788
1999-12-30,-0.23430289786302888
1999-12-31,-0.18223767957090853
2000-01-03,0.29965636275411167
2000-01-04,0.3558503346409313
2000-01-05,0.40884444597431874
2000-01-06,0.4586386967542737
2000-01-07,0.5052330869807965
2000-01-10,0.5486276166538868
2000-01-11,0.5888222857735449
2000-01-12,0.6258170943397706
2000-01-13,0.6596120423525641
2000-01-14,0.6902071298119251
2000-01-17,0.7176023567178539
2000-01-18,0.7417977230703503
2000-01-19,0.7627932288694144
2000-01-20,0.7805888741150462
2000-01-21,0.7951846588072456
2000-01-24,0.8065805829460128
2000-01-25,0.8147766465313475
2000-01-26,0.8197728495632499
2000-01-27,0.8215691920417201
2000-01-28,0.8201656739667579
2000-01-31,0.8155622953383633
2000-02-01,0.6452240199850205
2000-02-02,0.6364373071066456
2000-02-03,0.6266671205317227
2000-02-04,0.6159134602602518
2000-02-07,0.6041763262922328
2000-02-08,0.5914557186276659
2000-02-09,0.577751637266551
2000-02-10,0.5630640822088879
2000-02-11,0.5473930534546769
2000-02-14,0.530738551003918
2000-02-15,0.5131005748566109
2000-02-16,0.4944791250127557
2000-02-17,0.4748742014723526
2000-02-18,0.45428580423540144
2000-02-21,0.43271393330190233
2000-02-22,0.4101585886718551
2000-02-23,0.3866197703452599
2000-02-24,0.3620974783221167
2000-02-25,0.3365917126024255
2000-02-28,0.3101024731861862
2000-02-29,0.28262976007339896
2000-03-01,-0.1081418977177796
2000-03-02,-0.13081191427201427
2000-03-03,-0.15017021159804694
2000-03-06,-0.16621678969587772
2000-03-07,-0.17895164856550655
2000-03-08,-0.1883747882069334
2000-03-09,-0.1944862086201583
2000-03-10,-0.1972859098051813
2000-03-13,-0.19677389176200233
2000-03-14,-0.19295015449062142
2000-03-15,-0.18581469799103859
2000-03-16,-0.17536752226325378
2000-03-17,-0.16160862730726705
2000-03-20,-0.14453801312307835
2000-03-21,-0.12415567971068772
2000-03-22,-0.10046162707009516
2000-03-23,-0.07345585520130067
2000-03-24,-0.04313836410430416
2000-03-27,-0.0095091537791058
2000-03-28,0.027431775774294537
2000-03-29,0.0676844245558968
2000-03-30,0.11124879256570111
2000-03-31,0.1581248798037073
2000-04-03,0.871352481843658
2000-04-04,0.9235369642721731
2000-04-05,0.9701899516930642
2000-04-06,1.0113114441063311
2000-04-07,1.0469014415119737
2000-04-10,1.0769599439099924
2000-04-11,1.1014869513003869
2000-04-12,1.1204824636831572
2000-04-13,1.1339464810583033
2000-04-14,1.1418790034258255
2000-04-17,1.1442800307857233
2000-04-18,1.141149563137997
2000-04-19,1.1324876004826465
2000-04-20,1.118294142819672
2000-04-21,1.0985691901490733
2000-04-24,1.0733127424708504
2000-04-25,1.0425247997850033
2000-04-26,1.0062053620915323
2000-04-27,0.9643544293904369
2000-04-28,0.9169720016817176
2000-05-01,0.2274818179463663
2000-05-02,0.18456269704349365
2000-05-03,0.14473656194761245
2000-05-04,0.10800341265872257
2000-05-05,0.07436324917682413
2000-05-08,0.04381607150191702
2000-05-09,0.01636187963400132
2000-05-10,-0.007999326426923033
2000-05-11,-0.029267546680855974
2000-05-12,-0.04744278112779756
2000-05-15,-0.06252502976774775
2000-05-16,-0.07451429260070656
2000-05-17,-0.083410569626674
2000-05-18,-0.08921386084565006
2000-05-19,-0.09192416625763473
2000-05-22,-0.09154148586262803
2000-05-23,-0.08806581966062994
2000-05-24,-0.08149716765164046
2000-05-25,-0.0718355298356596
2000-05-26,-0.059080906212687405
2000-05-29,-0.04323329678272383
2000-05-30,-0.024292701545768784
2000-05-31,-0.0022591205018224203
2000-06-01,0.38868562337376916
2000-06-02,0.4137982277982354
2000-06-05,0.4377547531211874
2000-06-06,0.46055519934262523
2000-06-07,0.4821995664625489
2000-06-08,0.5026878544809584
2000-06-09,0.5220200633978538
2000-06-12,0.5401961932132349
2000-06-13,0.5572162439271018
2000-06-14,0.5730802155394545
2000-06-15,0.5877881080502932
2000-06-16,0.6013399214596176
2000-06-19,0.6137356557674278
2000-06-20,0.6249753109737239
2000-06-21,0.6350588870785059
2000-06-22,0.6439863840817736
2000-06-23,0.6517578019835271
2000-06-26,0.6583731407837665
2000-06-27,0.6638324004824917
2000-06-28,0.6681355810797027
2000-06-29,0.6712826825753996
2000-06-30,0.6732737049695822
2000-07-03,0.5176325784574011
2000-07-04,0.5193722570690528
2000-07-05,0.521976911795275
2000-07-06,0.5254465426360675
2000-07-07,0.5297811495914305
2000-07-10,0.5349807326613639
2000-07-11,0.5410452918458678
2000-07-12,0.5479748271449421
2000-07-13,0.5557693385585868
2000-07-14,0.5644288260868019
2000-07-17,0.5739532897295875
2000-07-18,0.5843427294869435
2000-07-19,0.5955971453588699
2000-07-20,0.6077165373453668
2000-07-21,0.6207009054464341
2000-07-24,0.6345502496620719
2000-07-25,0.64926456999228
2000-07-26,0.6648438664370586
2000-07-27,0.6812881389964076
2000-07-28,0.6985973876703271
2000-07-31,0.7167716124588169
2000-08-01,1.0377396765646703
2000-08-02,1.0524036916803805
2000-08-03,1.0643481036959628
2000-08-04,1.073572912611417
2000-08-07,1.0800781184267438
2000-08-08,1.083863721141943
2000-08-09,1.0849297207570143
2000-08-10,1.083276117271958
2000-08-11,1.0789029106867738
2000-08-14,1.071810101001462
2000-08-15,1.0619976882160223
2000-08-16,1.0494656723304552
2000-08-17,1.0342140533447601
2000-08-18,1.0162428312589373
2000-08-21,0.995552006072987
2000-08-22,0.9721415777869089
2000-08-23,0.946011546400703
2000-08-24,0.9171619119143694
2000-08-25,0.885592674327908
2000-08-28,0.851303833641319
2000-08-29,0.8142953898546023
2000-08-30,0.7745673429677576
2000-08-31,0.7321196929807855
2000-09-01,0.23873007998607515
2000-09-04,0.1920804537321974
2000-09-05,0.14825009746269396
2000-09-06,0.10723901117756511
2000-09-07,0.06904719487681064
2000-09-08,0.03367464856043066
2000-09-11,0.00112137222842517
2000-09-12,-0.028612634119205844
2000-09-13,-0.05552737048246238
2000-09-14,-0.07962283686134446
2000-09-15,-0.10089903325585206
2000-09-18,-0.11935595966598521
2000-09-19,-0.13499361609174382
2000-09-20,-0.14781200253312804
2000-09-21,-0.15781111899013772
2000-09-22,-0.16499096546277298
2000-09-25,-0.16935154195103375
2000-09-26,-0.17089284845492003
2000-09-27,-0.16961488497443183
2000-09-28,-0.1655176515095692
2000-09-29,-0.15860114806033204
2000-10-02,0.14125790039866132
2000-10-03,0.14951265324660185
2000-10-04,0.15672892066494457
2000-10-05,0.16290670265368948
2000-10-06,0.16804599921283656
2000-10-09,0.17214681034238585
2000-10-10,0.17520913604233732
2000-10-11,0.17723297631269097
2000-10-12,0.17821833115344685
2000-10-13,0.17816520056460486
2000-10-16,0.1770735845461651
2000-10-17,0.17494348309812752
2000-10-18,0.1717748962204921
2000-10-19,0.16756782391325892
2000-10-20,0.1623222661764279
2000-10-23,0.15603822300999906
2000-10-24,0.14871569441397242
2000-10-25,0.14035468038834797
2000-10-26,0.1309551809331257
2000-10-27,0.12051719604830564
2000-10-30,0.10904072573388776
2000-10-31,0.09652576998987204
2000-11-01,-0.011002336901986043
2000-11-02,-0.024426876353417948
2000-11-03,-0.037722514082668204
2000-11-06,-0.050889250089736826
2000-11-07,-0.06392708437462385
2000-11-08,-0.07683601693732922
2000-11-09,-0.08961604777785298
2000-11-10,-0.1022671768961951
2000-11-13,-0.11478940429235562
2000-11-14,-0.1271827299663345
2000-11-15,-0.13944715391813176
2000-11-16,-0.1515826761477474
2000-11-17,-0.1635892966551814
2000-11-20,-0.17546701544043378
2000-11-21,-0.18721583250350451
2000-11-22,-0.19883574784439367
2000-11-23,-0.21032676146310117
2000-11-24,-0.22168887335962703
2000-11-27,-0.2329220835339713
2000-11-28,-0.24402639198613393
2000-11-29,-0.25500179871611495
2000-11-30,-0.2658483037239143
2000-12-01,-0.3965316488795786
2000-12-04,-0.4059856985517563
2000-12-05,-0.41366583254927425
2000-12-06,-0.4195720508721323
2000-12-07,-0.4237043535203304
2000-12-08,-0.4260627404938687
2000-12-11,-0.4266472117927471
2000-12-12,-0.42545776741696567
2000-12-13,-0.4224944073665243
2000-12-14,-0.41775713164142314
2000-12-15,-0.41124594024166206
2000-12-18,-0.4029608331672411
2000-12-19,-0.3929018104181603
2000-12-20,-0.3810688719944196
2000-12-21,-0.367462017896019
2000-12-22,-0.35208124812295855
2000-12-25,-0.3349265626752383
2000-12-26,-0.31599796155285803
2000-12-27,-0.29529544475581804
2000-12-28,-0.2728190122841181
2000-12-29,-0.2485686641377583
2001-01-01,0.08708057633038058
2001-01-02,0.10878880026934597
2001-01-03,0.1284439637889544
2001-01-04,0.1460460668892059
2001-01-05,0.16159510957010048
2001-01-08,0.1750910918316381
2001-01-09,0.18653401367381878
2001-01-10,0.19592387509664255
2001-01-11,0.20326067610010937
2001-01-12,0.20854441668421925
2001-01-15,0.21177509684897217
2001-01-16,0.21295271659436818
2001-01-17,0.21207727592040726
2001-01-18,0.20914877482708938
2001-01-19,0.20416721331441456
2001-01-22,0.19713259138238282
2001-01-23,0.18804490903099413
2001-01-24,0.17690416626024852
2001-01-25,0.16371036307014597
2001-01-26,0.1484634994606865
2001-01-29,0.13116357543187004
2001-01-30,0.11181059098369664
2001-01-31,0.09040454611616634
2001-02-01,-0.27522301262370585
2001-02-02,-0.2997988828968133
2001-02-05,-0.3219726523631078
2001-02-06,-0.3417443210225894
2001-02-07,-0.35911388887525814
2001-02-08,-0.37408135592111397
2001-02-09,-0.3866467221601569
2001-02-12,-0.39680998759238695
2001-02-13,-0.40457115221780404
2001-02-14,-0.4099302160364083
2001-02-15,-0.4128871790481996
2001-02-16,-0.413442041253178
2001-02-19,-0.41159480265134357
2001-02-20,-0.40734546324269616
2001-02-21,-0.4006940230272359
2001-02-22,-0.3916404820049627
2001-02-23,-0.3801848401758766
2001-02-26,-0.3663270975399776
2001-02-27,-0.35006725409726575
2001-02-28,-0.33140530984774097
2001-03-01,-0.051563202248722975
2001-03-02,-0.03365625442259329
2001-03-05,-0.01699149063973184
2001-03-06,-0.0015689109001386405
2001-03-07,0.01261148479618637
2001-03-08,0.025549696449243122
2001-03-09,0.03724572405903166
2001-03-12,0.04769956762555197
2001-03-13,0.05691122714880405
2001-03-14,0.06488070262878791
2001-03-15,0.07160799406550354
2001-03-16,0.07709310145895094
2001-03-19,0.08133602480913012
2001-03-20,0.08433676411604106
2001-03-21,0.08609531937968379
2001-03-22,0.08661169060005829
2001-03-23,0.08588587777716454
2001-03-26,0.08391788091100259
2001-03-27,0.0807077000015724
2001-03-28,0.07625533504887398
2001-03-29,0.07056078605290735
2001-03-30,0.06362405301367247
2001-04-02,0.007589300967255214
2001-04-03,-0.0016927435841835037
2001-04-04,-0.011688443362533954
2001-04-05,-0.02239779836779604
2001-04-06,-0.03382080859996983
2001-04-09,-0.0459574740590553
2001-04-10,-0.05880779474505245
2001-04-11,-0.07237177065796128
2001-04-12,-0.0866494017977818
2001-04-13,-0.10164068816451399
2001-04-16,-0.11734562975815788
2001-04-17,-0.13376422657871345
2001-04-18,-0.1508964786261807
2001-04-19,-0.16874238590055965
2001-04-20,-0.18730194840185024
2001-04-23,-0.20657516613005256
2001-04-24,-0.2265620390851665
2001-04-25,-0.24726256726719217
2001-04-26,-0.2686767506761295
2001-04-27,-0.2908045893119786
2001-04-30,-0.3136460831747393
2001-05-01,-0.7960718856911371
2001-05-02,-0.8129473964730217
2001-05-03,-0.8251915427810033
2001-05-04,-0.8328043246150816
2001-05-07,-0.8357857419752568
2001-05-08,-0.8341357948615289
2001-05-09,-0.8278544832738979
2001-05-10,-0.8169418072123635
2001-05-11,-0.8013977666769262
2001-05-14,-0.7812223616675856
2001-05-15,-0.756415592184342
2001-05-16,-0.7269774582271951
2001-05-17,-0.6929079597961451
2001-05-18,-0.6542070968911918
2001-05-21,-0.6108748695123355
2001-05-22,-0.562911277659576
2001-05-23,-0.5103163213329135
2001-05-24,-0.4530900005323476
2001-05-25,-0.39123231525787866
2001-05-28,-0.3247432655095066
2001-05-29,-0.2536228512872314
2001-05-30,-0.17787107259105284
2001-05-31,-0.0974879294209714
2001-06-01,0.8819966444543753
2001-06-04,0.9685232943834311
2001-06-05,1.0484654668219404
2001-06-06,1.1218231617699033
2001-06-07,1.1885963792273198
2001-06-08,1.2487851191941897
2001-06-11,1.302389381670513
2001-06-12,1.34940916665629
2001-06-13,1.3898444741515203
2001-06-14,1.4236953041562042
2001-06-15,1.4509616566703416
2001-06-18,1.4716435316939325
2001-06-19,1.485740929226977
2001-06-20,1.493253849269475
2001-06-21,1.4941822918214265
2001-06-22,1.4885262568828315
2001-06-25,1.4762857444536899
2001-06-26,1.457460754534002
2001-06-27,1.4320512871237674
2001-06-28,1.4000573422229865
2001-06-29,1.361478919831659
2001-07-02,0.7207556341894017
2001-07-03,0.6790583279603107
2001-07-04,0.6387737562984628
2001-07-05,0.5999019192038583
2001-07-06,0.5624428166764968
2001-07-09,0.5263964487163786
2001-07-10,0.49176281532350363
2001-07-11,0.45854191649787185
2001-07-12,0.42673375223948323
2001-07-13,0.39633832254833784
2001-07-16,0.3673556274244356
2001-07-17,0.33978566686777667
2001-07-18,0.31362844087836084
2001-07-19,0.2888839494561882
2001-07-20,0.2655521926012589
2001-07-23,0.24363317031357268
2001-07-24,0.22312688259312968
2001-07-25,0.2040333294399299
2001-07-26,0.1863525108539733
2001-07-27,0.17008442683525996
2001-07-30,0.15522907738378977
2001-07-31,0.14178646249956278
2001-08-01,0.3319076797606713
2001-08-02,0.3193989690163198
2001-08-03,0.3058883895699491
2001-08-06,0.29137594142155926
2001-08-07,0.2758616245711502
2001-08-08,0.2593454390187219
2001-08-09,0.24182738476427446
2001-08-10,0.2233074618078078
2001-08-13,0.20378567014932197
2001-08-14,0.18326200978881696
2001-08-15,0.1617364807262927
2001-08-16,0.1392090829617493
2001-08-17,0.11567981649518672
2001-08-20,0.09114868132660488
2001-08-21,0.0656156774560039
2001-08-22,0.039080804883383724
2001-08-23,0.011544063608744382
2001-08-24,-0.016994546367914254
2001-08-27,-0.04653502504659199
2001-08-28,-0.07707737242728893
2001-08-29,-0.10862158851000504
2001-08-30,-0.1411676732947404
2001-08-31,-0.17471562678149494
2001-09-03,-0.6519214878316784
2001-09-04,-0.6863620486657671
2001-09-05,-0.715510874816855
2001-09-06,-0.739367966284942
2001-09-07,-0.7579333230700279
2001-09-10,-0.771206945172113
2001-09-11,-0.7791888325911971
2001-09-12,-0.7818789853272803
2001-09-13,-0.7792774033803626
2001-09-14,-0.7713840867504438
2001-09-17,-0.7581990354375241
2001-09-18,-0.7397222494416036
2001-09-19,-0.715953728762682
2001-09-20,-0.6868934734007595
2001-09-21,-0.6525414833558361
2001-09-24,-0.6128977586279117
2001-09-25,-0.5679622992169865
2001-09-26,-0.5177351051230602
2001-09-27,-0.4622161763461329
2001-09-28,-0.40140551288620485
2001-10-01,0.28507294627256907
2001-10-02,0.3394534432728785
2001-10-03,0.3907340910622547
2001-10-04,0.4389148896406977
2001-10-05,0.4839958390082074
2001-10-08,0.5259769391647839
2001-10-09,0.564858190110427
2001-10-10,0.6006395918451372
2001-10-11,0.6333211443689138
2001-10-12,0.6629028476817573
2001-10-15,0.6893847017836676
2001-10-16,0.7127667066746447
2001-10-17,0.7330488623546885
2001-10-18,0.750231168823799
2001-10-19,0.7643136260819764
2001-10-22,0.7752962341292204
2001-10-23,0.7831789929655313
2001-10-24,0.7879619025909088
2001-10-25,0.7896449630053533
2001-10-26,0.7882281742088644
2001-10-29,0.7837115362014422
2001-10-30,0.7760950489830868
2001-10-31,0.7653787125537982
2001-11-01,0.35066478428126824
2001-11-02,0.3378081306730543
2001-11-05,0.3265390175350402
2001-11-06,0.31685744486722595
2001-11-07,0.30876341266961155
2001-11-08,0.30225692094219697
2001-11-09,0.2973379696849823
2001-11-12,0.2940065588979674
2001-11-13,0.29226268858115234
2001-11-14,0.2921063587345371
2001-11-15,0.29353756935812175
2001-11-16,0.2965563204519062
2001-11-19,0.3011626120158905
2001-11-20,0.3073564440500747
2001-11-21,0.3151378165544586
2001-11-22,0.32450672952904247
2001-11-23,0.3354631829738261
2001-11-26,0.34800717688880956
2001-11-27,0.36213871127399294
2001-11-28,0.3778577861293761
2001-11-29,0.39516440145495907
2001-11-30,0.414058557250742
2001-12-03,1.1080340366414942
2001-12-04,1.1220563820158476
2001-12-05,1.128644057628763
2001-12-06,1.1277970634802408
2001-12-07,1.1195153995702807
2001-12-10,1.1037990658988828
2001-12-11,1.0806480624660466
2001-12-12,1.050062389271773
2001-12-13,1.0120420463160613
2001-12-14,0.9665870335989117
2001-12-17,0.9136973511203242
2001-12-18,0.8533729988802988
2001-12-19,0.7856139768788356
2001-12-20,0.7104202851159345
2001-12-21,0.6277919235915956
2001-12-24,0.5377288923058186
2001-12-25,0.44023119125860394
2001-12-26,0.3352988204499512
2001-12-27,0.2229317798798608
2001-12-28,0.10313006954833215
2001-12-31,-0.024106310544633858
2002-01-01,-1.1306432488134404
2002-01-02,-1.248688863097949
2002-01-03,-1.3618195678868577
2002-01-04,-1.4700353631801668
2002-01-07,-1.5733362489778762
2002-01-08,-1.6717222252799862
2002-01-09,-1.7651932920864961
2002-01-10,-1.8537494493974065
2002-01-11,-1.937390697212717
2002-01-14,-2.016117035532428
2002-01-15,-2.0899284643565395
2002-01-16,-2.1588249836850513
2002-01-17,-2.222806593517963
2002-01-18,-2.2818732938552757
2002-01-21,-2.3360250846969883
2002-01-22,-2.385261966043101
2002-01-23,-2.4295839378936144
2002-01-24,-2.468991000248528
2002-01-25,-2.503483153107842
2002-01-28,-2.5330603964715563
2002-01-29,-2.5577227303396706
2002-01-30,-2.5774701547121857
2002-01-31,-2.5923026695891007
2002-02-01,-2.464017852862211
2002-02-04,-2.471008575846198
2002-02-05,-2.473584775625659
2002-02-06,-2.4717464522005943
2002-02-07,-2.465493605571004
2002-02-08,-2.4548262357368875
2002-02-11,-2.439744342698245
2002-02-12,-2.420247926455077
2002-02-13,-2.396336987007383
2002-02-14,-2.3680115243551634
2002-02-15,-2.335271538498418
2002-02-18,-2.2981170294371465
2002-02-19,-2.256547997171349
2002-02-20,-2.2105644417010257
2002-02-21,-2.160166363026177
2002-02-22,-2.105353761146802
2002-02-25,-2.0461266360629016
2002-02-26,-1.982484987774475
2002-02-27,-1.9144288162815224
2002-02-28,-1.8419581215840444
2002-03-01,-1.2508982943605425
2002-03-04,-1.1807075420834705
2002-03-05,-1.1135500545788548
2002-03-06,-1.049425831846695
2002-03-07,-0.9883348738869909
2002-03-08,-0.9302771806997429
2002-03-11,-0.8752527522849508
2002-03-12,-0.8232615886426146
2002-03-13,-0.7743036897727343
2002-03-14,-0.72837905567531
2002-03-15,-0.6854876863503416
2002-03-18,-0.6456295817978291
2002-03-19,-0.6088047420177726
2002-03-20,-0.5750131670101719
2002-03-21,-0.5442548567750273
2002-03-22,-0.5165298113123384
2002-03-25,-0.4918380306221056
2002-03-26,-0.4701795147043287
2002-03-27,-0.45155426355900774
2002-03-28,-0.43596227718614267
2002-03-29,-0.4234035555857335
2002-04-01,-0.764612453931959
2002-04-02,-0.7539289357575694
2002-04-03,-0.7416543809263818
2002-04-04,-0.7277887894383965
2002-04-05,-0.7123321612936132
2002-04-08,-0.6952844964920321
2002-04-09,-0.6766457950336531
2002-04-10,-0.6564160569184762
2002-04-11,-0.6345952821465013
2002-04-12,-0.6111834707177286
2002-04-15,-0.5861806226321581
2002-04-16,-0.5595867378897896
2002-04-17,-0.5314018164906231
2002-04-18,-0.5016258584346589
2002-04-19,-0.47025886372189685
2002-04-22,-0.43730083235233674
2002-04-23,-0.4027517643259789
