date,direct_pct
2003-08-01,0.0373219557399812
2003-09-01,0.13401294718074916
2003-10-01,0.006785263313469417
2003-11-01,-0.0022546047318747096
2003-12-01,0.07344080706730614
2004-01-01,-0.010908573722482008
2004-02-01,-0.08676814883467389
2004-03-01,0.22784236255014192
2004-04-01,0.05849901518964427
2004-05-01,0.06771096537940942
2004-06-01,0.2129655174292909
2004-07-01,0.12152359882264148
2004-08-01,-0.003213409492569674
2004-09-01,-0.006894484981028856
2004-10-01,0.03327624011718955
2004-11-01,-0.07598649896844809
2004-12-01,0.07629207939774973
2005-01-01,0.029576678619376504
2005-02-01,0.03899038633290291
2005-03-01,0.2869837643195912
2005-04-01,0.028675850932366485
2005-05-01,0.048332840303755495
2005-06-01,0.039475259723306344
2005-07-01,0.10911742697122392
2005-08-01,0.05347095469597517
2005-09-01,0.09807402150200117
2005-10-01,-0.17655750534712827
2005-11-01,-0.03150516391898231
2005-12-01,-0.11257257978620383
2006-01-01,0.06797060398728838
2006-02-01,0.08680038737137195
2006-03-01,0.27233636979692355
2006-04-01,-1.2583448268157793
2006-05-01,0.03868313245746764
2006-06-01,0.06665709759026268
2006-07-01,0.11431015209601528
2006-08-01,0.1424101772716043
2006-09-01,0.14669605363688884
2006-10-01,-0.0011339094572394026
2006-11-01,0.05270742139430956
2006-12-01,0.08565495622128003
2007-01-01,0.23718152121663916
2007-02-01,0.3262434706557538
2007-03-01,0.1671255933899364
2007-04-01,-0.06420182873786535
2007-05-01,0.638021863496801
2007-06-01,0.3140120700823624
2007-07-01,0.11657402016722629
2007-08-01,0.05821831105859197
2007-09-01,0.16546052034937125
2007-10-01,0.07762151367641841
2007-11-01,-0.07373648601420585
2007-12-01,-0.06319218248597623
2008-01-01,0.5019697136466338
2008-02-01,0.14955930841988468
2008-03-01,0.1834006787100527
2008-04-01,0.039066764647575275
2008-05-01,0.08814881573594265
2008-06-01,0.2943349888380617
2008-07-01,-0.07458126731067001
2008-08-01,0.08682875184454975
2008-09-01,0.12959910467187616
2008-10-01,-0.044818479670611075
2008-11-01,0.05386481571514137
2008-12-01,0.48174452691521746
2009-01-01,0.031182987307525056
2009-02-01,-0.039946987784170135
2009-03-01,0.27810614057871197
2009-04-01,0.024897142834516762
2009-05-01,0.06664465077613482
2009-06-01,0.07445135126135093
2009-07-01,0.21921945690718167
2009-08-01,0.026011177319326978
2009-09-01,0.14947985552297066
2009-10-01,-0.02692312658534098
2009-11-01,0.006788467668141621
2009-12-01,0.1111373384674754
2010-01-01,0.421561166746599
2010-02-01,-0.46551415573057375
2010-03-01,0.2902117547556435
2010-04-01,0.12697054067663013
2010-05-01,-0.12728617714265544
2010-06-01,0.10103167139008389
2010-07-01,0.301377690291851
2010-08-01,-0.16148883518898893
2010-09-01,0.02749088928661099
2010-10-01,0.13646617691832813
2010-11-01,-0.013097198712785325
2010-12-01,-0.116912123614157
2011-01-01,0.07844325598051644
2011-02-01,-0.2330179261663555
2011-03-01,0.029347174051313606
2011-04-01,0.060794799535451374
2011-05-01,0.016816175516199426
2011-06-01,0.016048160098137015
2011-07-01,-0.016403903527667275
2011-08-01,-0.0028067486548711113
2011-09-01,-0.009905727742226752
2011-10-01,-0.12330564384911151
2011-11-01,0.09095070461587622
2011-12-01,0.039270713634168786
2012-01-01,-0.10231049662676635
2012-02-01,0.05328688943748587
2012-03-01,0.06759436344852243
2012-04-01,-0.034828857705637484
2012-05-01,-0.0817283559751417
2012-06-01,-0.16719351948065322
2012-07-01,0.07357289686423031
2012-08-01,0.0492469760569329
2012-09-01,0.06052559271818497
2012-10-01,-0.0810397219712322
2012-11-01,0.007302128031245952
2012-12-01,0.18892228831523347
2013-01-01,0.01576308648128598
2013-02-01,-0.036655706956014916
2013-03-01,0.09224912041286458
2013-04-01,0.015738718302144128
2013-05-01,0.09476583784261994
2013-06-01,0.13606788906303374
