date,equity_pct
2003-08-01,0.95760045454382825
2003-09-01,-0.31887371964160044
2003-10-01,2.0659123337859127
2003-11-01,0.4693855009696527
2003-12-01,0.6286775230691665
2004-01-01,1.29736164497979
2004-02-01,0.2573038282637151
2004-03-01,0.5937953211979546
2004-04-01,1.8638267139625655
2004-05-01,-0.24841028474047633
2004-06-01,0.7384846485404866
2004-07-01,0.7261932416635647
2004-08-01,0.08314278224185111
2004-09-01,-0.9418868149839863
2004-10-01,1.7935798606604219
2004-11-01,0.7747455864281296
2004-12-01,0.9606215945441908
2005-01-01,0.8298126297751698
2005-02-01,0.5290083581898529
2005-03-01,-0.4693564536231703
2005-04-01,1.8241867902905966
2005-05-01,0.14922184680846468
2005-06-01,0.07993761439115457
2005-07-01,1.4207527407148512
2005-08-01,0.952882374570114
2005-09-01,-0.9070229160011293
2005-10-01,4.142775673045362
2005-11-01,1.7036378190544623
2005-12-01,0.813342494031615
2006-01-01,1.8080033082013478
2006-02-01,0.06755976719349675
2006-03-01,-1.3874251970462277
2006-04-01,3.846691725669577
2006-05-01,-0.6275013715927651
2006-06-01,-0.5546465185655607
2006-07-01,0.7592354889463918
2006-08-01,-0.2637039293668766
2006-09-01,-2.712160362304976
2006-10-01,3.9305867162388624
2006-11-01,0.3681284969917858
2006-12-01,0.8838014303898316
2007-01-01,1.8328448965796749
2007-02-01,0.5817347576275873
2007-03-01,-3.0505960001346066
2007-04-01,4.380175036120506
2007-05-01,0.3762301693218327
2007-06-01,0.8403106673886509
2007-07-01,1.6451209976338692
2007-08-01,-2.1169069878868503
2007-09-01,-2.9897258408627008
2007-10-01,3.8105949214806896
2007-11-01,-0.8528298755951749
2007-12-01,-0.535194258664319
2008-01-01,-0.8938280641446578
2008-02-01,-1.0990414346360586
2008-03-01,-2.9142657384152395
2008-04-01,3.263145538034209
2008-05-01,0.720799845262069
2008-06-01,-0.05155458397212492
2008-07-01,-0.06330491356175415
2008-08-01,-1.3750099504811117
2008-09-01,-2.1128109442623684
2008-10-01,0.6046520430903477
2008-11-01,-0.9473927104902388
2008-12-01,-0.6499990345602575
2009-01-01,0.12619898532976784
2009-02-01,-0.9923974708219828
2009-03-01,-2.028460750256167
2009-04-01,0.4909863142240781
2009-05-01,0.41378470540622164
2009-06-01,-0.010983321666870284
2009-07-01,1.0395315201643993
2009-08-01,0.07819306173899593
2009-09-01,-1.2657905758781673
2009-10-01,1.7518680180513426
2009-11-01,0.11453045114360498
2009-12-01,1.1077941890992122
2010-01-01,1.7831005341588546
2010-02-01,-0.1543402458803871
2010-03-01,-1.023107329559737
2010-04-01,2.61397103518053
2010-05-01,-0.8185130137765247
2010-06-01,-0.7875325001274516
2010-07-01,0.4512403871788434
2010-08-01,-0.39256516655496904
2010-09-01,-1.6683631514957715
2010-10-01,2.040650741108753
2010-11-01,0.5998639879744987
2010-12-01,0.083488649659284
2011-01-01,1.242262522150153
2011-02-01,0.24256772529563939
2011-03-01,-0.5541899049325094
2011-04-01,2.143024902630696
2011-05-01,-0.052920189031886236
2011-06-01,-0.37440629151458354
2011-07-01,0.7325698070810985
2011-08-01,-1.8075234467326184
2011-09-01,-1.6090216831863495
2011-10-01,1.6368818707017743
2011-11-01,-0.3724361605181638
2011-12-01,-0.7115328305880718
2012-01-01,0.5974990564005915
2012-02-01,0.20853888635157897
2012-03-01,-1.1625847652970986
2012-04-01,2.0785753611305853
2012-05-01,-0.4403674085340495
2012-06-01,-0.2139651682767526
2012-07-01,0.09421971217230748
2012-08-01,-0.730600656633408
2012-09-01,-1.3612520240029493
2012-10-01,2.001320492535356
2012-11-01,0.3531929386094381
2012-12-01,0.8881576262823
2013-01-01,1.465703824831555
2013-02-01,0.3166984053546816
2013-03-01,0.2531226757828598
2013-04-01,4.71457748371265
2013-05-01,1.0469737085430817
2013-06-01,-0.02735912534980805
2013-07-01,1.531717111766712
2013-08-01,-1.0747918380875119
2013-09-01,-0.6744426694826253
2013-10-01,2.745198273957742
2013-11-01,1.69481528086353
2013-12-01,0.9808355028372215
2014-01-01,-0.7632156461542776
2014-02-01,-0.11876357236607753
2014-03-01,-0.8366818724815684
2014-04-01,0.21685603232409378
2014-05-01,-0.03148766212740597
2014-06-01,0.8008358451300936
2014-07-01,0.6452019579778168
2014-08-01,-0.37231856356260923
2014-09-01,0.5731373078240531
2014-10-01,0.5209131544655498
2014-11-01,2.0033503159747337
2014-12-01,0.17862837586438848
2015-01-01,-0.6041560163815294
2015-02-01,0.23899915196535287
2015-03-01,0.6727080793930514
2015-04-01,1.948051162963758
2015-05-01,1.072493922001402
2015-06-01,-0.16975437389407907
2015-07-01,-0.03811755240688659
2015-08-01,-1.007158432193863
2015-09-01,-2.2125231066851043
2015-10-01,0.7893133361325492
2015-11-01,0.6110512367061464
2015-12-01,-0.32397599769282626
2016-01-01,-1.1903918271149732
2016-02-01,-2.036577559726702
2016-03-01,-1.3942311908673046
2016-04-01,0.8569297639253536
2016-05-01,-0.21426966310944665
2016-06-01,-0.34149805515800513
2016-07-01,-0.08190640476162601
2016-08-01,-0.34686077035097085
2016-09-01,-0.9027234346532754
2016-10-01,0.640309503572233
2016-11-01,0.8825125231473651
2016-12-01,0.4488024609436569
2017-01-01,-0.056037594514772006
2017-02-01,-0.14620422451834533
2017-03-01,-1.1649209089442567
2017-04-01,1.067168754172682
2017-05-01,0.49736677593180034
2017-06-01,0.20888740218182414
2017-07-01,0.46084389287771926
2017-08-01,-0.7468815706092004
2017-09-01,-0.9282794987182961
2017-10-01,2.4234903489776265
2017-11-01,-0.29593938520462665
2017-12-01,-0.0284417781664767
2018-01-01,0.47827384368999526
2018-02-01,-0.21524620713955783
2018-03-01,-2.7537312255178685
2018-04-01,1.1683502569694013
2018-05-01,-0.2978156975300095
2018-06-01,-0.6345785896116131
2018-07-01,0.510630749076934
2018-08-01,-0.6121697628353604
2018-09-01,-1.3696758037899641
2018-10-01,1.1360346316808492
2018-11-01,-0.06400366734930676
2018-12-01,-0.5361792543725377
2019-01-01,1.7784342605180323
2019-02-01,-0.3136677792184547
2019-03-01,-2.4675462087933675
2019-04-01,2.963229118781945
2019-05-01,-0.12006865616595166
2019-06-01,-0.29417534245622096
2019-07-01,-0.011587043110265302
2019-08-01,-0.6311357508450863
2019-09-01,-1.5552269579498945
2019-10-01,2.0925222652027844
2019-11-01,0.9131304573633333
2019-12-01,0.07796832845447464
2020-01-01,-0.2819112582807118
2020-02-01,-0.5071906848476426
2020-03-01,-3.4063072796784244
2020-04-01,0.04851991340689626
2020-05-01,-0.38962601983955647
2020-06-01,-0.938948437312951
2020-07-01,-0.2993162019850645
2020-08-01,-0.06624934884002665
2020-09-01,-1.6144264831015696
2020-10-01,1.203858093060346
2020-11-01,-0.002522906259229961
2020-12-01,-0.026341651293001204
2021-01-01,0.5154730474617848
2021-02-01,0.1053382292129648
2021-03-01,-0.418906725581317
2021-04-01,1.4351153265997638
2021-05-01,-0.42524875232864345
2021-06-01,6.640064565226266e-4
2021-07-01,0.13790674163399538
2021-08-01,5.329553913689877e-4
2021-09-01,-0.8217823382960895
2021-10-01,1.8468908083936197
2021-11-01,-0.05362095882693978
2021-12-01,-0.8847344901765728
2022-01-01,0.39446248878268014
2022-02-01,-0.5787090911002342
2022-03-01,-1.7020728452362304
2022-04-01,2.3529928170739836
2022-05-01,-0.2514101944055731
2022-06-01,-1.071753179851071
2022-07-01,0.7520925916158814
2022-08-01,-0.488312697537067
2022-09-01,-2.0390092371369084
2022-10-01,1.3987681502937372
2022-11-01,0.6031818311451412
2022-12-01,0.1298736123141468
2023-01-01,0.17632982062288166
2023-02-01,-0.1579906435902289
2023-03-01,-2.36629382242294
2023-04-01,3.2267330334985487
2023-05-01,1.8027416279557422
2023-06-01,1.1794517820097186
2023-07-01,0.601020579225319
2023-08-01,-0.45174155785156905
2023-09-01,-3.4670525338920495
2023-10-01,1.686192774402418
2023-11-01,0.7160771109151495
2023-12-01,-0.7253134651548376
2024-01-01,1.8131219113734547
2024-02-01,0.4433074864374029
2024-03-01,-1.2205381398498523
2024-04-01,2.1039213280744473
2024-05-01,0.8755615823362176
2024-06-01,-0.04325100866513837
2024-07-01,-0.18526526563030743
2024-08-01,-0.5688741958169744
2024-09-01,-2.817951248106437
2024-10-01,1.717371299814384
2024-11-01,-0.3121367436572886
2024-12-01,-0.3425721135320455
2025-01-01,0.43404305576676855
2025-02-01,-1.5687647216812446
2025-03-01,-1.9810804369901254
2025-04-01,2.274225505190493
2025-05-01,1.5354886616913537
2025-06-01,0.660197871317194
2025-07-01,1.4068967572372943
2025-08-01,0.25662652796335006
2025-09-01,-2.102077320455414
2025-10-01,3.716129208587794
2025-11-01,0.5996024878575984
2025-12-01,-0.24824529729058353
2026-01-01,1.6958145819580959
2026-02-01,NA
2026-03-01,NA
2026-04-01,NA
2026-05-01,NA
