Date,Close,High,Low,Open,Volume
2018-04-30,0.00916607119143,0.0091726295650005,0.0091374684125185,0.0091663226485252,0
2018-05-01,0.0091472063213586,0.0091526480391621,0.0091085461899638,0.0091486284509301,0
2018-05-02,0.0091014998033642,0.0091197602450847,0.009091074578464,0.0091036539524793,0
2018-05-03,0.009105228818953,0.0091802077367901,0.0091038197278976,0.0091056441888213,0
2018-05-04,0.0091662388294935,0.0092039499431848,0.009152396582067,0.0091643063351511,0
2018-05-07,0.0091620394960045,0.0091948099434375,0.0091422721743583,0.0091626271605491,0
2018-05-08,0.0091791115701198,0.009186279028654,0.0091465367004275,0.0091793648898601,0
2018-05-09,0.0091722924262285,0.0091742277145385,0.0091057270765304,0.0091710304841399,0
2018-05-10,0.0091035710647702,0.0091464528813958,0.0090919835492968,0.0091053126379847,0
2018-05-11,0.0091377608478069,0.0091607803478837,0.0091272527351975,0.0091354241594672,0
2018-05-14,0.009145950898528,0.0091566704213619,0.0091211749240756,0.0091469548642635,0
2018-05-15,0.0091131944209337,0.0091180149465799,0.0090610897168517,0.0091133611276745,0
2018-05-16,0.0090664299204945,0.0090873567387461,0.0090596945956349,0.0090675810351967,0
2018-05-17,0.0090613365173339,0.0090830642729997,0.0090205483138561,0.0090596126392483,0
2018-05-18,0.0090229902416467,0.0090370159596204,0.0090031689032912,0.0090216882526874,0
2018-05-21,0.0090187592431902,0.0090166451409459,0.0089778695255517,0.0090156691148877,0
2018-05-22,0.0090107955038547,0.0090251890942454,0.0089951520785689,0.0090084401890635,0
2018-05-23,0.0090313022956252,0.0091275023296475,0.0090192472562193,0.009030976332724,0
2018-05-24,0.0091017484664917,0.0091763325035572,0.0090981051325798,0.0090984366834163,0
2018-05-25,0.0091481264680624,0.0091643063351511,0.0091140251606702,0.0091466205194592,0
2018-05-28,0.0091221733018755,0.0091532347723841,0.0091131944209337,0.0091210082173347,0
2018-05-29,0.0091416873037815,0.0092186294496059,0.0091418540105223,0.0091418540105223,0
2018-05-30,0.0092256031930446,0.009225177578628,0.0091692646965384,0.0092209242284297,0
2018-05-31,0.0091986162588,0.0092250918969511,0.0091756591573357,0.0091976011171936,0
2018-06-01,0.0091954870149493,0.0091943880543112,0.0091141089797019,0.0091941338032484,0
2018-06-04,0.0091242538765072,0.0091430246829986,0.009111700579524,0.0091242538765072,0
2018-06-05,0.0090939681977033,0.0091246701776981,0.0090920664370059,0.0090931411832571,0
2018-06-06,0.0091025764122605,0.0091073848307132,0.0090731754899024,0.0091014169156551,0
2018-06-07,0.0090805906802415,0.0091033224016428,0.0090731754899024,0.0090812500566244,0
2018-06-08,0.0091162687167525,0.0091575933620333,0.0091037368401885,0.0091139422729611,0
2018-06-11,0.00913717597723,0.0091408509761095,0.0090870270505547,0.0091315861791372,0
2018-06-12,0.0090591199696064,0.0090826526284217,0.0090522309765219,0.0090610897168517,0
2018-06-13,0.0090537061914801,0.0090626496821641,0.0090330969542264,0.0090525588020682,0
2018-06-14,0.0090709533542394,0.0090976087376475,0.0090532964095473,0.0090707885101437,0
2018-06-15,0.0090379146859049,0.0090586272999644,0.0090173762291669,0.0090366071090102,0
2018-06-18,0.0090402020141482,0.0090655256062746,0.0090375868603587,0.0090397112071514,0
2018-06-19,0.0090795187279582,0.0091275023296475,0.0090749869123101,0.009076964110136,0
2018-06-20,0.0090850451961159,0.0091016655787825,0.0090707885101437,0.0090842200443148,0
2018-06-21,0.0090619111433625,0.0091003403067588,0.0090294266119599,0.0090625677257776,0
2018-06-22,0.0090948771685361,0.0091073019430041,0.009073669090867,0.0090962015092372,0
2018-06-25,0.0090961186215281,0.00914235599339,0.0090962843969464,0.0090962843969464,0
2018-06-26,0.0091205090284347,0.0091416873037815,0.0090895872563123,0.0091213406994938,0
2018-06-27,0.009082899428904,0.0091167669743299,0.0090514943003654,0.009080178104341,0
2018-06-28,0.0090731754899024,0.0090930582955479,0.0090570682659745,0.0090720234438776,0
2018-06-29,0.0090509206056594,0.0090589560568332,0.0090194912627339,0.0090545266866683,0
2018-07-02,0.0090326080098748,0.0090411007404327,0.0090047093108296,0.009029752574861,0
2018-07-03,0.0090194912627339,0.0090489545837044,0.0089987944811582,0.0090181892737746,0
2018-07-04,0.0090573150664567,0.0090676629915833,0.0090460078790783,0.0090579707175493,0
2018-07-05,0.009049610234797,0.0090665938332676,0.009033178910613,0.0090500190854072,0
2018-07-06,0.0090433079749345,0.0090592838823795,0.0090270629152655,0.0090452712029218,0
2018-07-09,0.0090561667457222,0.0090612536296248,0.0090272258967161,0.0090560847893357,0
2018-07-10,0.0090128248557448,0.0090151811018586,0.008981255814433,0.0090137999504804,0
2018-07-11,0.0090227462351322,0.0090273888781666,0.0089589674025774,0.0090191652998328,0
2018-07-12,0.0089319208636879,0.008929687552154,0.0088797332718968,0.008929687552154,0
2018-07-13,0.0088758710771799,0.008899250999093,0.0088657988235354,0.008876658976078,0
2018-07-16,0.0088968761265277,0.0089086070656776,0.0088850185275077,0.0088965594768524,0
2018-07-17,0.0088988551869988,0.0089098764583468,0.0088574746623635,0.0088997269049286,0
2018-07-18,0.0088486177846789,0.0088715404272079,0.0088394666090607,0.0088502625003457,0
2018-07-19,0.0088659552857279,0.0088767381384968,0.008838060311973,0.0088650910183787,0
2018-07-20,0.0088997269049286,0.0089568812400102,0.0088799698278307,0.0088990135118365,0
2018-07-23,0.0090047093108296,0.0090269818902015,0.0089749693870544,0.0090043041855096,0
2018-07-24,0.0089718289673328,0.0090109575539827,0.0089726336300373,0.0089726336300373,0
2018-07-25,0.0089894914999604,0.0090167261660099,0.0089798849076032,0.0089873103424906,0
2018-07-26,0.0090216062963008,0.0090413466095924,0.0089928871020674,0.0090190842747688,0
2018-07-27,0.008997174911201,0.0090167261660099,0.0089915115386247,0.0089977411553263,0
2018-07-30,0.0090143689885735,0.0090176202356815,0.0089963655918836,0.0090153440833091,0
2018-07-31,0.0090094953775405,0.0090204672887921,0.0089323194697499,0.0090099023655056,0
2018-08-01,0.0089439041912555,0.0089525515213608,0.0089176632463932,0.0089449444785714,0
2018-08-02,0.0089589674025774,0.0089823044836521,0.0089506283402442,0.0089576039463281,0
2018-08-03,0.008953352458775,0.0090009002014994,0.0089459046721458,0.0089526316151022,0
2018-08-06,0.0089900568127632,0.0089954752475023,0.0089668408036232,0.0089914305135607,0
2018-08-07,0.0089814979583024,0.0090090902522206,0.0089795626699924,0.0089824656024575,0
2018-08-08,0.0089810946956276,0.0090220142155885,0.0089750494807958,0.0089809335768222,0
2018-08-09,0.009017783217132,0.0090326080098748,0.0089945849031209,0.0090168882161378,0
2018-08-10,0.0090016294270753,0.0090482998639345,0.0089986324310302,0.0090038171038031,0
2018-08-13,0.0090392213314771,0.0090814149007201,0.0090149380266666,0.0090375868603587,0
2018-08-14,0.0090366071090102,0.0090417545288801,0.0089990366250276,0.0090417545288801,0
2018-08-15,0.008989087305963,0.0090550184249877,0.0089752105996012,0.0089885219931602,0
2018-08-16,0.0090435538440942,0.0090520670637488,0.0090163191780447,0.0090428180992603,0
2018-08-17,0.009008684195578,0.0090642934665083,0.009006168693304,0.0090095773339271,0
2018-08-20,0.0090518221259117,0.0090653616935014,0.0090354643762111,0.0090516582131385,0
2018-08-21,0.0090952087193727,0.0091094588860869,0.0090506747364997,0.0090962015092372,0
2018-08-22,0.0090798484161496,0.0090884305536746,0.0090408558025956,0.0090825697407126,0
2018-08-23,0.0090425722301006,0.0090455170720815,0.0089859366416931,0.0090448623523116,0
2018-08-24,0.008979320526123,0.0089975800365209,0.0089701386168599,0.0089816600084304,0
2018-08-27,0.008986179716885,0.0090135559439659,0.0089816600084304,0.0089856134727597,0
2018-08-28,0.0089979032054543,0.0090138809755444,0.0089806113392114,0.0089987944811582,0
2018-08-29,0.0089958794414997,0.0089985514059662,0.0089435838162899,0.0089959604665637,0
2018-08-30,0.0089515903964638,0.0089979842305183,0.0089488662779331,0.0089532723650336,0
2018-08-31,0.0090090902522206,0.0090345665812492,0.0090020345523953,0.0090091712772846,0
2018-09-03,0.0089973369613289,0.0090211182832717,0.0089955562725663,0.0089975800365209,0
2018-09-04,0.0090018725022673,0.0090157501399517,0.0089665995910763,0.0090040611103177,0
2018-09-05,0.0089717479422688,0.0089762583374977,0.0089483857154846,0.0089729558676481,0
2018-09-06,0.0089727137237787,0.0090214442461729,0.0089741637930274,0.0089741637930274,0
2018-09-07,0.0090501829981803,0.0090583814308047,0.0089901378378272,0.0090509206056594,0
2018-09-10,0.0090155070647597,0.0090191652998328,0.0089940195903182,0.0090159941464662,0
2018-09-11,0.008997012861073,0.008996769785881,0.0089612156152725,0.0089961225166916,0
2018-09-12,0.0089600114151835,0.0089912693947553,0.0089604128152132,0.0089607341215014,0
2018-09-13,0.0089911883696913,0.0089950710535049,0.0089329583570361,0.0089950710535049,0
2018-09-14,0.0089276144281029,0.0089482255280017,0.0089154373854398,0.0089248260483145,0
2018-09-17,0.0089323194697499,0.0089399861171841,0.0089192539453506,0.0089324796572327,0
2018-09-18,0.008953352458775,0.0089551974087953,0.00889877602458,0.0089551974087953,0
2018-09-19,0.0089065432548522,0.0089134499430656,0.0088947396725416,0.0089057506993412,0
2018-09-20,0.0089033711701631,0.0089237913489341,0.0088829668238759,0.0089033711701631,0
2018-09-21,0.0088892839848995,0.0088917342945933,0.008859671652317,0.0088902320712804,0
2018-09-24,0.0088869929313659,0.008893315680325,0.0088743744418025,0.0088869137689471,0
2018-09-25,0.0088663483038544,0.0088699664920568,0.0088529260829091,0.0088656414300203,0
2018-09-26,0.0088519854471087,0.0088676065206527,0.0088459569960832,0.0088513595983386,0
2018-09-27,0.0088727995753288,0.0088833617046475,0.0088187316432595,0.008873114362359,0
2018-09-28,0.0088216867297887,0.0088237887248396,0.0087990211322903,0.0088191973045468,0
2018-10-01,0.0087876552715897,0.0087921367958188,0.0087677761912345,0.0087885819375514,0
2018-10-02,0.0087760873138904,0.0088083995506167,0.0087713906541466,0.0087751625105738,0
2018-10-03,0.0088045988231897,0.0088091762736439,0.0087547274306416,0.0088048325851559,0
2018-10-04,0.0087346928194165,0.0087980153039097,0.0087327854707837,0.0087344637140631,0
2018-10-05,0.0087800938636064,0.008805607445538,0.0087653174996376,0.0087797082960605,0
2018-10-08,0.0087939146906137,0.0088494010269641,0.0087765492498874,0.0087953843176364,0
2018-10-09,0.0088419672101736,0.0088542588055133,0.0088198976591229,0.0088422801345586,0
2018-10-10,0.0088497139513492,0.0088806003332138,0.0088283065706491,0.0088496357202529,0
2018-10-11,0.00892124325037,0.0089296083897352,0.0088874669745564,0.0089189354330301,0
2018-10-12,0.008922197856009,0.0089280130341649,0.0088896788656711,0.0089204479008913,0
2018-10-15,0.0089132916182279,0.0089587271213531,0.0089111467823386,0.0089111467823386,0
2018-10-16,0.0089412648230791,0.0089435037225484,0.0089059090241789,0.0089407851919531,0
2018-10-17,0.0089013902470469,0.0089271366596221,0.0088956886902451,0.0089036095887422,0
2018-10-18,0.008878787048161,0.0089214025065302,0.0088711464777588,0.0088795758783817,0
2018-10-19,0.008913847617805,0.0089127356186509,0.00887918099761,0.0089117819443345,0
2018-10-22,0.008890469558537,0.0089005986228585,0.0088594360277056,0.0088927624747157,0
2018-10-23,0.0088686291128396,0.0089316023513674,0.0088656414300203,0.0088698882609605,0
2018-10-24,0.008893315680325,0.0089022619649767,0.0088702021166682,0.0088930781930685,0
2018-10-25,0.0089276144281029,0.0089425444602966,0.008878550492227,0.0089262602850794,0
2018-10-26,0.0089007569476962,0.0089778695255517,0.0088941073045134,0.008903688751161,0
2018-10-29,0.0089359115809202,0.0089453440159559,0.0088848611339926,0.0089355921372771,0
2018-10-30,0.0089028170332312,0.0089041646569967,0.0088516725227236,0.0089041646569967,0
2018-10-31,0.008845486678183,0.00886304769665,0.0088202869519591,0.0088450955227017,0
2018-11-01,0.0088612418621778,0.0088776834309101,0.008849948644638,0.0088616339489817,0
2018-11-02,0.008871934376657,0.0088761858642101,0.0088414987549185,0.0088713038712739,0
2018-11-05,0.0088386852294206,0.0088436882942914,0.0088244900107383,0.0088391536846756,0
2018-11-06,0.008830334059894,0.0088411075994372,0.0088155437260866,0.0088282292708754,0
2018-11-07,0.0088212201371788,0.0088534755632281,0.008786728605628,0.0088220769539475,0
2018-11-08,0.0088069261983037,0.0088066151365637,0.0087815588340163,0.008805451914668,0
2018-11-09,0.0087755471467971,0.0087984800338745,0.0087717762216925,0.0087750861421227,0
2018-11-12,0.0087837958708405,0.0087981699034571,0.0087577942758798,0.0087844133377075,0
2018-11-13,0.0087953843176364,0.0088034365326166,0.0087611703202128,0.0087981699034571,0
2018-11-14,0.008788195438683,0.0087985573336482,0.0087722372263669,0.0087878871709108,0
2018-11-15,0.008805607445538,0.0088416552171111,0.0087989438325166,0.008805994875729,0
2018-11-16,0.0088063050061464,0.0088747683912515,0.0088026616722345,0.008805994875729,0
2018-11-19,0.0088707525283098,0.0088929207995533,0.0088601429015398,0.0088709890842437,0
2018-11-20,0.0088933948427438,0.0089047187939286,0.0088706742972135,0.0088923666626214,0
2018-11-21,0.008872877806425,0.0088729569688439,0.0088384505361318,0.0088721700012683,0
2018-11-22,0.0088479127734899,0.0088589657098054,0.0088399350643157,0.0088479127734899,0
2018-11-23,0.0088512813672423,0.0088759493082761,0.0088491663336753,0.0088497139513492,0
2018-11-26,0.0088559053838253,0.0088570825755596,0.0088037466630339,0.0088555132970213,0
2018-11-27,0.0088102621957659,0.0088178757578134,0.0087848762050271,0.008809408172965,0
2018-11-28,0.0087898951023817,0.0087943011894822,0.0087707759812474,0.0087891221046447,0
2018-11-29,0.0088063050061464,0.0088338442146778,0.0088021969422698,0.0088051417842507,0
2018-11-30,0.0088174864649772,0.0088231666013598,0.0088031264021992,0.0088174091652035,0
2018-12-03,0.0087902043014764,0.008820442482829,0.0087905898690223,0.0087905898690223,0
2018-12-04,0.0088038248941302,0.0088715404272079,0.008801732212305,0.0088036693632602,0
2018-12-05,0.0088731935247778,0.0088744536042213,0.0088318940252065,0.008873350918293,0
2018-12-06,0.0088455649092793,0.00890947971493,0.008837591856718,0.0088447052985429,0
2018-12-07,0.0088739804923534,0.0088839139789342,0.0088554350659251,0.0088706742972135,0
2018-12-10,0.0088887307792902,0.0089087653905153,0.0088457213714718,0.0088884150609374,0
2018-12-11,0.0088354051113128,0.0088490881025791,0.0088142221793532,0.008833922445774,0
2018-12-12,0.008819586597383,0.0088370442390441,0.0088096410036087,0.008819586597383,0
2018-12-13,0.0088272932916879,0.008827137760818,0.0087949195876717,0.008827137760818,0
2018-12-14,0.0088059175759553,0.0088246455416083,0.008797550573945,0.0088049098849296,0
2018-12-17,0.0088191200047731,0.0088592004030942,0.0088092535734176,0.0088190417736768,0
2018-12-18,0.0088629694655537,0.0089086862280964,0.0088627338409423,0.0088627338409423,0
2018-12-19,0.0088869929313659,0.0089179808273911,0.008882257156074,0.0088891256600618,0
2018-12-20,0.0088960053399205,0.0089822243899106,0.0088810734450817,0.0088950563222169,0
2018-12-21,0.0089951520785689,0.0090139620006084,0.0089726336300373,0.0089929671958088,0
2018-12-24,0.0090046282857656,0.0090688969939947,0.0089976610615849,0.0090009002014994,0
2018-12-25,0.0090652797371149,0.0090916529297828,0.0090625677257776,0.00906503200531,0
2018-12-26,0.0090578068047761,0.0090673333033919,0.0090335868299007,0.0090554282069206,0
2018-12-27,0.0089923208579421,0.0090372608974576,0.0089910272508859,0.0089911073446273,0
2018-12-28,0.0090207923203706,0.0090725990012288,0.009014694020152,0.0090203862637281,0
2018-12-31,0.0090637179091572,0.0091191790997982,0.0090523948892951,0.0090642115101218,0
2019-01-01,0.0091215912252664,0.0091249207034707,0.0091212578117847,0.0091215912252664,0
2019-01-02,0.0091184303164482,0.0091970935463905,0.0091179311275482,0.0091190952807664,0
2019-01-03,0.0093074338510632,0.0093654002994298,0.0092360833659768,0.0093066543340682,0
2019-01-04,0.0092757493257522,0.0093012005090713,0.0092095443978905,0.0092707620933651,0
2019-01-07,0.0092147216200828,0.0092561738565564,0.0092059839516878,0.0092175249010324,0
2019-01-08,0.0092067467048764,0.0092208394780755,0.0091678351163864,0.0092044584453105,0
2019-01-09,0.0091932043433189,0.0092537757009267,0.0091759953647851,0.0091953175142407,0
2019-01-10,0.0092430831864476,0.0092787612229585,0.0092316502705216,0.0092453910037875,0
2019-01-11,0.0092337811365723,0.0092460755258798,0.0092105623334646,0.0092347189784049,0
2019-01-14,0.0092201586812734,0.0092594306915998,0.0092187141999602,0.0092194788157939,0
2019-01-15,0.0092378752306103,0.0092415465041995,0.009195402264595,0.0092383017763495,0
2019-01-16,0.0092043736949563,0.0092275608330965,0.0091821467503905,0.0092035271227359,0
2019-01-17,0.0091711981222033,0.0092005627229809,0.0091669112443923,0.0091712828725576,0
2019-01-18,0.0091614518314599,0.0091622918844223,0.0091081317514181,0.0091622918844223,0
2019-01-21,0.0091190123930573,0.0091339210048317,0.0091159362345933,0.0091193448752164,0
2019-01-22,0.0091182636097073,0.0091508049517869,0.009117598645389,0.0091188456863164,0
2019-01-23,0.0091445287689566,0.0091436933726072,0.0090930582955479,0.0091436933726072,0
2019-01-24,0.0091330874711275,0.0091385124251246,0.0091081317514181,0.0091343391686677,0
2019-01-25,0.0091243376955389,0.0091295018792152,0.0090956222265958,0.0091247530654072,0
2019-01-28,0.0091407680884003,0.0091605288907885,0.009130835533142,0.0091417701914906,0
2019-01-29,0.009152983315289,0.0091624595224857,0.0091299191117286,0.0091522289440035,0
2019-01-30,0.009139347821474,0.0091553293168544,0.009112779982388,0.0091397650539875,0
2019-01-31,0.0091759115457534,0.0092165898531675,0.009174732491374,0.0091779325157403,0
2019-02-01,0.0091874608770012,0.009195402264595,0.0091272527351975,0.0091872923076152,0
2019-02-04,0.0091375932097435,0.0091346725821495,0.0090793538838624,0.0091340877115726,0
2019-02-05,0.009094133041799,0.0091085461899638,0.0090880999341607,0.0090921493247151,0
2019-02-06,0.0090957880020141,0.0091275023296475,0.0090868612751364,0.0090962843969464,0
2019-02-07,0.0090930582955479,0.0091237546876072,0.0090845497325062,0.0090920664370059,0
2019-02-08,0.0091111194342374,0.0091195944696664,0.0091000087559223,0.0091107869520783,0
2019-02-11,0.009106638841331,0.0091093759983778,0.0090542808175086,0.0091060576960444,0
2019-02-12,0.0090579707175493,0.0090622399002313,0.0090379146859049,0.0090586272999644,0
2019-02-13,0.0090485457330942,0.009049610234797,0.0090186782181262,0.0090487087145447,0
2019-02-14,0.0090152630582451,0.0090488726273179,0.0089991986751556,0.009014043956995,0
2019-02-15,0.0090466625988483,0.0090694716200232,0.0090385675430297,0.0090465806424617,0
2019-02-18,0.0090445354580879,0.0090527236461639,0.0090410187840461,0.009046253748238,0
2019-02-19,0.0090423272922635,0.009053542278707,0.0090243751183152,0.0090416735038161,0
2019-02-20,0.0090438807383179,0.0090420814231038,0.0090135559439659,0.0090418364852666,0
2019-02-21,0.0090281227603554,0.0090418364852666,0.0090212812647223,0.0090269818902015,0
2019-02-22,0.0090327709913253,0.0090391393750905,0.0090171322226524,0.0090333428233861,0
2019-02-25,0.0090275518596172,0.0090433079749345,0.0090032499283552,0.0090277967974543,0
2019-02-26,0.0090052774176001,0.0090358722954988,0.0090036550536751,0.009006168693304,0
2019-02-27,0.0090451901778578,0.0090615004301071,0.0090117687359452,0.0090455990284681,0
2019-02-28,0.0090202232822775,0.0090366890653967,0.0089738415554165,0.0090193282812833,0
2019-03-01,0.0089801270514726,0.0089789982885122,0.0089304856956005,0.0089789982885122,0
2019-03-04,0.0089335162192583,0.008955517783761,0.0089280130341649,0.0089347139000892,0
2019-03-05,0.0089463843032717,0.0089477449655532,0.0089182993397116,0.0089477449655532,0
2019-03-06,0.0089392671361565,0.008959449827671,0.0089357513934373,0.0089401453733444,0
2019-03-07,0.0089587271213531,0.0089702187106013,0.0089412648230791,0.0089572025462985,0
2019-03-08,0.0089578442275524,0.0090228272601962,0.0089574428275227,0.0089575229212641,0
2019-03-11,0.0090025207027792,0.0090189222246408,0.0089850490912795,0.0090027637779712,0
2019-03-12,0.008981336839497,0.0090003330260515,0.0089723914861679,0.0089827887713909,0
2019-03-13,0.0089842416346073,0.0089972559362649,0.0089722303673625,0.0089829508215188,0
2019-03-14,0.0089931292459368,0.0089972559362649,0.0089507885277271,0.0089931292459368,0
