財務省　国際収支状況（対外・対内直接投資）,,,,,,,,,,,,,,,
Ⅰ.対外直接投資総括表,,,,,,,,,,,,,,,
   （データ期間：平成8年～）,,,,,,,,,,,,,,,
6d-0-4 月次,,,,,,,,,,,,,,,
   （単位　億円）,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Japan's Balance of Payments(Direct Investment Assets/Liabilities),,,,,,,,,,,,,,,
Historical Data,,,,,,,,,,,,,,,
Ⅰ.Summary of Direct Investment Assets,,,,,,,,,,,,,,,
   Not seasonally adjusted,,,,,,,,,,,,,,,
  (January 1996 - present),,,,,,,,,,,,,,,
6d-0-4 Monthly  figures,,,,,,,,,,,,,,,
  (100 million Yen) ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
（備考） ,① （P）は速報値を示す。また、合計は四捨五入により合わないことがある。,,,,,,,,,,,,,,
,② 平成25年以前の計数は、国際収支マニュアル第5版準拠統計を第6版の基準により組み替えたもの。,,,,,,,,,,,,,,
,③ 令和8年4月8日付で、令和5年1月から令和7年9月までの計数について一部改訂を行っている。,,,,,,,,,,,,,,
(NOTE) ,① （P）shows preliminary figures.Totals may not add due to rounding.,,,,,,,,,,,,,,
,"② Until 2013, figures based on BPM5 are rearranged in accordance with BPM6.",,,,,,,,,,,,,,
,"③ Certain figures from January 2023 up to September 2025 are revised as of April 8, 2026.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,
,,,,対外直接投資,,,,,,,,,,,
,,,,Direct Investment Assets,,,,,,,,,,,
,,,,,,,株式資本,,,収益の再投資,,,負債性資本,,
,,,,,,,Equity other than reinvestment of earnings,,,Reinvestment of earnings,,,Debt instruments,,
,,,,実行,回収,ネット,実行,回収,ネット,実行,回収,ネット,実行,回収,ネット
,,,,Execution,Withdrawal,Net,Execution,Withdrawal,Net,Execution,Withdrawal,Net,Execution,Withdrawal,Net
,6月,,Jun,          --,          --,"7,528",          --,          --,"4,969",          --,          --,"1,505",          --,          --,"1,054"
,7月,,Jul,          --,          --,"10,450",          --,          --,"7,892",          --,          --,"1,496",          --,          --,"1,062"
,8月,,Aug,          --,          --,"6,013",          --,          --,"4,123",          --,          --,"1,496",          --,          --,394
,9月,,Sep,          --,          --,"12,971",          --,          --,"10,702",          --,          --,"1,503",          --,          --,766
,10月,,Oct,          --,          --,"6,567",          --,          --,"4,798",          --,          --,"1,501",          --,          --,267
,11月,,Nov,          --,          --,"14,190",          --,          --,"10,557",          --,          --,"1,495",          --,          --,"2,138"
,12月,,Dec,          --,          --,"9,176",          --,          --,"7,402",          --,          --,"1,503",          --,          --,271
平成24年,1月,2012,Jan,          --,          --,"5,878",          --,          --,"3,912",          --,          --,"1,589",          --,          --,377
,2月,,Feb,          --,          --,"8,465",          --,          --,"5,960",          --,          --,"1,601",          --,          --,903
,3月,,Mar,          --,          --,"3,476",          --,          --,-38,          --,          --,"1,588",          --,          --,"1,925"
,4月,,Apr,          --,          --,"8,187",          --,          --,"6,099",          --,          --,"1,426",          --,          --,661
,5月,,May,          --,          --,"9,462",          --,          --,"6,397",          --,          --,"1,426",          --,          --,"1,638"
,6月,,Jun,          --,          --,"10,741",          --,          --,"7,351",          --,          --,"1,426",          --,          --,"1,965"
,7月,,Jul,          --,          --,"5,859",          --,          --,"3,755",          --,          --,"1,417",          --,          --,687
,8月,,Aug,          --,          --,"6,830",          --,          --,"2,883",          --,          --,"1,252",          --,          --,"2,694"
,9月,,Sep,          --,          --,"8,328",          --,          --,"7,573",          --,          --,"1,260",          --,          --,-505
,10月,,Oct,          --,          --,"9,834",          --,          --,"7,375",          --,          --,"1,266",          --,          --,"1,193"
,11月,,Nov,          --,          --,"4,884",          --,          --,"5,212",          --,          --,"1,267",          --,          --,"-1,595"
,12月,,Dec,          --,          --,"12,053",          --,          --,"9,726",          --,          --,"1,262",          --,          --,"1,066"
平成25年,1月,2013,Jan,          --,          --,"7,993",          --,          --,"5,626",          --,          --,"1,568",          --,          --,799
,2月,,Feb,          --,          --,"3,751",          --,          --,"1,461",          --,          --,"1,579",          --,          --,711
,3月,,Mar,          --,          --,"9,734",          --,          --,"7,128",          --,          --,"1,610",          --,          --,996
,4月,,Apr,          --,          --,"15,808",          --,          --,"11,220",          --,          --,"3,569",          --,          --,"1,019"
,5月,,May,          --,          --,"11,239",          --,          --,"8,129",          --,          --,"3,569",          --,          --,-460
,6月,,Jun,          --,          --,"11,601",          --,          --,"6,723",          --,          --,"3,569",          --,          --,"1,308"
,7月,,Jul,          --,          --,"38,870",          --,          --,"33,071",          --,          --,"3,585",          --,          --,"2,214"
,8月,,Aug,          --,          --,"7,542",          --,          --,"3,970",          --,          --,"3,578",          --,          --,-6
,9月,,Sep,          --,          --,"8,370",          --,          --,"4,417",          --,          --,"3,613",          --,          --,340
,10月,,Oct,          --,          --,"10,075",          --,          --,"5,064",          --,          --,"3,614",          --,          --,"1,397"
,11月,,Nov,          --,          --,"7,316",          --,          --,"4,273",          --,          --,"3,607",          --,          --,-564
,12月,,Dec,          --,          --,"20,663",          --,          --,"14,080",          --,          --,"3,610",          --,          --,"2,972"
平成26年,1月,2014,Jan,"70,964","55,945","15,018","12,824","4,507","8,317","3,725",          --,"3,725","54,415","51,439","2,976"
,2月,,Feb,"60,362","51,607","8,755","7,160","4,461","2,700","3,709",          --,"3,709","49,493","47,146","2,346"
,3月,,Mar,"76,931","67,314","9,617","11,100","4,385","6,715","3,722",          --,"3,722","62,109","62,929",-820
,4月,,Apr,"86,070","62,906","23,164","21,768","2,634","19,135","4,163",          --,"4,163","60,139","60,272",-134
,5月,,May,"63,408","53,446","9,962","4,330","1,047","3,283","4,164",          --,"4,164","54,913","52,398","2,515"
,6月,,Jun,"62,118","54,678","7,440","6,800","3,005","3,794","4,168",          --,"4,168","51,150","51,673",-522
,7月,,Jul,"55,525","44,716","10,809","4,344",736,"3,608","4,175",          --,"4,175","47,006","43,980","3,027"
,8月,,Aug,"58,187","49,902","8,285","3,547","1,018","2,529","4,183",          --,"4,183","50,457","48,885","1,573"
,9月,,Sep,"57,897","50,351","7,546","5,485","1,539","3,946","4,186",          --,"4,186","48,225","48,812",-587
,10月,,Oct,"58,804","42,383","16,421","8,823",979,"7,844","4,186",          --,"4,186","45,796","41,404","4,391"
,11月,,Nov,"55,775","40,699","15,076","10,091","3,565","6,526","4,186",          --,"4,186","41,498","37,134","4,364"
,12月,,Dec,"85,566","71,037","14,529","29,381","20,613","8,768","4,188",          --,"4,188","51,996","50,424","1,572"
平成27年,1月,2015,Jan,"53,500","40,418","13,081","8,957","3,060","5,896","4,124",          --,"4,124","40,419","37,358","3,061"
,2月,,Feb,"47,353","33,193","14,161","13,055","2,454","10,601","4,137",          --,"4,137","30,161","30,739",-578
,3月,,Mar,"55,574","44,379","11,195","13,688","4,701","8,987","4,154",          --,"4,154","37,732","39,678","-1,945"
,4月,,Apr,"41,669","30,633","11,036","11,931","7,268","4,663","4,721",          --,"4,721","25,017","23,365","1,652"
,5月,,May,"53,505","29,028","24,477","18,377","1,449","16,928","4,722",          --,"4,722","30,406","27,580","2,827"
,6月,,Jun,"58,182","50,984","7,198","8,235","2,456","5,779","4,719",          --,"4,719","45,228","48,528","-3,300"
,7月,,Jul,"54,561","41,098","13,464","6,881","1,106","5,775","4,719",          --,"4,719","42,962","39,992","2,969"
,8月,,Aug,"61,905","46,360","15,545","9,118",917,"8,201","4,721",          --,"4,721","48,066","45,443","2,623"
,9月,,Sep,"62,489","50,451","12,038","9,180","2,402","6,778","4,706",          --,"4,706","48,603","48,049",554
,10月,,Oct,"70,806","53,656","17,150","13,219","3,044","10,174","4,700",          --,"4,700","52,887","50,611","2,276"
,11月,,Nov,"70,641","57,764","12,877","8,383","3,610","4,773","4,701",          --,"4,701","57,557","54,154","3,403"
,12月,,Dec,"77,176","61,809","15,368","8,955","2,139","6,816","4,699",          --,"4,699","63,522","59,669","3,853"
平成28年,1月,2016,Jan,"46,831","35,990","10,841","6,130","2,449","3,681","4,952",          --,"4,952","35,749","33,541","2,208"
,2月,,Feb,"49,194","32,399","16,795","14,565",785,"13,780","4,969",          --,"4,969","29,660","31,614","-1,954"
,3月,,Mar,"65,676","44,529","21,146","25,683","8,981","16,703","4,969",          --,"4,969","35,023","35,549",-526
,4月,,Apr,"29,974","21,316","8,659","7,334","3,939","3,395","5,850",          --,"5,850","16,791","17,376",-586
,5月,,May,"27,172","16,605","10,567","5,425","2,869","2,556","5,848",          --,"5,848","15,898","13,736","2,162"
,6月,,Jun,"38,580","22,513","16,067","10,359","2,122","8,236","5,850",          --,"5,850","22,372","20,391","1,981"
,7月,,Jul,"49,422","25,049","24,373","28,166","8,482","19,684","5,885",          --,"5,885","15,371","16,567","-1,195"
,8月,,Aug,"35,676","48,270","-12,595","8,427","27,765","-19,338","5,875",          --,"5,875","21,374","20,505",869
,9月,,Sep,"70,211","24,486","45,724","42,406","2,340","40,066","5,893",          --,"5,893","21,912","22,146",-235
,10月,,Oct,"43,841","27,639","16,202","15,692","4,371","11,320","5,897",          --,"5,897","22,252","23,268","-1,016"
,11月,,Nov,"41,069","27,704","13,365","8,337","3,074","5,262","5,900",          --,"5,900","26,832","24,629","2,203"
,12月,,Dec,"63,967","41,609","22,358","15,332","4,859","10,473","5,900",          --,"5,900","42,734","36,750","5,985"
平成29年,1月,2017,Jan,"46,176","33,872","12,304","6,683","1,541","5,142","5,883",          --,"5,883","33,611","32,332","1,279"
,2月,,Feb,"60,158","34,295","25,864","19,984","2,038","17,946","5,871",          --,"5,871","34,303","32,257","2,047"
,3月,,Mar,"88,721","57,678","31,044","29,757","12,168","17,589","5,894",          --,"5,894","53,070","45,510","7,560"
,4月,,Apr,"34,913","27,061","7,852","9,527","4,024","5,503","5,648",          --,"5,648","19,738","23,037","-3,299"
,5月,,May,"39,843","20,960","18,883","9,347","2,043","7,304","5,649",          --,"5,649","24,848","18,917","5,930"
,6月,,Jun,"37,685","21,441","16,244","6,665","2,364","4,301","5,652",          --,"5,652","25,369","19,077","6,292"
,7月,,Jul,"42,939","29,180","13,758","9,922","2,351","7,570","5,618",          --,"5,618","27,399","26,829",570
,8月,,Aug,"31,755","22,560","9,194","5,380","5,039",341,"5,620",          --,"5,620","20,755","17,521","3,233"
,9月,,Sep,"45,881","30,292","15,590","13,379",981,"12,398","5,624",          --,"5,624","26,878","29,310","-2,432"
,10月,,Oct,"43,566","33,511","10,055","16,191","10,208","5,984","5,635",          --,"5,635","21,739","23,303","-1,564"
,11月,,Nov,"32,829","24,355","8,474","5,818","2,191","3,627","5,644",          --,"5,644","21,367","22,164",-797
,12月,,Dec,"58,262","32,262","26,000","19,681","6,537","13,144","5,644",          --,"5,644","32,938","25,725","7,213"
平成30年,1月,2018,Jan,"48,829","31,537","17,292","7,751","3,631","4,120","5,845",          --,"5,845","35,233","27,906","7,327"
,2月,,Feb,"34,237","23,691","10,546","5,622",824,"4,798","5,834",          --,"5,834","22,781","22,867",-86
,3月,,Mar,"121,505","108,165","13,340","75,540","71,313","4,227","5,847",          --,"5,847","40,117","36,852","3,266"
,4月,,Apr,"53,004","43,151","9,853","27,010","20,439","6,571","6,126",          --,"6,126","19,868","22,711","-2,843"
,5月,,May,"34,361","20,740","13,622","6,546","2,153","4,393","6,123",          --,"6,123","21,692","18,586","3,106"
,6月,,Jun,"56,027","37,184","18,843","9,570","2,084","7,486","6,129",          --,"6,129","40,329","35,100","5,229"
,7月,,Jul,"44,133","29,354","14,778","7,848","1,633","6,214","6,131",          --,"6,131","30,153","27,721","2,433"
,8月,,Aug,"35,911","22,161","13,750","11,230","3,940","7,290","6,135",          --,"6,135","18,547","18,221",325
,9月,,Sep,"58,411","40,817","17,595","9,971","2,501","7,470","6,146",          --,"6,146","42,294","38,316","3,978"
,10月,,Oct,"36,135","27,484","8,651","7,571","4,435","3,136","6,144",          --,"6,144","22,420","23,050",-629
,11月,,Nov,"51,138","23,311","27,826","14,195","1,567","12,628","6,143",          --,"6,143","30,799","21,744","9,055"
,12月,,Dec,"64,517","53,572","10,945","12,872","10,969","1,903","6,143",          --,"6,143","45,502","42,602","2,899"
平成31年,1月,2019,Jan,"116,290","43,963","72,327","86,213","13,065","73,148","6,148",          --,"6,148","23,929","30,899","-6,970"
,2月,,Feb,"65,732","52,482","13,250","39,081","33,631","5,450","6,162",          --,"6,162","20,489","18,851","1,638"
,3月,,Mar,"61,518","34,397","27,121","20,971","3,279","17,693","6,176",          --,"6,176","34,371","31,119","3,252"
,4月,,Apr,"43,871","21,603","22,268","17,551","1,829","15,722","6,082",          --,"6,082","20,238","19,774",464
令和元年,5月,,May,"43,524","22,565","20,958","9,039","1,192","7,847","6,084",          --,"6,084","28,400","21,374","7,026"
,6月,,Jun,"46,890","30,554","16,336","12,032","7,443","4,589","6,080",          --,"6,080","28,779","23,111","5,667"
,7月,,Jul,"127,961","112,281","15,680","84,076","72,612","11,464","6,045",          --,"6,045","37,840","39,669","-1,829"
,8月,,Aug,"45,327","20,911","24,416","20,712","3,519","17,193","6,045",          --,"6,045","18,570","17,392","1,177"
,9月,,Sep,"33,170","24,712","8,458","5,740","2,872","2,868","6,002",          --,"6,002","21,429","21,840",-411
,10月,,Oct,"34,595","25,653","8,942","7,802","1,138","6,664","5,993",          --,"5,993","20,800","24,515","-3,715"
,11月,,Nov,"42,534","25,227","17,307","12,449","4,188","8,261","5,995",          --,"5,995","24,091","21,039","3,051"
,12月,,Dec,"59,571","24,384","35,187","30,335","2,264","28,071","5,993",          --,"5,993","23,243","22,120","1,123"
令和2年,1月,2020,Jan,"159,236","146,523","12,713","103,063","97,795","5,268","5,697",          --,"5,697","50,476","48,728","1,748"
,2月,,Feb,"35,219","23,368","11,850","5,323","1,976","3,347","5,699",          --,"5,699","24,196","21,392","2,804"
,3月,,Mar,"53,897","30,670","23,227","21,779","4,722","17,057","5,670",          --,"5,670","26,448","25,948",500
,4月,,Apr,"38,506","21,540","16,966","6,681","1,352","5,329","4,345",          --,"4,345","27,480","20,188","7,292"
,5月,,May,"29,808","17,566","12,243","4,780","1,056","3,724","4,345",          --,"4,345","20,683","16,510","4,174"
,6月,,Jun,"59,810","31,645","28,164","31,232","4,793","26,439","4,344",          --,"4,344","24,234","26,852","-2,619"
,7月,,Jul,"53,664","36,002","17,662","15,168","7,875","7,292","4,340",          --,"4,340","34,156","28,127","6,030"
,8月,,Aug,"30,570","22,866","7,704","5,591","4,319","1,272","4,342",          --,"4,342","20,637","18,547","2,090"
,9月,,Sep,"67,446","61,999","5,447","37,526","30,196","7,330","4,379",          --,"4,379","25,541","31,803","-6,262"
,10月,,Oct,"32,765","28,147","4,618","4,337","2,663","1,674","4,390",          --,"4,390","24,038","25,484","-1,446"
,11月,,Nov,"60,724","54,432","6,291","21,007","17,792","3,215","4,386",          --,"4,386","35,331","36,640","-1,309"
,12月,,Dec,"52,949","38,923","14,027","15,283","6,529","8,754","4,391",          --,"4,391","33,275","32,393",881
令和3年,1月,2021,Jan,"82,089","53,290","28,799","55,547","28,790","26,757","5,426",          --,"5,426","21,116","24,500","-3,384"
,2月,,Feb,"37,912","25,840","12,071","7,242","3,739","3,503","5,435",          --,"5,435","25,234","22,101","3,133"
,3月,,Mar,"61,734","40,855","20,880","12,764","5,876","6,889","5,530",          --,"5,530","43,440","34,979","8,461"
,4月,,Apr,"55,124","36,882","18,242","14,895","10,525","4,370","10,838",          --,"10,838","29,391","26,357","3,034"
,5月,,May,"42,288","25,604","16,685","4,750","1,261","3,489","10,838",          --,"10,838","26,700","24,343","2,357"
,6月,,Jun,"49,010","36,794","12,215","8,586","2,777","5,809","10,837",          --,"10,837","29,587","34,018","-4,431"
,7月,,Jul,"52,791","28,774","24,017","14,698","1,287","13,411","10,861",          --,"10,861","27,232","27,487",-255
,8月,,Aug,"54,011","28,434","25,577","16,457","5,517","10,940","10,862",          --,"10,862","26,692","22,917","3,775"
,9月,,Sep,"49,594","34,937","14,657","9,695","5,607","4,089","10,835",          --,"10,835","29,064","29,330",-266
,10月,,Oct,"44,509","33,295","11,214","6,018","3,779","2,239","10,853",          --,"10,853","27,638","29,516","-1,878"
,11月,,Nov,"47,934","27,341","20,593","9,709","2,912","6,798","10,852",          --,"10,852","27,373","24,430","2,943"
,12月,,Dec,"67,519","42,599","24,921","18,658","7,972","10,686","10,854",          --,"10,854","38,008","34,627","3,381"
令和4年,1月,2022,Jan,"52,909","39,021","13,888","12,290","8,754","3,536","11,141",          --,"11,141","29,478","30,268",-790
,2月,,Feb,"47,056","31,957","15,099","6,307","3,910","2,397","11,164",          --,"11,164","29,584","28,047","1,538"
,3月,,Mar,"60,568","43,098","17,470","7,769","4,277","3,492","11,323",          --,"11,323","41,476","38,822","2,655"
,4月,,Apr,"74,627","58,990","15,637","15,232","7,121","8,111","10,371",          --,"10,371","49,024","51,868","-2,844"
,5月,,May,"48,457","30,817","17,640","5,839","2,038","3,801","10,368",          --,"10,368","32,250","28,779","3,471"
,6月,,Jun,"58,870","37,464","21,406","10,408","3,259","7,149","10,359",          --,"10,359","38,103","34,205","3,898"
,7月,,Jul,"58,857","42,281","16,576","8,764","4,593","4,171","10,358",          --,"10,358","39,735","37,688","2,047"
,8月,,Aug,"57,516","38,128","19,388","11,609","5,132","6,477","10,358",          --,"10,358","35,549","32,996","2,553"
,9月,,Sep,"66,293","42,377","23,916","13,857","4,567","9,291","10,381",          --,"10,381","42,055","37,810","4,245"
,10月,,Oct,"64,567","48,157","16,410","10,761","2,769","7,992","10,379",          --,"10,379","43,427","45,388","-1,962"
,11月,,Nov,"61,277","38,979","22,298","11,473","3,278","8,195","10,382",          --,"10,382","39,422","35,701","3,721"
,12月,,Dec,"75,163","43,681","31,482","20,725","6,626","14,099","10,378",          --,"10,378","44,060","37,055","7,005"
令和5年,1月,2023,Jan,"58,989","45,480","13,509","7,338","3,221","4,117","10,584",          --,"10,584","41,067","42,259","-1,192"
,2月,,Feb,"66,855","49,554","17,301","5,109","1,956","3,153","10,563",          --,"10,563","51,183","47,598","3,585"
,3月,,Mar,"74,585","58,032","16,553","13,251","13,743",-491,"10,573",          --,"10,573","50,761","44,289","6,472"
,4月,,Apr,"61,864","46,477","15,387","8,836","5,578","3,258","12,007",          --,"12,007","41,021","40,899",122
,5月,,May,"66,463","40,770","25,693","11,263","2,557","8,706","12,010",          --,"12,010","43,191","38,213","4,978"
,6月,,Jun,"73,321","48,175","25,146","14,349","2,988","11,361","12,015",          --,"12,015","46,958","45,187","1,770"
,7月,,Jul,"77,890","42,954","34,936","19,917","1,441","18,476","12,031",          --,"12,031","45,942","41,512","4,429"
,8月,,Aug,"74,128","41,441","32,686","17,400","2,690","14,710","12,032",          --,"12,032","44,696","38,751","5,945"
,9月,,Sep,"74,874","51,594","23,280","13,850","5,402","8,449","12,040",          --,"12,040","48,984","46,192","2,792"
,10月,,Oct,"78,697","61,052","17,645","13,058","5,025","8,033","12,066",          --,"12,066","53,573","56,026","-2,454"
,11月,,Nov,"75,490","52,008","23,482","17,890","7,986","9,903","12,066",          --,"12,066","45,535","44,021","1,513"
,12月,,Dec,"94,951","62,035","32,917","26,922","11,961","14,961","12,064",          --,"12,064","55,965","50,074","5,891"
令和6年,1月,2024,Jan,"64,150","46,441","17,709","9,333","2,107","7,226","11,671",          --,"11,671","43,146","44,333","-1,188"
,2月,,Feb,"65,674","51,449","14,225","13,822","7,833","5,989","11,663",          --,"11,663","40,190","43,616","-3,426"
,3月,,Mar,"86,425","56,041","30,384","18,716","5,429","13,287","11,581",          --,"11,581","56,128","50,611","5,517"
,4月,,Apr,"100,184","79,685","20,499","15,638","3,520","12,118","10,848",          --,"10,848","73,698","76,165","-2,467"
,5月,,May,"83,374","46,275","37,099","27,455","4,009","23,446","10,848",          --,"10,848","45,071","42,266","2,805"
,6月,,Jun,"82,040","54,078","27,962","18,899","7,186","11,712","10,848",          --,"10,848","52,294","46,892","5,402"
,7月,,Jul,"80,325","46,389","33,936","21,099","3,128","17,971","10,848",          --,"10,848","48,379","43,262","5,117"
,8月,,Aug,"56,885","35,525","21,360","7,570","2,800","4,770","10,848",          --,"10,848","38,467","32,725","5,742"
,9月,,Sep,"72,431","46,140","26,291","12,616","3,549","9,067","10,848",          --,"10,848","48,968","42,591","6,376"
,10月,,Oct,"67,336","52,792","14,544","13,587","2,142","11,446","10,848",          --,"10,848","42,901","50,650","-7,749"
,11月,,Nov,"76,304","48,214","28,090","19,855","6,651","13,204","10,848",          --,"10,848","45,602","41,563","4,039"
,12月,,Dec,"101,764","59,465","42,299","35,248","10,372","24,877","10,848",          --,"10,848","55,668","49,094","6,575"
令和7年,1月,2025,Jan,"64,267","51,373","12,894","9,599","1,595","8,005","10,848",          --,"10,848","43,820","49,778","-5,958"
,2月,,Feb,"65,222","49,866","15,355","10,551","2,863","7,688","10,848",          --,"10,848","43,823","47,003","-3,180"
,3月,,Mar,"104,805","67,860","36,945","37,982","8,570","29,412","10,848",          --,"10,848","55,975","59,290","-3,314"
,4月,,Apr,"104,431","86,922","17,509","18,195","5,355","12,840","10,848",          --,"10,848","75,389","81,567","-6,178"
,5月,,May,"64,946","42,633","22,313","12,042","6,122","5,920","10,848",          --,"10,848","42,057","36,511","5,546"
,6月,,Jun,"93,112","44,783","48,329","35,358","4,260","31,098","10,848",          --,"10,848","46,906","40,523","6,383"
,7月,,Jul,"67,944","54,263","13,682","12,907","9,623","3,284","10,848",          --,"10,848","44,189","44,640",-451
,8月,,Aug,"66,095","40,721","25,374","8,849","3,593","5,256","10,848",          --,"10,848","46,398","37,127","9,271"
,9月,,Sep,"77,048","53,443","23,605","16,472","5,310","11,162","10,848",          --,"10,848","49,729","48,133","1,595"
,10月,,Oct,"97,740","58,891","38,849","37,524","5,815","31,709","10,848",          --,"10,848","49,368","53,076","-3,708"
,11月,,Nov,"118,174","87,657","30,517","65,521","49,089","16,432","10,848",          --,"10,848","41,804","38,568","3,237"
,12月,,Dec,"87,918","47,054","40,864","30,158","3,304","26,855","10,848",          --,"10,848","46,912","43,750","3,161"
令和8年,1月,2026,Jan,"73,606","54,223","19,383","14,964","5,107","9,857","10,848",          --,"10,848","47,795","49,117","-1,322"
,2月,,Feb,"63,734","42,753","20,981","12,901","4,528","8,373","10,848",          --,"10,848","39,985","38,225","1,760"
,3月,,Mar,"108,597","74,799","33,799","23,731","9,823","13,908","10,848",          --,"10,848","74,018","64,975","9,043"
,4月(P),,Apr(P),"111,516","83,504","28,011","24,253","3,489","20,765","10,848",          --,"10,848","76,415","80,016","-3,601"
,5月(P),,May(P),"83,724","50,872","32,852","19,532","5,462","14,070","10,848",          --,"10,848","53,345","45,410","7,935"
