財務省　国際収支状況（対外・対内直接投資）,,,,,,,,,,,,,,,
Ⅱ.対内直接投資総括表,,,,,,,,,,,,,,,
   （データ期間：平成8年～）,,,,,,,,,,,,,,,
6d-1-4 月次,,,,,,,,,,,,,,,
   （単位　億円）,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Japan's Balance of Payments(Direct Investment Assets/Liabilities),,,,,,,,,,,,,,,
Historical Data,,,,,,,,,,,,,,,
Ⅱ.Summary of Direct Investment Liabilities,,,,,,,,,,,,,,,
   Not seasonally adjusted,,,,,,,,,,,,,,,
  (January 1996 - present),,,,,,,,,,,,,,,
6d-1-4 Monthly  figures,,,,,,,,,,,,,,,
  (100 million Yen) ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
（備考） ,① （P）は速報値を示す。また、合計は四捨五入により合わないことがある。,,,,,,,,,,,,,,
,② 平成25年以前の計数は、国際収支マニュアル第5版準拠統計を第6版の基準により組み替えたもの。,,,,,,,,,,,,,,
,③ 令和8年4月8日付で、令和5年1月から令和7年9月までの計数について一部改訂を行っている。,,,,,,,,,,,,,,
(NOTE) ,① （P）shows preliminary figures.Totals may not add due to rounding.,,,,,,,,,,,,,,
,"② Until 2013, figures based on BPM5 are rearranged in accordance with BPM6.",,,,,,,,,,,,,,
,"③ Certain figures from January 2023 up to September 2025 are revised as of April 8, 2026.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,
,,,,対内直接投資,,,,,,,,,,,
,,,,Direct Investment Liabilities,,,,,,,,,,,
,,,,,,,株式資本,,,収益の再投資,,,負債性資本,,
,,,,,,,Equity other than reinvestment of earnings,,,Reinvestment of earnings,,,Debt instruments,,
,,,,実行,回収,ネット,実行,回収,ネット,実行,回収,ネット,実行,回収,ネット
,,,,Execution,Withdrawal,Net,Execution,Withdrawal,Net,Execution,Withdrawal,Net,Execution,Withdrawal,Net
,6月,,Jun,          --,          --,198,          --,          --,-750,          --,          --,62,          --,          --,886
,7月,,Jul,          --,          --,-207,          --,          --,-212,          --,          --,58,          --,          --,-53
,8月,,Aug,          --,          --,-35,          --,          --,-106,          --,          --,70,          --,          --,1
,9月,,Sep,          --,          --,-125,          --,          --,142,          --,          --,74,          --,          --,-341
,10月,,Oct,          --,          --,"-1,557",          --,          --,"-1,439",          --,          --,72,          --,          --,-190
,11月,,Nov,          --,          --,"1,148",          --,          --,"1,307",          --,          --,45,          --,          --,-203
,12月,,Dec,          --,          --,496,          --,          --,-481,          --,          --,63,          --,          --,914
平成24年,1月,2012,Jan,          --,          --,"-1,310",          --,          --,-957,          --,          --,-20,          --,          --,-333
,2月,,Feb,          --,          --,682,          --,          --,696,          --,          --,0,          --,          --,-13
,3月,,Mar,          --,          --,865,          --,          --,489,          --,          --,-9,          --,          --,386
,4月,,Apr,          --,          --,-440,          --,          --,74,          --,          --,27,          --,          --,-540
,5月,,May,          --,          --,"-1,032",          --,          --,-887,          --,          --,26,          --,          --,-171
,6月,,Jun,          --,          --,"-2,111",          --,          --,"-2,560",          --,          --,22,          --,          --,428
,7月,,Jul,          --,          --,925,          --,          --,"1,423",          --,          --,32,          --,          --,-530
,8月,,Aug,          --,          --,619,          --,          --,472,          --,          --,32,          --,          --,114
,9月,,Sep,          --,          --,761,          --,          --,52,          --,          --,35,          --,          --,673
,10月,,Oct,          --,          --,"-1,018",          --,          --,-552,          --,          --,-9,          --,          --,-457
,11月,,Nov,          --,          --,92,          --,          --,153,          --,          --,14,          --,          --,-76
,12月,,Dec,          --,          --,"2,373",          --,          --,"2,311",          --,          --,-6,          --,          --,68
平成25年,1月,2013,Jan,          --,          --,200,          --,          --,143,          --,          --,130,          --,          --,-72
,2月,,Feb,          --,          --,-466,          --,          --,270,          --,          --,123,          --,          --,-859
,3月,,Mar,          --,          --,"1,172",          --,          --,"1,039",          --,          --,136,          --,          --,-2
,4月,,Apr,          --,          --,202,          --,          --,348,          --,          --,712,          --,          --,-858
,5月,,May,          --,          --,"1,216",          --,          --,334,          --,          --,711,          --,          --,170
,6月,,Jun,          --,          --,"1,746",          --,          --,547,          --,          --,729,          --,          --,471
,7月,,Jul,          --,          --,"1,182",          --,          --,401,          --,          --,728,          --,          --,52
,8月,,Aug,          --,          --,"1,092",          --,          --,132,          --,          --,727,          --,          --,233
,9月,,Sep,          --,          --,"1,542",          --,          --,-595,          --,          --,772,          --,          --,"1,365"
,10月,,Oct,          --,          --,-345,          --,          --,-299,          --,          --,833,          --,          --,-880
,11月,,Nov,          --,          --,"1,656",          --,          --,"1,042",          --,          --,830,          --,          --,-216
,12月,,Dec,          --,          --,"1,305",          --,          --,-479,          --,          --,848,          --,          --,936
平成26年,1月,2014,Jan,"25,371","22,843","2,528","1,094",459,634,"1,131",          --,"1,131","23,146","22,384",762
,2月,,Feb,"20,434","21,334",-900,752,"1,855","-1,102","1,136",          --,"1,136","18,545","19,479",-934
,3月,,Mar,"26,165","20,783","5,382","3,135",426,"2,708","1,145",          --,"1,145","21,885","20,357","1,528"
,4月,,Apr,"22,900","23,070",-170,"1,271",611,659,"1,156",          --,"1,156","20,473","22,458","-1,985"
,5月,,May,"26,909","25,273","1,636","1,930","1,233",696,"1,155",          --,"1,155","23,824","24,039",-215
,6月,,Jun,"29,840","26,174","3,666","2,081",635,"1,446","1,156",          --,"1,156","26,603","25,539","1,064"
,7月,,Jul,"39,623","39,663",-40,"1,459","1,364",95,"1,183",          --,"1,183","36,981","38,299","-1,318"
,8月,,Aug,"23,709","22,546","1,163",807,624,183,"1,177",          --,"1,177","21,725","21,922",-197
,9月,,Sep,"28,286","24,773","3,513","1,344","1,225",120,"1,131",          --,"1,131","25,810","23,548","2,263"
,10月,,Oct,"25,382","26,221",-840,"1,710","1,819",-109,"1,110",          --,"1,110","22,562","24,402","-1,841"
,11月,,Nov,"17,318","16,710",608,968,983,-15,"1,094",          --,"1,094","15,257","15,728",-471
,12月,,Dec,"45,297","41,098","4,199","25,478","21,184","4,295","1,091",          --,"1,091","18,728","19,914","-1,186"
平成27年,1月,2015,Jan,"18,598","19,190",-591,"1,098","1,210",-112,"1,093",          --,"1,093","16,408","17,979","-1,572"
,2月,,Feb,"16,184","14,692","1,491","2,247","1,948",299,"1,095",          --,"1,095","12,842","12,744",98
,3月,,Mar,"16,533","13,413","3,119","2,207","1,674",533,"1,100",          --,"1,100","13,225","11,739","1,486"
,4月,,Apr,"19,866","19,951",-85,"1,274",654,620,"1,123",          --,"1,123","17,469","19,297","-1,828"
,5月,,May,"11,809","9,973","1,836","1,459",407,"1,052","1,130",          --,"1,130","9,221","9,566",-345
,6月,,Jun,"20,822","21,955","-1,133","1,630","2,732","-1,102","1,098",          --,"1,098","18,093","19,222","-1,129"
,7月,,Jul,"13,376","17,126","-3,750","1,854",918,936,"1,079",          --,"1,079","10,443","16,208","-5,765"
,8月,,Aug,"10,091","9,472",619,969,"1,313",-345,"1,087",          --,"1,087","8,035","8,159",-124
,9月,,Sep,"12,366","13,734","-1,368",964,"4,589","-3,625","1,118",          --,"1,118","10,284","9,145","1,139"
,10月,,Oct,"10,585","9,281","1,304",939,689,249,"1,153",          --,"1,153","8,494","8,592",-98
,11月,,Nov,"12,365","10,057","2,308","3,006","2,451",556,"1,170",          --,"1,170","8,189","7,607",582
,12月,,Dec,"14,946","12,425","2,521","2,642","2,587",55,"1,169",          --,"1,169","11,134","9,838","1,296"
平成28年,1月,2016,Jan,"10,922","10,714",208,501,530,-29,"1,457",          --,"1,457","8,963","10,184","-1,221"
,2月,,Feb,"13,491","10,362","3,129",954,341,613,"1,460",          --,"1,460","11,077","10,022","1,056"
,3月,,Mar,"31,382","21,089","10,293","2,682","2,651",31,"1,448",          --,"1,448","27,251","18,438","8,813"
,4月,,Apr,"30,328","31,163",-835,"1,356","1,969",-612,"1,570",          --,"1,570","27,402","29,194","-1,792"
,5月,,May,"34,095","30,028","4,068","3,366","2,334","1,032","1,566",          --,"1,566","29,163","27,694","1,470"
,6月,,Jun,"48,323","35,538","12,785","1,863","1,510",353,"1,591",          --,"1,591","44,869","34,028","10,841"
,7月,,Jul,"47,091","28,539","18,552","1,653",570,"1,083","1,591",          --,"1,591","43,847","27,968","15,879"
,8月,,Aug,"36,195","48,892","-12,697","4,260",236,"4,024","1,596",          --,"1,596","30,340","48,656","-18,316"
,9月,,Sep,"25,286","25,269",17,"1,342","1,116",226,"1,587",          --,"1,587","22,356","24,153","-1,797"
,10月,,Oct,"20,099","19,361",737,"1,024",352,671,"1,533",          --,"1,533","17,542","19,009","-1,467"
,11月,,Nov,"21,877","15,540","6,337",576,539,37,"1,529",          --,"1,529","19,772","15,001","4,771"
,12月,,Dec,"27,305","24,982","2,322","1,650","3,847","-2,197","1,533",          --,"1,533","24,122","21,136","2,986"
平成29年,1月,2017,Jan,"27,588","27,541",47,"1,941","1,291",649,"1,163",          --,"1,163","24,484","26,249","-1,765"
,2月,,Feb,"32,787","30,511","2,276","1,636",335,"1,300","1,163",          --,"1,163","29,989","30,176",-187
,3月,,Mar,"32,920","30,211","2,709","2,471","2,335",136,"1,166",          --,"1,166","29,283","27,876","1,407"
,4月,,Apr,"36,697","32,567","4,130","2,258","1,848",409,"1,080",          --,"1,080","33,360","30,719","2,641"
,5月,,May,"37,217","35,473","1,744","4,607","5,341",-734,"1,078",          --,"1,078","31,531","30,132","1,400"
,6月,,Jun,"38,010","37,616",394,570,"1,715","-1,145","1,088",          --,"1,088","36,353","35,900",452
,7月,,Jul,"42,569","42,129",440,"1,092",358,734,"1,084",          --,"1,084","40,393","41,771","-1,378"
,8月,,Aug,"36,179","34,026","2,152",721,804,-83,"1,080",          --,"1,080","34,377","33,222","1,155"
,9月,,Sep,"33,783","35,344","-1,561",771,551,220,"1,084",          --,"1,084","31,927","34,792","-2,865"
,10月,,Oct,"35,692","34,570","1,122","2,493","2,665",-172,"1,131",          --,"1,131","32,068","31,905",164
,11月,,Nov,"33,989","32,452","1,537","1,028","1,014",14,"1,101",          --,"1,101","31,860","31,438",422
,12月,,Dec,"38,477","32,323","6,154","4,345","2,300","2,044","1,161",          --,"1,161","32,971","30,023","2,948"
平成30年,1月,2018,Jan,"31,709","34,530","-2,821",802,"1,870","-1,068","1,255",          --,"1,255","29,652","32,660","-3,008"
,2月,,Feb,"29,611","28,354","1,258","1,121",472,649,"1,257",          --,"1,257","27,233","27,882",-649
,3月,,Mar,"43,646","38,173","5,473","2,074",810,"1,264","1,257",          --,"1,257","40,316","37,363","2,953"
,4月,,Apr,"30,155","31,304","-1,149","5,993","6,181",-188,"1,430",          --,"1,430","22,731","25,123","-2,392"
,5月,,May,"29,450","21,626","7,824","6,016","1,594","4,421","1,432",          --,"1,432","22,003","20,032","1,971"
,6月,,Jun,"35,605","32,938","2,667","3,921","1,860","2,061","1,435",          --,"1,435","30,249","31,078",-829
,7月,,Jul,"37,885","34,319","3,566","1,561","2,264",-703,"1,437",          --,"1,437","34,887","32,055","2,832"
,8月,,Aug,"24,846","24,928",-82,"1,063","2,518","-1,456","1,436",          --,"1,436","22,348","22,410",-62
,9月,,Sep,"27,324","22,382","4,942","1,338",529,809,"1,437",          --,"1,437","24,549","21,853","2,696"
,10月,,Oct,"26,779","25,980",799,975,796,179,"1,425",          --,"1,425","24,379","25,185",-806
,11月,,Nov,"31,028","26,325","4,703","2,160","1,392",768,"1,455",          --,"1,455","27,414","24,933","2,481"
,12月,,Dec,"23,669","22,900",769,"1,906","1,987",-81,"1,306",          --,"1,306","20,457","20,913",-456
平成31年,1月,2019,Jan,"22,912","21,224","1,689","3,089",888,"2,202","1,244",          --,"1,244","18,578","20,336","-1,758"
,2月,,Feb,"19,563","16,977","2,585","1,296","1,536",-241,"1,245",          --,"1,245","17,022","15,441","1,581"
,3月,,Mar,"36,792","24,079","12,712","7,750","5,161","2,589","1,247",          --,"1,247","27,795","18,919","8,876"
,4月,,Apr,"29,140","25,984","3,156","3,661","3,028",633,"1,108",          --,"1,108","24,370","22,956","1,414"
令和元年,5月,,May,"22,854","18,893","3,961","1,809",874,935,"1,113",          --,"1,113","19,931","18,019","1,912"
,6月,,Jun,"27,391","27,019",372,"1,387","1,584",-197,"1,125",          --,"1,125","24,879","25,435",-556
,7月,,Jul,"38,994","36,545","2,449","1,431","2,251",-820,"1,124",          --,"1,124","36,439","34,293","2,145"
,8月,,Aug,"26,042","23,764","2,278","1,353",724,630,"1,123",          --,"1,123","23,565","23,040",526
,9月,,Sep,"26,564","24,965","1,599","1,016","1,443",-427,"1,126",          --,"1,126","24,422","23,522",900
,10月,,Oct,"23,208","24,813","-1,605","1,610","1,289",321,"1,142",          --,"1,142","20,456","23,524","-3,068"
,11月,,Nov,"23,986","20,844","3,142","2,608","1,804",804,"1,145",          --,"1,145","20,234","19,040","1,193"
,12月,,Dec,"36,048","24,727","11,322","7,820","2,583","5,237","1,221",          --,"1,221","27,008","22,144","4,864"
令和2年,1月,2020,Jan,"30,064","35,274","-5,210","1,662","1,647",15,"1,177",          --,"1,177","27,225","33,627","-6,403"
,2月,,Feb,"21,399","20,651",749,636,562,74,"1,169",          --,"1,169","19,594","20,089",-495
,3月,,Mar,"31,340","26,437","4,903","3,684","2,678","1,006","1,162",          --,"1,162","26,494","23,759","2,736"
,4月,,Apr,"25,396","26,929","-1,534","2,463","1,899",564,945,          --,945,"21,988","25,031","-3,043"
,5月,,May,"22,595","19,678","2,918","1,372",728,644,943,          --,943,"20,280","18,950","1,330"
,6月,,Jun,"75,510","26,707","48,803","1,154","1,180",-26,846,          --,846,"73,509","25,527","47,983"
,7月,,Jul,"65,096","64,847",249,"1,476",986,490,859,          --,859,"62,762","63,861","-1,100"
,8月,,Aug,"25,104","21,688","3,416","1,687",541,"1,147",858,          --,858,"22,559","21,147","1,412"
,9月,,Sep,"31,245","25,025","6,220","2,330",853,"1,477",843,          --,843,"28,073","24,172","3,900"
,10月,,Oct,"25,342","26,901","-1,559","1,977","3,171","-1,194",806,          --,806,"22,559","23,731","-1,172"
,11月,,Nov,"44,061","40,993","3,067","2,127","2,096",31,780,          --,780,"41,154","38,897","2,257"
,12月,,Dec,"37,287","32,295","4,992","2,668","1,896",772,790,          --,790,"33,830","30,399","3,431"
令和3年,1月,2021,Jan,"35,753","24,578","11,175","11,485",495,"10,990",966,          --,966,"23,303","24,083",-781
,2月,,Feb,"28,860","27,512","1,348","3,532",223,"3,309",966,          --,966,"24,363","27,288","-2,926"
,3月,,Mar,"38,988","33,063","5,924","3,406","3,036",369,967,          --,967,"34,615","30,027","4,588"
,4月,,Apr,"27,823","37,751","-9,928","1,333",885,448,"1,418",          --,"1,418","25,071","36,866","-11,795"
,5月,,May,"26,042","25,253",789,"1,835",286,"1,548","1,417",          --,"1,417","22,790","24,967","-2,177"
,6月,,Jun,"40,414","32,668","7,746","2,549",919,"1,630","1,507",          --,"1,507","36,357","31,749","4,608"
,7月,,Jul,"63,865","64,358",-493,"1,140","1,148",-8,"1,484",          --,"1,484","61,241","63,210","-1,969"
,8月,,Aug,"30,646","26,620","4,026","1,180","1,037",143,"1,484",          --,"1,484","27,982","25,583","2,400"
,9月,,Sep,"38,698","30,931","7,767","2,397",569,"1,829","1,485",          --,"1,485","34,815","30,362","4,453"
,10月,,Oct,"34,208","31,415","2,793","2,775",737,"2,037","1,503",          --,"1,503","29,930","30,678",-747
,11月,,Nov,"31,267","27,193","4,074","2,292",439,"1,853","1,523",          --,"1,523","27,452","26,754",698
,12月,,Dec,"37,519","34,600","2,919","3,613","1,415","2,197","1,523",          --,"1,523","32,384","33,185",-801
令和4年,1月,2022,Jan,"40,398","34,183","6,215","3,825","2,254","1,571","1,781",          --,"1,781","34,793","31,929","2,864"
,2月,,Feb,"29,882","25,856","4,026","3,226",763,"2,463","1,782",          --,"1,782","24,874","25,093",-219
,3月,,Mar,"52,124","43,924","8,201","4,415","3,166","1,250","1,783",          --,"1,783","45,926","40,758","5,168"
,4月,,Apr,"37,513","33,467","4,047","3,955","1,673","2,282","1,529",          --,"1,529","32,029","31,794",236
,5月,,May,"32,529","27,306","5,222","1,145",385,760,"1,527",          --,"1,527","29,857","26,921","2,935"
,6月,,Jun,"35,826","36,912","-1,086","1,368","1,277",91,"1,527",          --,"1,527","32,931","35,634","-2,704"
,7月,,Jul,"70,704","65,334","5,370","1,203",437,766,"1,553",          --,"1,553","67,948","64,897","3,051"
,8月,,Aug,"32,239","28,474","3,765","3,018",359,"2,659","1,551",          --,"1,551","27,670","28,115",-445
,9月,,Sep,"42,296","35,085","7,211","3,989",698,"3,291","1,546",          --,"1,546","36,761","34,388","2,374"
,10月,,Oct,"40,589","37,601","2,988","3,005",702,"2,304","1,566",          --,"1,566","36,017","36,899",-882
,11月,,Nov,"39,078","34,945","4,133","2,055",677,"1,378","1,564",          --,"1,564","35,459","34,268","1,191"
,12月,,Dec,"49,189","36,238","12,951","9,632",935,"8,697","1,566",          --,"1,566","37,991","35,303","2,688"
令和5年,1月,2023,Jan,"27,784","34,243","-6,459","1,046",843,203,"1,495",          --,"1,495","25,243","33,400","-8,157"
,2月,,Feb,"30,753","30,930",-178,"3,124","1,081","2,044","1,495",          --,"1,495","26,133","29,850","-3,716"
,3月,,Mar,"51,066","40,435","10,631","5,343","1,157","4,186","1,501",          --,"1,501","44,222","39,278","4,944"
,4月,,Apr,"34,828","44,186","-9,358","2,465","1,607",858,"1,609",          --,"1,609","30,754","42,579","-11,825"
,5月,,May,"31,814","30,504","1,311","1,205",842,363,"1,611",          --,"1,611","28,998","29,662",-664
,6月,,Jun,"41,972","35,147","6,825","1,987","2,199",-213,"1,577",          --,"1,577","38,408","32,947","5,461"
,7月,,Jul,"79,781","81,754","-1,973","6,171","4,084","2,087","1,596",          --,"1,596","72,015","77,670","-5,656"
,8月,,Aug,"39,205","40,206","-1,001","2,763","3,643",-880,"1,599",          --,"1,599","34,843","36,563","-1,720"
,9月,,Sep,"69,482","52,809","16,673","4,603","2,881","1,723","1,541",          --,"1,541","63,338","49,928","13,409"
,10月,,Oct,"34,701","36,119","-1,418","1,721","1,048",672,"1,555",          --,"1,555","31,425","35,071","-3,645"
,11月,,Nov,"37,150","31,401","5,749","1,813","1,043",770,"1,559",          --,"1,559","33,778","30,358","3,420"
,12月,,Dec,"51,227","43,131","8,096","3,332","3,490",-157,"1,554",          --,"1,554","46,341","39,641","6,699"
令和6年,1月,2024,Jan,"39,146","58,900","-19,754","2,126","2,316",-189,"1,570",          --,"1,570","35,450","56,584","-21,134"
,2月,,Feb,"57,808","59,529","-1,722","1,808","8,062","-6,254","1,571",          --,"1,571","54,429","51,468","2,962"
,3月,,Mar,"63,658","47,377","16,281","4,475","1,867","2,608","1,566",          --,"1,566","57,617","45,510","12,107"
,4月,,Apr,"54,627","51,757","2,870","1,970","3,018","-1,048","1,502",          --,"1,502","51,155","48,738","2,417"
,5月,,May,"42,814","41,467","1,347","1,521",629,892,"1,502",          --,"1,502","39,791","40,838","-1,047"
,6月,,Jun,"59,120","49,030","10,091","2,753","3,042",-290,"1,502",          --,"1,502","54,866","45,987","8,878"
,7月,,Jul,"108,145","109,690","-1,545","3,933","2,037","1,895","1,502",          --,"1,502","102,710","107,652","-4,942"
,8月,,Aug,"47,840","55,610","-7,770","2,988","2,542",446,"1,502",          --,"1,502","43,351","53,068","-9,717"
,9月,,Sep,"63,758","47,583","16,175","4,426","1,985","2,441","1,502",          --,"1,502","57,831","45,598","12,232"
,10月,,Oct,"54,637","58,813","-4,176","2,814","2,033",781,"1,502",          --,"1,502","50,321","56,780","-6,459"
,11月,,Nov,"52,261","46,584","5,678","5,928","1,622","4,306","1,502",          --,"1,502","44,831","44,962",-131
,12月,,Dec,"72,275","60,725","11,551","7,438","6,360","1,079","1,502",          --,"1,502","63,335","54,365","8,970"
令和7年,1月,2025,Jan,"57,695","57,653",42,"1,355","3,493","-2,138","1,502",          --,"1,502","54,838","54,160",677
,2月,,Feb,"52,842","52,961",-118,"4,558","1,613","2,946","1,502",          --,"1,502","46,782","51,348","-4,566"
,3月,,Mar,"78,229","66,256","11,972","6,345","2,052","4,293","1,502",          --,"1,502","70,382","64,204","6,178"
,4月,,Apr,"51,519","53,655","-2,136","5,403","1,174","4,229","1,502",          --,"1,502","44,614","52,480","-7,866"
,5月,,May,"38,512","33,612","4,900","2,749",523,"2,225","1,502",          --,"1,502","34,262","33,089","1,172"
,6月,,Jun,"55,446","43,321","12,125","4,697","2,699","1,998","1,502",          --,"1,502","49,247","40,622","8,625"
,7月,,Jul,"93,500","89,449","4,051","3,123","7,968","-4,844","1,502",          --,"1,502","88,875","81,481","7,394"
,8月,,Aug,"42,970","43,134",-164,"2,789","1,507","1,282","1,502",          --,"1,502","38,679","41,627","-2,948"
,9月,,Sep,"62,416","59,583","2,833","4,840","3,151","1,690","1,502",          --,"1,502","56,074","56,433",-358
,10月,,Oct,"51,293","53,803","-2,510","4,447","2,188","2,259","1,502",          --,"1,502","45,344","51,615","-6,271"
,11月,,Nov,"51,609","44,035","7,575","1,951","4,576","-2,626","1,502",          --,"1,502","48,157","39,458","8,698"
,12月,,Dec,"87,966","57,366","30,600","3,090","4,613","-1,524","1,502",          --,"1,502","83,375","52,752","30,622"
令和8年,1月,2026,Jan,"54,952","50,460","4,492","5,239",423,"4,816","1,502",          --,"1,502","48,211","50,037","-1,827"
,2月,,Feb,"52,974","45,738","7,236","1,311","2,696","-1,385","1,502",          --,"1,502","50,161","43,042","7,119"
,3月,,Mar,"90,872","69,111","21,761","4,461","1,384","3,077","1,502",          --,"1,502","84,909","67,727","17,182"
,4月(P),,Apr(P),"75,452","75,188",264,"9,175","5,870","3,305","1,502",          --,"1,502","64,775","69,318","-4,543"
,5月(P),,May(P),"55,481","54,971",510,"3,883","4,724",-841,"1,502",          --,"1,502","50,096","50,247",-151
