Date,Spread_Proxy_JPY,Spread_Pct
2018-01-02,0.7130050659179545,0.6322648640087489
2018-01-03,0.29199981689451704,0.2601473649552084
2018-01-04,0.34699249267580967,0.30814468524778726
2018-01-05,0.5579986572265625,0.4947542372692175
2018-01-08,0.4770050048828267,0.42155381843601025
2018-01-09,0.8040008544921733,0.7106184873149328
2018-01-10,1.4889984130859233,1.3205609058189989
2018-01-11,0.5370025634765625,0.4818586575321684
2018-01-12,0.6669998168945455,0.5993133723077384
2018-01-15,0.677001953125,0.6093627024510684
2018-01-16,0.371002197265625,0.3355026568446288
2018-01-17,0.7009963989257528,0.6350295284134351
2018-01-18,0.7379989624023438,0.6626193848245768
2018-01-19,0.6010055541992472,0.5413196448696004
2018-01-22,0.5340042114257812,0.4824583684672826
2018-01-23,0.9040069580078125,0.814670196422904
2018-01-24,1.282997131347642,1.1652275559531176
2018-01-25,0.8720016479492188,0.7976160077858544
2018-01-26,1.4189987182617188,1.2934794423832385
2018-01-29,0.6780014038085938,0.624086565772426
2018-01-30,0.7699966430664205,0.7068988353347146
2018-01-31,0.8209991455078125,0.755066703873869
2018-02-01,0.6300048828125,0.5769222842170856
2018-02-02,1.163002014160142,1.063014855652992
2018-02-05,0.5849990844726562,0.5316481710393227
2018-02-06,1.154998779296875,1.0587091675816298
2018-02-07,0.7249984741210938,0.66133204537815
2018-02-08,0.878997802734375,0.8049725352694261
2018-02-09,0.8420028686523295,0.7758321498043506
2018-02-12,0.33100128173828125,0.30422911071134706
2018-02-13,1.319000244140625,1.2135433016037382
2018-02-14,1.1620025634765625,1.0782845515521837
2018-02-15,0.6800003051757812,0.6379767870618889
2018-02-16,0.812004089355483,0.7652402567956361
2018-02-19,0.6149978637695312,0.5787615913506199
2018-02-20,0.7010040283203125,0.6569305594898875
2018-02-21,0.58599853515625,0.545719031432558
2018-02-22,1.1080017089843466,1.0301721964023156
2018-02-23,0.5909957885742188,0.5532942985252128
2018-02-26,0.6800003051757812,0.6350751079329844
2018-02-27,0.8450012207031108,0.7892118342156218
2018-02-28,0.939002990722642,0.8740928349272811
2018-03-01,0.625999450683608,0.5870212436857665
2018-03-02,1.019500732421875,0.9603164125727084
2018-03-05,0.634002685546875,0.6006315955637394
2018-03-06,0.600006103515625,0.5647116268382353
2018-03-07,0.6689987182617188,0.6338996769017966
2018-03-08,0.35599517822265625,0.33525623740346233
2018-03-09,0.6699981689453267,0.6296620304216562
2018-03-12,0.592002868652358,0.553837905038814
2018-03-13,1.0120010375976705,0.952381909705061
2018-03-14,0.650001525878892,0.6102842097654939
2018-03-15,0.38199615478515625,0.35984754291161647
2018-03-16,0.7210006713867188,0.6782122719798929
2018-03-19,0.6169967651367188,0.5822426887400178
2018-03-20,0.5989990234375284,0.5651147317072878
2018-03-21,0.3730010986328125,0.35033774378623456
2018-03-22,0.6780014038085795,0.6400526752252729
2018-03-23,0.6119995117187642,0.5830343516083368
2018-03-26,0.5080032348632812,0.4844631641014288
2018-03-27,0.4290008544921733,0.4066358810352354
2018-03-28,0.8929977416992188,0.8464995532711012
2018-03-29,0.66650390625,0.6239972365836666
2018-03-30,0.38800048828125,0.3643915719043894
2018-04-02,0.48400115966795454,0.4552648579506625
2018-04-03,0.8949966430664062,0.8459405217473324
2018-04-04,0.6849975585937358,0.6435769644117948
2018-04-05,0.7649993896484375,0.7164659699743094
2018-04-06,0.4850006103515767,0.45305141566987656
2018-04-09,0.34600067138671875,0.323461842686179
2018-04-10,0.7639999389648438,0.7156975100782208
2018-04-11,0.49500274658204546,0.4621313485544327
2018-04-12,0.7089996337890625,0.663677108267497
2018-04-13,0.5149993896484517,0.4803113065062526
2018-04-16,0.36899566650389204,0.3432581654847023
2018-04-17,0.3119964599609233,0.29146018244376926
2018-04-18,0.37099456787110796,0.3466720601511482
2018-04-19,0.24100494384765625,0.22451227091862827
2018-04-20,0.44300079345703125,0.4123546026592523
2018-04-23,0.8969955444335795,0.8315600562035474
2018-04-24,0.48600006103515625,0.4468514025652656
2018-04-25,0.584999084472642,0.5376681497061757
2018-04-26,0.375,0.3428916329335024
2018-04-27,0.5529937744140625,0.5059412250447957
2018-04-30,0.41950225830079546,0.3845187445632704
2018-05-01,0.5289993286132812,0.4838865911694623
2018-05-02,0.34600067138670454,0.31491250381999636
2018-05-03,0.9140014648437358,0.8322192501760001
2018-05-04,0.6119995117187358,0.5609733701991229
2018-05-07,0.625,0.5726274702510873
2018-05-08,0.47299957275390625,0.43417160286474676
2018-05-09,0.8199996948242045,0.7521276775903344
2018-05-10,0.6549987792968892,0.5962828102442532
2018-05-11,0.40099334716798296,0.36641814222608043
2018-05-14,0.4250030517578267,0.388705721452932
2018-05-15,0.6890029907226705,0.6279018445959577
2018-05-16,0.33599853515625,0.30463071895063154
2018-05-17,0.76300048828125,0.691380386070491
2018-05-18,0.4160003662109233,0.3753567286372975
2018-05-21,0.47900390625,0.4320020906523195
2018-05-22,0.3699951171875,0.3333950222286264
2018-05-23,1.31500244140625,1.187618505185461
2018-05-24,0.937004089355483,0.8528375258233207
2018-05-25,0.6019973754882812,0.5507148300129916
2018-05-28,0.48000335693360796,0.43786737465956355
2018-05-29,0.911003112792983,0.8328105324130306
2018-05-30,0.6609954833984375,0.6098082001951376
2018-05-31,0.5839996337890483,0.5371988783290659
2018-06-01,0.9580001831054688,0.8809278046385602
2018-06-04,0.37599945068360796,0.3430714539949336
2018-06-05,0.39299774169921875,0.35739089590212214
2018-06-06,0.41399383544921875,0.37684106998890726
2018-06-07,0.36499786376953125,0.3314396038769864
2018-06-08,0.6460037231445312,0.5889143633259358
2018-06-11,0.6479949951171733,0.5920844553048047
2018-06-12,0.37000274658203125,0.3351899165318567
2018-06-13,0.36100006103515625,0.32683885277262503
2018-06-14,0.5380020141601562,0.4880191124497989
2018-06-15,0.5050048828125,0.4564190863881655
2018-06-18,0.3410034179687642,0.3082739795338926
2018-06-19,0.6340026855468892,0.5756439037717482
2018-06-20,0.37400054931639204,0.3397811887052864
2018-06-21,0.8629989624023438,0.7820419955479987
2018-06-22,0.4069976806640625,0.3701594039091625
2018-06-25,0.5540008544922017,0.5039257686960448
2018-06-26,0.6269989013672017,0.5718549422046153
2018-06-27,0.7909927368164205,0.7184507624543859
2018-06-28,0.43700408935545454,0.3965014779075193
2018-06-29,0.4830017089843892,0.43716100566367444
2018-07-02,0.44699859619139204,0.4037563001426171
2018-07-03,0.6159973144531108,0.5555982197735586
2018-07-04,0.26399993896484375,0.23911305867705793
2018-07-05,0.4080047607421733,0.369228398398796
2018-07-06,0.3939971923827983,0.3563038044307197
2018-07-09,0.4160003662109375,0.3767368615385976
2018-07-10,0.41899871826171875,0.3776362128091695
2018-07-11,0.8460006713867188,0.7633249376103174
2018-07-12,0.6299972534179688,0.5627085624855915
2018-07-13,0.4239959716796875,0.37633334951782077
2018-07-16,0.298004150390625,0.26513060159667534
2018-07-17,0.6640014648437642,0.5908853129709134
2018-07-18,0.40899658203125,0.36190544214431003
2018-07-19,0.49300384521484375,0.4370950196506405
2018-07-20,0.9669952392578267,0.860599350486713
2018-07-23,0.641998291015625,0.5781008013292719
2018-07-24,0.4739990234375284,0.42526379627752986
2018-07-25,0.4550018310546875,0.4090235093528515
2018-07-26,0.5960006713867188,0.5376883619677388
2018-07-27,0.3110046386718892,0.2798163031093552
2018-07-30,0.26200103759768467,0.23617740464273654
2018-07-31,1.0940017700195455,0.9856404287924013
2018-08-01,0.43700408935545454,0.39085225977006555
2018-08-02,0.3939971923828267,0.3529808122987987
2018-08-03,0.6829986572265625,0.6115127963981117
2018-08-06,0.35500335693360796,0.3191500379672827
2018-08-07,0.36499786376953125,0.3278227732843181
2018-08-08,0.5800018310547017,0.5209051369131945
2018-08-09,0.4680023193359375,0.42203434562316355
2018-08-10,0.6100006103515625,0.5490999195105803
2018-08-13,0.812004089355483,0.7339884709101224
2018-08-14,0.525001525878892,0.4744232485799682
2018-08-15,0.9820022583007812,0.8827303803326412
2018-08-16,0.4380035400390483,0.3961108688171888
2018-08-17,0.712005615234375,0.6414233985515394
2018-08-20,0.3650054931640341,0.33039646816518137
2018-08-21,0.7129974365234375,0.6484860563076916
2018-08-22,0.5790023803710795,0.5257253584292576
2018-08-23,0.733001708984375,0.6628221199186753
2018-08-24,0.34000396728515625,0.3053004724570197
2018-08-27,0.3939971923828125,0.35405294710239726
2018-08-28,0.4109954833984375,0.3698097659297084
2018-08-29,0.6829986572265625,0.6144173741711351
2018-08-30,0.6100006103515625,0.5460475341501668
2018-08-31,0.40000152587889204,0.3603649797740052
2018-09-03,0.3150024414062642,0.2834183126066774
2018-09-04,0.6080017089843892,0.5473153923148234
2018-09-05,0.3470001220703267,0.3113197680181184
2018-09-06,0.5839996337890483,0.5240061794201796
2018-09-07,0.8380050659179688,0.7584099236052472
2018-09-10,0.3099975585937642,0.27947851037790167
2018-09-11,0.44100189208984375,0.3967699658802403
2018-09-12,0.3829956054687642,0.343164494806847
2018-09-13,0.7730026245117188,0.695021233615872
2018-09-14,0.41100311279296875,0.3669277479071305
2018-09-17,0.2599945068359375,0.23223540238507764
2018-09-18,0.708000183105483,0.6338975446588493
2018-09-19,0.23600006103517046,0.21019448340899982
2018-09-20,0.5149993896484375,0.458523094003144
2018-09-21,0.40700531005857954,0.3617985689332726
