variable,horizon,response,lower,upper
risk_off,0,0.10481885523931014,0.10481885523931014,0.10481885523931014
risk_off,1,0.049089701697897975,0.04587413074455595,0.05132683944976737
risk_off,2,0.024865148706870108,0.021178824712969366,0.027764922074653853
risk_off,3,0.01537036372647098,0.011115219542496656,0.01825308207300701
risk_off,4,0.013587700848078756,0.008876255569414774,0.01731872988589276
risk_off,5,0.014381581056154951,0.009019123146498886,0.018292441033625314
risk_off,6,0.013407008134759054,0.007275989659114183,0.017965069253908166
risk_off,7,0.012249299635982678,0.005629192051606621,0.017870979114361463
risk_off,8,0.012740798428773072,0.005649603764205684,0.018192978575533078
risk_off,9,0.012779257862549883,0.005806415700553512,0.018896566551157158
risk_off,10,0.013756757297785336,0.006257781245473999,0.020081083118868588
risk_off,11,0.014431546425538695,0.00667785610413692,0.021005642825859327
risk_off,12,0.014719472657470383,0.006596932508598642,0.021717400313025645
risk_off,13,0.014742066282400811,0.0062005254600427055,0.02176902624133164
risk_off,14,0.014499392487405916,0.005668223519043198,0.021727860572866353
risk_off,15,0.014236753849883474,0.005170886374179441,0.021627922437199163
risk_off,16,0.013936331526221875,0.004807084316886307,0.021445524910280078
risk_off,17,0.013600293167406166,0.004446051707044348,0.021119992175997134
risk_off,18,0.01324761952816085,0.004114248949894104,0.020778766436579294
risk_off,19,0.012831313729073276,0.0038000337111044956,0.020230266362540435
risk_off,20,0.012347759256377521,0.00336584327973915,0.01973724679276165
risk_off,21,0.01183489794091794,0.0029154041459701734,0.019055636695582665
risk_off,22,0.011310642517392005,0.0026572995075873885,0.018448937597453675
risk_off,23,0.010793644589257566,0.0023669555414152768,0.017752131821049646
risk_off,24,0.010280221719794196,0.0018382437174482276,0.017109337960982997
risk_off,25,0.009767644485383456,0.0015637917743741051,0.016460510462421418
risk_off,26,0.009261440788065735,0.0012855511137582522,0.015712811869701
risk_off,27,0.008762051990616056,0.001026892804437233,0.014985272319417783
risk_off,28,0.008274429838843085,0.0008110525187229085,0.014196944111240577
risk_off,29,0.007803503377816269,0.000517162576018423,0.013473556240948363
risk_off,30,0.007351425174360225,0.00031792725246844683,0.012900068034948349
risk_off,31,0.006918919369101578,0.0001941703184284483,0.012314033460750726
risk_off,32,0.006505869346947888,3.7154021864152914e-05,0.011673914142757239
risk_off,33,0.006112660507994486,-0.00011278682360089349,0.011057849195298331
risk_off,34,0.005739954995487771,-0.0003039421086080771,0.010453143958407393
risk_off,35,0.0053880281984277165,-0.0004260354729142165,0.009942127570697642
risk_off,36,0.005057057231556192,-0.0006558999296718963,0.009511390345196316
risk_off,37,0.0047469849772505375,-0.0008633821025591273,0.009014004707272342
risk_off,38,0.004457461059628904,-0.0008567576799228892,0.008563941864672802
risk_off,39,0.004188059327258219,-0.0009720298796840664,0.008155552716139798
risk_off,40,0.003938321571401167,-0.001033186448925376,0.0077730674286445815
risk_off,41,0.003707790179222177,-0.001118064836015327,0.007390511934985458
risk_off,42,0.0034959741294173,-0.0012782566119085206,0.007083730162949885
risk_off,43,0.0033023101510786974,-0.0013709394286531248,0.006887545449265551
risk_off,44,0.0031262042044655283,-0.0013945902525235648,0.006659334668469839
risk_off,45,0.0029670285959402434,-0.0014979240544878182,0.006497922495469923
risk_off,46,0.002824134256142208,-0.0016216759462078095,0.006268108985418612
risk_off,47,0.0026968660403326123,-0.0016882322499680252,0.006268093783199076
risk_off,48,0.0025845630197744254,-0.0017408502558396914,0.006111642262906129
risk_off,49,0.00248655769424178,-0.0017562809576078108,0.006010399897777111
risk_off,50,0.002402175362380986,-0.0018827878798524057,0.005920325110627492
risk_off,51,0.0023307361564702755,-0.0019415214865836662,0.005785645741935966
risk_off,52,0.0022715606989581584,-0.0019515580382059522,0.005655378908990385
risk_off,53,0.0022239724092115772,-0.0020421086931153537,0.005700118704615633
risk_off,54,0.0021872998194192657,-0.0020587502909407526,0.005619391541427734
risk_off,55,0.002160878619024786,-0.0020462487198909278,0.005644222060677386
risk_off,56,0.002144052942996178,-0.002028198241362278,0.0056606331398390795
risk_off,57,0.0021361771022635257,-0.0020328065768386834,0.0056395176206256925
risk_off,58,0.002136617486203467,-0.002048321042456015,0.005642939822814089
risk_off,59,0.0021447545343899364,-0.0019839898259207287,0.005652846859038332
risk_off,60,0.0021599846329298325,-0.001964362215845993,0.0056687913104365864
risk_off,61,0.00218172158210699,-0.001948441055763453,0.00569024298373627
risk_off,62,0.0022093979563497885,-0.0018743641065411898,0.0056827099948739005
risk_off,63,0.0022424663346788326,-0.001786992083314665,0.005719145347577318
