variable,horizon,response,lower,upper
risk_off,0,0.11140643188815988,0.11140643188815988,0.11140643188815988
risk_off,1,0.049917483536544134,0.0337816228921688,0.05900780596339689
risk_off,2,0.00697675341811345,-0.011180814707971776,0.017036426418372674
risk_off,3,-0.0039601955050278005,-0.02070338839390634,0.006153354718758734
risk_off,4,-0.0028236325909373485,-0.014520556170051045,0.005931748702723765
risk_off,5,-0.000730058158245975,-0.00852999676479335,0.005830487566814412
risk_off,6,6.971806401803976e-05,-0.005835499560121765,0.0056281643897277776
risk_off,7,0.00013692090462542292,-0.0047022185530210675,0.00397251217056546
risk_off,8,5.296843155378844e-05,-0.004008909030664387,0.003046359826288183
risk_off,9,4.699902513450574e-06,-0.0039139524148380485,0.0023925498855458193
risk_off,10,-5.4455020668271026e-06,-0.0037437674492051417,0.002308536632318041
risk_off,11,-3.1798482454534714e-06,-0.003216903439944123,0.002009326367695019
risk_off,12,-6.80590317123133e-07,-0.0029503982072199395,0.0017861644008506344
risk_off,13,1.4363253986259318e-07,-0.002618186790220248,0.0016287866559734968
risk_off,14,1.638157510089214e-07,-0.0024035882390277844,0.0015651050934479256
risk_off,15,5.472395371214591e-08,-0.002302720669262263,0.0013392329990640091
risk_off,16,1.6447484622554247e-09,-0.0021665752554591586,0.0012592320508588444
risk_off,17,-7.1029536995030226e-09,-0.0020735941688860816,0.00121723488192658
risk_off,18,-3.5034649025626793e-09,-0.001999278984755964,0.0011168877252521617
risk_off,19,-5.914038332238507e-10,-0.001906958224278699,0.0010594110734046202
risk_off,20,2.3113505044364433e-10,-0.0018175795742982157,0.0010281515324164635
risk_off,21,1.9125644165954375e-10,-0.0016541150812390585,0.0009990664520619422
risk_off,22,5.4779027675087654e-11,-0.001524810137197657,0.0009566925590856445
risk_off,23,-2.2709791216307625e-12,-0.001407882559126146,0.0008740624189839223
risk_off,24,-8.912035159387632e-12,-0.0013624835268836399,0.0008258575102022775
risk_off,25,-3.773232368521845e-12,-0.0012789233647761908,0.000841754470647352
risk_off,26,-4.556703533613939e-13,-0.0012123301393859095,0.0007760472099606524
risk_off,27,3.3231455295768654e-13,-0.0011656008170518972,0.000724502651539638
risk_off,28,2.1830320022633673e-13,-0.0010931149098092508,0.0007608723379812771
risk_off,29,5.2688595317603404e-14,-0.0010911189005560237,0.0007183318493529978
risk_off,30,-7.117028150739045e-15,-0.0010266201687358768,0.000702915015249056
risk_off,31,-1.0840909650041289e-14,-0.0009797048677579212,0.0006736891045814598
risk_off,32,-3.9644889610411434e-15,-0.000904963548883304,0.000649270208489206
risk_off,33,-2.6661833455615706e-16,-0.0008731131426621568,0.0006374433872453444
risk_off,34,4.467439115824656e-16,-0.0008473561960942509,0.0006170010240743905
risk_off,35,2.437870150119233e-16,-0.0008379642137306862,0.0006067374927749759
risk_off,36,4.79762757637377e-17,-0.0008030324404791283,0.0006229645656671092
risk_off,37,-1.2944631478559564e-17,-0.0007711462274010274,0.0005933869664112234
risk_off,38,-1.2844725139511315e-17,-0.000747916403873042,0.0005620189834148481
risk_off,39,-4.0492453510900936e-18,-0.0007161580587361946,0.0005502664538713541
risk_off,40,-1.7814831624656268e-20,-0.0006930694036662265,0.0005453232307188184
log_wui,0,0.004292436831254472,0.004292436831254472,0.004292436831254472
log_wui,1,0.0012058792126547972,-0.0115041613631164,0.013432281993826144
log_wui,2,-0.0039114299150197545,-0.03386092470481141,0.026452331670055937
log_wui,3,-0.014154090241152882,-0.0623284935849873,0.03328524921961645
log_wui,4,-0.026735594994056103,-0.08713681605986051,0.029736883613644488
log_wui,5,-0.03216841148727462,-0.09817538199695479,0.03192357599451532
log_wui,6,-0.026079712361342825,-0.08714031643099666,0.03841812378304757
log_wui,7,-0.011754286376119279,-0.06435893522285349,0.043770575939417744
log_wui,8,0.0034934611287725176,-0.03985475805701849,0.04819706800540731
log_wui,9,0.013198213675417354,-0.02556897461331508,0.05262830545637418
log_wui,10,0.014431213260020403,-0.023857338661175734,0.049011229880463004
log_wui,11,0.008570557294236638,-0.030564852164478077,0.04091425343855034
log_wui,12,-0.00016313407537966833,-0.04122873448708185,0.03214635348686914
log_wui,13,-0.0072065621700979545,-0.04863302785247206,0.028422703440679622
log_wui,14,-0.009748646716217503,-0.050139152886534186,0.025549134136233297
log_wui,15,-0.007559062677980479,-0.04452018688161701,0.024555548468480702
log_wui,16,-0.002580714611617887,-0.03462687797870161,0.029054339787656834
log_wui,17,0.00238456555802768,-0.030625637617135232,0.029897632193979628
log_wui,18,0.005111616125843334,-0.027332903468471004,0.030469982514884832
log_wui,19,0.004806659064875665,-0.02684574419888529,0.029042724534267896
log_wui,20,0.002173643043775574,-0.02887037496460064,0.026523009071398432
log_wui,21,-0.0011941710407696636,-0.031013118371411196,0.020774953992798977
log_wui,22,-0.0037064863322799225,-0.03164080411660612,0.01941169400871351
log_wui,23,-0.004477050225173755,-0.03061663354547203,0.017702309234390763
log_wui,24,-0.0035676245470059797,-0.02891311709978497,0.017590101046833565
log_wui,25,-0.0017672145620018138,-0.026825195519199044,0.018150372601450724
log_wui,26,-9.264385213082054e-05,-0.024798517431413487,0.019053725897791713
log_wui,27,0.0007089338621374934,-0.02365897363624589,0.020281473492772643
log_wui,28,0.00043341318079124467,-0.02247877503449212,0.018760704182113407
log_wui,29,-0.000602846044969684,-0.022637363205285838,0.017058228557679057
log_wui,30,-0.00181064597585325,-0.022292421169023528,0.01611180184881813
log_wui,31,-0.002645196928622222,-0.02212865112655811,0.015237558020272539
log_wui,32,-0.0028373549508332466,-0.022373478408063363,0.014215838458292628
log_wui,33,-0.0024547804551495666,-0.020496936845151973,0.01369927274308191
log_wui,34,-0.0018018977397856364,-0.019423800922501632,0.013931065989311079
log_wui,35,-0.001236279453671577,-0.017937453918308043,0.01396600016427385
log_wui,36,-0.00100006397455116,-0.017734328622165296,0.013963179028565484
log_wui,37,-0.0011377564143808694,-0.01734875083196271,0.013068005332826052
log_wui,38,-0.0015183915097986987,-0.016523095844239145,0.012354424452371754
log_wui,39,-0.0019303012351223482,-0.016272201527606903,0.011224931323077803
log_wui,40,-0.0021914411752099313,-0.015742234454084365,0.01097390805774222
spread,0,0.00875289420027257,0.00875289420027257,0.00875289420027257
spread,1,0.04794029852386605,0.028745967964568516,0.06584895647148165
spread,2,0.08172995457782395,0.04839968689189851,0.10711529578312819
spread,3,0.07538863264245989,0.03344012118661877,0.10582414561899338
spread,4,0.06671270419311164,0.018732600785182494,0.099093467340778
spread,5,0.07188172942277607,0.02506809003526293,0.10458375213660565
spread,6,0.07364340015203862,0.028051194011010864,0.10266924150696814
spread,7,0.07373116054234274,0.027393679321875652,0.10114543130548485
spread,8,0.06886847591171992,0.021243254074489952,0.09325567840743496
spread,9,0.06450706351008403,0.016493251407566908,0.08988660247063483
spread,10,0.06229496128976401,0.014329678842290694,0.08642107205290736
spread,11,0.06002413592454553,0.010752721596209668,0.08301129591454592
spread,12,0.05819994386344035,0.009544960891866273,0.08077157917740027
spread,13,0.05708197637339043,0.008189544462486074,0.0786442803316675
spread,14,0.05560160904865269,0.0070768118394706914,0.07632975718193957
spread,15,0.053825671421440284,0.005165617416030321,0.07400122968871153
spread,16,0.051896148585575654,0.004695034153976434,0.07208415276823553
spread,17,0.04965563444960704,0.002323633159077623,0.06884214769409826
spread,18,0.04742059039364919,0.0006542655537333672,0.06674480414576969
spread,19,0.045462086193844044,-0.001166873046649211,0.06481836138579689
spread,20,0.04377883232250597,-0.002348289055208542,0.06297664849603334
spread,21,0.04235947254672686,-0.002531775764147252,0.06087629221705373
spread,22,0.041104528839911086,-0.0030276571216728077,0.05928458343685016
spread,23,0.03984602621516483,-0.0036516790840467462,0.05715827290202545
spread,24,0.03850522838557341,-0.0043468431567472085,0.05601266992231531
spread,25,0.03708062238698938,-0.0052198371986961044,0.0543620494875452
spread,26,0.03561469870942464,-0.005288278011158983,0.05345431870759706
spread,27,0.034190172873853154,-0.0054144386633454165,0.05199549093266417
spread,28,0.03287662684162592,-0.006332902191420133,0.050480072827839145
spread,29,0.031695236291888196,-0.006912673610562439,0.04896158874213646
spread,30,0.030627488908298726,-0.006750576766179829,0.04772433303006208
spread,31,0.029628579561108273,-0.006818961901411833,0.046329546434056165
spread,32,0.028649141224641694,-0.0066444323998407035,0.0452618402428789
spread,33,0.027660123720431133,-0.007204429217316625,0.044269625967700815
spread,34,0.026659959340132877,-0.0073409955072356895,0.04307035734702492
spread,35,0.025667793845369647,-0.007721356066264482,0.042050630821165884
spread,36,0.024711186027543967,-0.008093838574421662,0.04070738316291043
spread,37,0.02381155338417119,-0.008257668271085058,0.03929584742047001
spread,38,0.022975149965092527,-0.008795374782419613,0.038681200001344354
spread,39,0.022193354039932837,-0.008675876135211265,0.0375538415656628
spread,40,0.02144902697112492,-0.008485777368377242,0.03640293442710595
log_rgdp,0,-9.203975982318098e-05,-9.203975982318098e-05,-9.203975982318098e-05
log_rgdp,1,-0.0002126665408328802,-0.0004178645525731358,2.573278641528443e-06
log_rgdp,2,-0.00016467735629140058,-0.0006672965462842694,0.00039643715320960394
log_rgdp,3,-0.00016223985079325353,-0.0010131310421522145,0.0007684671193270696
log_rgdp,4,-0.00029902389837177155,-0.00138700784393056,0.0009054708246928147
log_rgdp,5,-0.0005425169222043181,-0.0018032240781160767,0.0008543966118535551
log_rgdp,6,-0.0007488381032002538,-0.0020212147583230484,0.0007030932563695729
log_rgdp,7,-0.0008345649606969477,-0.0020122151100232734,0.000536543790941537
log_rgdp,8,-0.0007827345418593419,-0.0017685867084721878,0.00045820297939758777
log_rgdp,9,-0.0006352684938884408,-0.0015128846528518433,0.000491557705775576
log_rgdp,10,-0.0004717237137296472,-0.0012145013555831558,0.000589308578940876
log_rgdp,11,-0.000360151189698476,-0.0010518473892758996,0.0006904317460269648
log_rgdp,12,-0.00032892787572019115,-0.0010629840419228566,0.0007275680312930949
log_rgdp,13,-0.0003680667064383618,-0.0011344084762848294,0.000729939235172964
log_rgdp,14,-0.00043873435003506276,-0.0012096978155988361,0.0006961667074544869
log_rgdp,15,-0.0004952042877644796,-0.0013061930743841952,0.0006478289732952049
log_rgdp,16,-0.0005077421211666509,-0.0012965290992752268,0.0006357517483898106
log_rgdp,17,-0.0004714402597853632,-0.0012332824504834015,0.0006481506144872932
log_rgdp,18,-0.0004032157206182293,-0.0011353473237651576,0.0006619854638658716
log_rgdp,19,-0.000330817731139295,-0.0010231809585831057,0.0007446656355047903
log_rgdp,20,-0.0002784314475745027,-0.0009453778500745695,0.0007963781030114487
log_rgdp,21,-0.0002568360292552817,-0.000912102547116975,0.0008047488238021438
log_rgdp,22,-0.00026168391519008373,-0.000925999275631444,0.0007788510599184388
log_rgdp,23,-0.0002783559463605541,-0.0009401116306340847,0.0007394091046858897
log_rgdp,24,-0.00029029815618532404,-0.0009507674886335809,0.0007434488091630031
log_rgdp,25,-0.0002866506805628928,-0.0009173308538883947,0.0007217700313077263
log_rgdp,26,-0.0002657716602954846,-0.0008999345310920385,0.0006961406644548098
log_rgdp,27,-0.00023405653646925992,-0.0008591791079928106,0.0007170797402483158
log_rgdp,28,-0.0002015640859893953,-0.0008025813851381881,0.0007468229145599073
log_rgdp,29,-0.00017690535013463584,-0.0007708616766067187,0.0007405585299067227
log_rgdp,30,-0.00016379151701676663,-0.0007387118020714227,0.0007312569649859345
log_rgdp,31,-0.00016042386452663496,-0.0007477907880919605,0.0007199779753234774
log_rgdp,32,-0.00016138486785302692,-0.000729308642236255,0.0006907227405901895
log_rgdp,33,-0.0001607120288482676,-0.0007302685649743881,0.0006819975560467331
log_rgdp,34,-0.00015458901795827292,-0.0007164365482920989,0.0006596486869581161
log_rgdp,35,-0.0001425535611076548,-0.0007071086423492274,0.0006636925217175736
log_rgdp,36,-0.00012700270106373552,-0.0006709542437484432,0.0006684149695171396
log_rgdp,37,-0.00011156098336428553,-0.0006465327026114255,0.0006703062567799125
log_rgdp,38,-9.924875064196655e-05,-0.0006255380052447424,0.0006622031491048037
log_rgdp,39,-9.12876710167556e-05,-0.0005898301012549604,0.0006558590656718147
log_rgdp,40,-8.693313999524481e-05,-0.0005713133329901435,0.0006354080174148288
log_reer,0,0.002720290998411659,0.002720290998411659,0.002720290998411659
log_reer,1,0.0044019895555388175,0.0018675469181666919,0.006548340762802181
log_reer,2,0.00420056182031048,0.0004085240998929559,0.007563145135065027
log_reer,3,0.003714303141216874,-0.00114221136429669,0.007998236492373757
log_reer,4,0.003606271570209817,-0.0018875602368174534,0.008545793254782103
log_reer,5,0.003773435826937523,-0.002067894668435064,0.00871975486428517
log_reer,6,0.00439076715836063,-0.0014730250168355935,0.009090781578276617
log_reer,7,0.0044845917997504104,-0.0014268533055495803,0.009106295022321112
log_reer,8,0.0044357512412608446,-0.0014528649437492974,0.008703101491686965
log_reer,9,0.004323693540693622,-0.0015331029502605275,0.008494582586097673
log_reer,10,0.00419275788729252,-0.0016695705826809172,0.008106154168690047
log_reer,11,0.004121872000997294,-0.001660648829423174,0.0077917271072024405
log_reer,12,0.004134790225868354,-0.0015662941238026083,0.00776565277367982
log_reer,13,0.004156476518999675,-0.0016256536799774202,0.007823262357481766
log_reer,14,0.004157688091298618,-0.0015702234401474345,0.007703136671888791
log_reer,15,0.004118883282580054,-0.001502115231881698,0.007503217957837485
log_reer,16,0.004015064254815864,-0.0014172983023000064,0.0071586862158736385
log_reer,17,0.0038658184758530523,-0.0014753725216817678,0.00698907810439525
log_reer,18,0.003705660260204551,-0.0015899302275150155,0.006603085979247784
log_reer,19,0.0035595204198367795,-0.0017048096170868834,0.006443668135914493
log_reer,20,0.0034457999851368122,-0.0017608003848447352,0.0063270585813050605
log_reer,21,0.0033656819220269293,-0.0017630605357395843,0.00620876968433463
log_reer,22,0.0033032786020680367,-0.0016855072369660823,0.006081051717570286
log_reer,23,0.0032406209669636828,-0.001699442822625208,0.005921982642399544
log_reer,24,0.003164758338333375,-0.001663990590688241,0.005724518990143305
log_reer,25,0.003071151370682494,-0.0016290467591078257,0.0055147515980917714
log_reer,26,0.002965479927704072,-0.0016137537716303194,0.005355248722628726
log_reer,27,0.0028587233445642826,-0.0016246330202960195,0.0051622307623911635
log_reer,28,0.0027607977668279798,-0.0017021702768045153,0.005021717587562206
log_reer,29,0.0026769755535329654,-0.0017142539706864464,0.004866565648024319
log_reer,30,0.0026064337199713924,-0.0016649558103912687,0.00477027822847408
log_reer,31,0.0025436609025656517,-0.0016148763507775514,0.0046812566439806535
log_reer,32,0.0024819860091863867,-0.0015481431895977493,0.0045622002708069365
log_reer,33,0.002416675020956535,-0.0014440393967459337,0.004432410949440733
log_reer,34,0.002346491265657453,-0.0013942044313877055,0.004303719715036831
log_reer,35,0.002273540901281972,-0.0014485851335682106,0.004227397970134437
log_reer,36,0.002201626853663686,-0.0014243517525670858,0.00419671152330856
log_reer,37,0.0021341830895427166,-0.0014277295455070072,0.00409684936187412
log_reer,38,0.002072848548645968,-0.0014157301908480921,0.003970972416320302
log_reer,39,0.0020171000819226635,-0.001440310379411247,0.003909376921115314
log_reer,40,0.0019648948858810066,-0.0013747255329324495,0.003848823080218969
log_nikkei,0,-0.014569915533071283,-0.014569915533071283,-0.014569915533071283
log_nikkei,1,-0.016002822578407738,-0.020854114221632733,-0.009434645504165059
log_nikkei,2,-0.00954008797519757,-0.017060848577630214,0.0010223076935915354
log_nikkei,3,-0.01714396497703265,-0.026835627095463638,-0.005112298539570464
log_nikkei,4,-0.022240850508035526,-0.032760384354041806,-0.008715031023104692
log_nikkei,5,-0.023137253868131487,-0.03441038735168969,-0.008239441848156037
log_nikkei,6,-0.023052347987579082,-0.03451992142633684,-0.006867354290442036
log_nikkei,7,-0.024378313474399633,-0.035748011968454264,-0.007037012006179227
log_nikkei,8,-0.024329457173069023,-0.03584562546164696,-0.006437298590042375
log_nikkei,9,-0.02372134201085538,-0.03527563319588204,-0.005491834203168892
log_nikkei,10,-0.023228759642133424,-0.03441105909650839,-0.004805068470520291
log_nikkei,11,-0.022564528801110248,-0.0335735079117629,-0.004098456243741049
log_nikkei,12,-0.022030235807770297,-0.03281094968896826,-0.0036451854974337066
log_nikkei,13,-0.021838692382418336,-0.032602538294095866,-0.003480969900926564
log_nikkei,14,-0.02166599053182403,-0.0321236857456108,-0.0028186634557610464
log_nikkei,15,-0.02144436574371996,-0.0315639972175183,-0.0026154293698227083
log_nikkei,16,-0.021162813065788377,-0.030971283462132012,-0.0021398679650003606
log_nikkei,17,-0.020700311323179687,-0.03046634007502119,-0.001532187286590564
log_nikkei,18,-0.020118176546504534,-0.029631127691527502,-0.0011445671139365277
log_nikkei,19,-0.019528732184242982,-0.028969454680706892,-0.0005821682183201843
log_nikkei,20,-0.018978643162770776,-0.028536132741701425,-0.00025688180130120365
log_nikkei,21,-0.018518910827224636,-0.027985057631303663,-2.5316228796137533e-05
log_nikkei,22,-0.018159366988212078,-0.027543837360103244,6.403866775164118e-06
log_nikkei,23,-0.01785040358376818,-0.026963739112768344,0.000193694382944243
log_nikkei,24,-0.017543930596934557,-0.026304923505764365,0.00029162580817395273
log_nikkei,25,-0.01720719029307654,-0.02565174438003579,0.0006309939613094622
log_nikkei,26,-0.016825249490273225,-0.024947266011286624,0.0008795196591695243
log_nikkei,27,-0.01641327128378225,-0.02409257187963974,0.001259157582817916
log_nikkei,28,-0.01600178402198966,-0.023661041335857568,0.001499894310659302
log_nikkei,29,-0.015616876867299392,-0.023386082440957093,0.0018564432448741803
log_nikkei,30,-0.015272877399508958,-0.02334623021490924,0.001893919710249986
log_nikkei,31,-0.01496790882065618,-0.02303779872468665,0.0017700102917864687
log_nikkei,32,-0.014686659283618762,-0.02233401354853239,0.001976891155902849
log_nikkei,33,-0.014410791035068376,-0.021801915855753362,0.0020785857005893617
log_nikkei,34,-0.014127325469121248,-0.021458676439463347,0.0020272561655948233
log_nikkei,35,-0.013832606628774982,-0.021214274143855166,0.00208571674733377
log_nikkei,36,-0.013532230737942281,-0.020877424889526465,0.0021789080842173772
log_nikkei,37,-0.013236571896713534,-0.02061602256341766,0.0022880742056166983
log_nikkei,38,-0.012954986662755883,-0.020371691985103513,0.002372850713623581
log_nikkei,39,-0.012691962295009733,-0.020146451168299346,0.0022469936278935896
log_nikkei,40,-0.012446065409690232,-0.019877085464551664,0.0021762417943032865
debtsec_pct,0,-0.09861963577930194,-0.09861963577930194,-0.09861963577930194
debtsec_pct,1,-0.17163133076491702,-0.3973433219257061,0.05060410587825366
debtsec_pct,2,-0.204579918102745,-0.41121683269083115,0.00015023932320342977
debtsec_pct,3,0.3397215836761869,0.13582346340845627,0.5744533955812807
debtsec_pct,4,0.006311359552437082,-0.16270617005679036,0.16222523959960694
debtsec_pct,5,-0.06536135386706357,-0.20588274893459352,0.06456589486665508
debtsec_pct,6,0.08571601818939983,-0.03755050492405434,0.19044283316461844
debtsec_pct,7,-0.023139534487599134,-0.11076955603897479,0.05528980763850482
debtsec_pct,8,-0.042797522424042625,-0.12238396397899988,0.02358441856334245
debtsec_pct,9,0.020853177312734436,-0.04436701596033473,0.07507212541527247
debtsec_pct,10,-0.01761801206104272,-0.07972100258749254,0.03190543501925504
debtsec_pct,11,-0.029279847934131038,-0.08729953348135365,0.021163719602787213
debtsec_pct,12,-0.006205630138883244,-0.05840220556048501,0.03929146239812038
debtsec_pct,13,-0.012782127179155152,-0.06040648974133996,0.029385434450532988
debtsec_pct,14,-0.01367202835887543,-0.05836476731325968,0.025878940829995895
debtsec_pct,15,-0.005862100632848711,-0.04866199950805335,0.031290505488405104
debtsec_pct,16,-0.009945658944838972,-0.05212930186214571,0.027102817802605966
debtsec_pct,17,-0.013094138947945175,-0.05540619996391695,0.023563828067197545
debtsec_pct,18,-0.012048932853524222,-0.054763285421198314,0.025651463775175833
debtsec_pct,19,-0.013762542000109942,-0.05471180538380179,0.024521519265890003
debtsec_pct,20,-0.014278182140987005,-0.05441575944507066,0.02402410104402533
debtsec_pct,21,-0.012596240803949476,-0.05170721896689227,0.024023928383208486
debtsec_pct,22,-0.011918898562653383,-0.04820748040037018,0.022865163831147194
debtsec_pct,23,-0.011552137598779315,-0.04618472960119736,0.021491115109235164
debtsec_pct,24,-0.011172816722072102,-0.045036218099476714,0.02217502780307583
debtsec_pct,25,-0.011681485301603487,-0.04474256650126809,0.02155170816285193
debtsec_pct,26,-0.012441515162565957,-0.04588189257377453,0.020111269959067018
debtsec_pct,27,-0.012893719705399917,-0.04488784330766614,0.019627654524143646
debtsec_pct,28,-0.013164639731945114,-0.045078252943669184,0.01873631286511611
debtsec_pct,29,-0.013109955294953067,-0.0442011530731897,0.01844817395949312
debtsec_pct,30,-0.012756201509276413,-0.04276197651048388,0.01830369633870387
debtsec_pct,31,-0.01241693300285687,-0.041312316799688185,0.017577720278446497
debtsec_pct,32,-0.012222983321276568,-0.04002859342080886,0.0173016108405416
