variable,horizon,response,lower,upper
risk_off,0,0.1192147881035941,0.1192147881035941,0.1192147881035941
risk_off,1,0.0565892601636987,0.0376955419971651,0.0685856715646381
risk_off,2,0.0076946665061141,-0.0125225265467218,0.0194171694139626
risk_off,3,-0.0054458695437766,-0.0224103297331592,0.0045781150053631
risk_off,4,-0.0038222083310747,-0.0157949940159274,0.0035355303525047
risk_off,5,-0.0009387534482405,-0.0103486902793055,0.0057786774662605
risk_off,6,0.0001689226149081,-0.0078660476568099,0.0058162517017727
risk_off,7,0.000231117136433,-0.0072220760413218,0.0042316988251427
risk_off,8,8.254811722911278e-05,-0.0064233438895929,0.0031940558556707
risk_off,9,2.0252856142895286e-06,-0.005290253386489,0.0025286001981439
risk_off,10,-1.2310684230416784e-05,-0.0045547966699665,0.0023051217972778
risk_off,11,-6.1692999132729474e-06,-0.0042709466118178,0.0022828011085885
risk_off,12,-9.491562862033848e-07,-0.0038211770398261,0.0020109017507681
risk_off,13,5.413490099630858e-07,-0.0033104492286801,0.0020798109535269
risk_off,14,4.095742630949086e-07,-0.0028951078550769,0.0019368703594887
risk_off,15,1.0738015461396876e-07,-0.0026456438991187,0.0018854444017136
risk_off,16,-1.4879628372936231e-08,-0.0023300983119614,0.0017359782859819
risk_off,17,-2.432764839035528e-08,-0.0021495932915204,0.0016140316727056
risk_off,18,-9.155585900180323e-09,-0.0020077979298954,0.0015176356388267
risk_off,19,-4.34613450202542e-10,-0.0018518593192921,0.001399306998349
risk_off,20,1.2657277320848954e-09,-0.0016511170975989,0.0013681340457026
risk_off,21,6.706966997226012e-10,-0.0015236784260406,0.001371150544475
risk_off,22,1.1486527332111267e-10,-0.0014354373754004,0.0012889995174548
risk_off,23,-5.330972921352939e-11,-0.0013893430735036,0.0011998993162856
risk_off,24,-4.377322701792793e-11,-0.0012829017987804,0.0011749155673912
risk_off,25,-1.2207299614365574e-11,-0.0012042359621225,0.0011175519736221
risk_off,26,1.2432416101122299e-12,-0.0011587101522093,0.0010277688539377
risk_off,27,2.552830697172795e-12,-0.0010857530426335,0.0009477648498759
risk_off,28,1.0118980200753778e-12,-0.001005568126341,0.0009310773867808
risk_off,29,6.988791569181527e-14,-0.0009627914646643,0.0009129664630743
risk_off,30,-1.2951793850927514e-13,-0.0009150467178359,0.000897285165579
risk_off,31,-7.271654402165211e-14,-0.0008795427956355,0.0008862260608961
risk_off,32,-1.3693481219300974e-14,-0.0007929038023841,0.0008394204470743
risk_off,33,5.191271086982668e-15,-0.0007846023085042,0.0007936807266621
risk_off,34,4.665841749491092e-15,-0.0007493982120831,0.0007515162428505
risk_off,35,1.3801463188306141e-15,-0.0007383482880163,0.0007242101932188
risk_off,36,-9.503986758546496e-17,-0.0006928696059454,0.0006723077917678
risk_off,37,-2.670132051628497e-16,-0.0006594563339441,0.0006667902310968
risk_off,38,-1.1146621754635458e-16,-0.0006141509733699,0.0006338118565893
risk_off,39,-9.980867150586701e-18,-0.0005833270355945,0.0006289428770194
risk_off,40,1.3183743750979645e-17,-0.0005677900401489,0.0005905256135157
log_wui,0,0.0072554429170047,0.0072554429170047,0.0072554429170047
log_wui,1,0.0122367784884354,-0.005949094728472,0.0295172171101872
log_wui,2,0.0201419006647476,-0.0177669941586536,0.0535317842884025
log_wui,3,0.0342659874638994,-0.016461087681901,0.0786073393121791
log_wui,4,0.0471989784648474,-0.0107714259563756,0.0958579517706991
log_wui,5,0.0523082217772789,-0.0040477944025227,0.1008426856022306
log_wui,6,0.0495973511413736,-0.0034588633432515,0.0924759485890346
log_wui,7,0.0405455860660191,-0.0111122576213014,0.0821004595689687
log_wui,8,0.0278560407612773,-0.022752917053381,0.0654524832583
log_wui,9,0.0147185237566246,-0.0367469654280859,0.0502335116202668
log_wui,10,0.0038470326203828,-0.0459640489272481,0.0370157958555123
log_wui,11,-0.0030263807612598,-0.0432653126951244,0.0277460210418956
log_wui,12,-0.0053406854013279,-0.0404530472318792,0.0195069844892987
log_wui,13,-0.0036575073699073,-0.0329547403875925,0.0152898074441797
log_wui,14,0.0006523858710541,-0.0255746909496224,0.0177200861393739
log_wui,15,0.0058733245964572,-0.021022643474882,0.0245187764138023
log_wui,16,0.0104072792921456,-0.0151169043018656,0.0290293483121398
log_wui,17,0.0131250233932671,-0.0125442618062642,0.0305281683497808
log_wui,18,0.0135451828609898,-0.0113618424690692,0.0296594989797928
log_wui,19,0.0118299029346676,-0.0118468324315913,0.0276590241234223
log_wui,20,0.0086305343367435,-0.0140143657700003,0.0240801099782094
log_wui,21,0.0048460929046196,-0.0173334215179675,0.0199043059452192
log_wui,22,0.0013666530311506,-0.0177164614827414,0.0167689327480288
log_wui,23,-0.0011354393076555,-0.0191004120510375,0.0127990457495572
log_wui,24,-0.00232605150788,-0.0185887072708515,0.0109179126713885
log_wui,25,-0.0022288596856218,-0.0175269156360799,0.0096329293076531
log_wui,26,-0.0011573679622424,-0.0156098934475121,0.0099412229434302
log_wui,27,0.0004091427620996,-0.013807337598533,0.0117043470750618
log_wui,28,0.0019666628619506,-0.0117601947158003,0.0126529049165216
log_wui,29,0.003108371741319,-0.0108165186458312,0.0132355807768815
log_wui,30,0.0036021990133954,-0.009370707569356,0.0134853757505898
log_wui,31,0.0034136890453445,-0.0085916528869658,0.0130068205197676
log_wui,32,0.0026785003499086,-0.0090009499989135,0.011524040158208
log_wui,33,0.00163992301204,-0.0097305807403979,0.0103015432206493
log_wui,34,0.0005722778935931,-0.0101921859711233,0.0091548214184435
log_wui,35,-0.0002893268065488,-0.0099835845761755,0.0083184658766344
log_wui,36,-0.0007975305143285,-0.0095031265967371,0.0075698602173959
log_wui,37,-0.0009120134098947,-0.0091268643513462,0.0069573642477763
log_wui,38,-0.0006902129161002,-0.008562481485797,0.0068974542297129
log_wui,39,-0.0002567164971596,-0.0080345278840768,0.0070226810519374
log_wui,40,0.0002376994825453,-0.0073625526972508,0.0070008842622179
spread,0,0.0237227818609277,0.0237227818609277,0.0237227818609277
spread,1,0.0740514531360968,0.0529940068084933,0.0918137091353574
spread,2,0.1145423365554477,0.0796147092781308,0.141089108524755
spread,3,0.1151542163662914,0.070610072210185,0.1449496172189638
spread,4,0.1061972187181296,0.0572011145681844,0.1368416921627801
spread,5,0.096406822888473,0.0464743642554421,0.1262023580826441
spread,6,0.0879785675348745,0.0370257363216475,0.1159294881215302
