date,risk_off,log_wui,spread,log_rgdp,log_reer,log_nikkei,debtsec_pct,equity_pct,other_pct,direct_pct,period
1999-01-14,NA,-1.849803681251759,-2.822999843597412,13.08883974458834,4.769371575899163,9.527983618490785,-0.5127441043743424,0.1749180434320271,-5.736069196693251,0.01651915749776926,1999-2021
1999-01-15,NA,-1.840339882373757,NA,13.088886365709207,4.768638774555441,NA,-0.5087384224597363,0.1947935264436586,-5.67985863673803,0.01680994833268053,1999-2021
1999-01-18,NA,-1.812771396440146,NA,13.089028020500256,4.76641644248284,NA,-0.4993983673437573,0.2553156355246418,-5.480086484506594,0.01845319990870622,1999-2021
1999-01-19,NA,-1.803856204695741,-2.7430002136230467,13.089075835906756,4.765667689111496,9.53027957593796,-0.49717734584771073,0.2757882252336658,-5.403115609640861,0.01925791012447874,1999-2021
1999-01-20,NA,-1.7950781647347356,-2.844999885559082,13.08912394988466,4.764914947733246,9.548814161630691,-0.495402489456304,0.29641009161703796,-5.320954656047499,0.02019110018546658,1999-2021
1999-01-21,NA,-1.7864372765571297,-2.778000129699707,13.089172362433972,4.76415821834809,9.564190725042629,-0.4940737981695372,0.3171812346747581,-5.23360362372651,0.02125277009166972,1999-2021
1999-01-22,NA,-1.7779335401629233,-2.762000186920166,13.089221073554691,4.76339750095603,9.557780836396217,-0.49319127198741025,0.3381016544068266,-5.141062512677893,0.02244291984308818,1999-2021
1999-01-25,NA,-1.7532452416806996,-2.7809998779296876,13.089368998345297,4.761091420738413,9.561617443501149,-0.4932206840688686,0.4017585736491204,-4.832298707166276,0.02678424816863544,1999-2021
1999-01-26,NA,-1.7452901124200906,-2.8460002326965332,13.089418903751646,4.76031475131873,9.573733382679382,-0.49412281830530114,0.4232761000785813,-4.718997281207148,0.02848831730091515,1999-2021
1999-01-27,NA,-1.7374721349428814,-2.757999858856201,13.089469107729403,4.759534093892142,9.578453816045057,-0.4954711176463736,0.4449429031823904,-4.600505776520393,0.03032086627841018,1999-2021
1999-01-28,NA,-1.729791309249071,-2.703999961853027,13.08951961027857,4.758749448458649,9.570969908072637,-0.4972655820920859,0.4667589829605475,-4.47682419310601,0.03228189510112052,1999-2021
1999-01-29,NA,-1.7222476353386602,-2.5829998779296877,13.08957041139914,4.757960815018248,9.581852202932996,-0.499506211642438,0.4887243394130528,-4.347952530963999,0.03437140376904617,1999-2021
1999-02-01,NA,-1.7004395243078243,-2.626999885559082,13.0897246061893,4.755570986655616,9.579499639559144,-0.5089050909213337,0.5555160688166573,-3.9301970721721986,0.041410808844115,1999-2021
1999-02-02,NA,-1.693444457531012,-2.419999847412109,13.089776601595506,4.754766401187595,9.571493379872015,-0.5129303808902453,0.578078531966555,-3.7805650951196768,0.04401423689290189,1999-2021
1999-02-03,NA,-1.686586542537598,-2.427000026702881,13.089828895573111,4.753957827712668,9.558268846750481,-0.517401835963797,0.600790271790801,-3.625743039339527,0.04674614478690411,1999-2021
1999-02-04,NA,-1.6798657793275835,-2.6260000839233397,13.08988148812213,4.7531452662308356,9.552996989358569,-0.5223194561419883,0.623651288289395,-3.4657309048317493,0.04960653252612164,1999-2021
1999-02-05,NA,-1.6732821679009686,-2.502000160217285,13.089934379242552,4.752328716742098,9.539505985702903,-0.5276832414248197,0.6466615814623372,-3.3005286915963445,0.05259540011055449,1999-2021
1999-02-08,NA,-1.6543542443215205,-2.669999786376953,13.090094844032269,4.749855140234451,9.546276052846743,-0.5464515879011527,0.7165881210272523,-2.7737815795243628,0.06233288193514488,1999-2021
1999-02-09,NA,-1.6483192400285034,-2.784999794006348,13.090148929438325,4.74902263871809,9.539835478955803,-0.5536000336025435,0.740195520897587,-2.587819051378446,0.06583566890043897,1999-2021
1999-02-10,NA,-1.6424213875188858,-2.7870000953674317,13.090203313415786,4.748186149194824,9.543406843459538,-0.561194644408574,0.7639521974422697,-2.396666444504902,0.06946693571094836,1999-2021
1999-02-11,NA,-1.6366606867926672,NA,13.090257995964652,4.747345671664654,NA,-0.5692354203192447,0.7878581506613007,-2.200323758903731,0.0732266823666731,1999-2021
1999-02-12,NA,-1.6310371378498485,-2.8660000457763672,13.090312977084931,4.746501206127577,9.544931585559974,-0.577722361334555,0.8119133805546798,-1.9987909945749316,0.07711490886761312,1999-2021
1999-02-15,NA,-1.6149894017217876,NA,13.090479711874202,4.743943881474914,NA,-0.6058601750083255,0.8849747302809056,-1.3630522292227671,0.08955046744172508,1999-2021
1999-02-16,NA,-1.609914459912566,-2.9239998779296874,13.090535887280108,4.743105465862709,9.563293172717202,-0.6141301840519463,0.90909872157848,-1.155797471919821,0.0936505791885706,1999-2021
1999-02-17,NA,-1.6049766698867445,-2.9380001640319824,13.09059236125742,4.74230706614859,9.558082430764843,-0.6188431734197092,0.9323152989640088,-0.9734292797619768,0.09727510251071989,1999-2021
1999-02-18,NA,-1.600176031644322,-3.0319998779296875,13.090649133806142,4.741548682332554,9.55724302497342,-0.619999143111614,0.9546244624374918,-0.8159476527492336,0.10042403740817298,1999-2021
1999-02-19,NA,-1.5955125451852987,-3.175999870300293,13.09070620492627,4.740830314414602,9.553791062382455,-0.6175980931276606,0.9760262119989288,-0.6833525908815922,0.10309738388092984,1999-2021
1999-02-22,NA,-1.5823449965086258,-3.1349997940063474,13.0908792097151,4.738915306049251,9.564980140881671,-0.5890528251206519,1.0347869772109652,-0.4348867961492755,0.10826389275102312,1999-2021
1999-02-23,NA,-1.5782301171832007,-3.0700000686645508,13.09093747512086,4.738357001723636,9.581948781928594,-0.5724236964332664,1.052559071124219,-0.4018379948620393,0.10903488552499516,1999-2021
1999-02-24,NA,-1.5742523896411744,-3.1560001792907717,13.090996039098023,4.737838713296104,9.57188495363167,-0.5522375480700227,1.069423751125427,-0.3936757587199047,0.10933028987427092,1999-2021
1999-02-25,NA,-1.5704118138825476,-3.2730002212524414,13.091054901646595,4.737360440766657,9.57986393146446,-0.5284943800309208,1.0853810172145892,-0.4104000877228713,0.10915010579885048,1999-2021
1999-02-26,NA,-1.5667083899073206,-3.2789998359680173,13.091114062766575,4.736922184135293,9.572726777158072,-0.5011941923159607,1.1004308693917055,-0.45201098187093947,0.10849433329873384,1999-2021
1999-03-01,NA,-1.5564210286820357,-3.4339998245239256,13.091293337554964,4.735847509629708,9.5625277618893,-0.3979515111159326,1.1401359424507798,-0.7261630551857519,0.1036734852502066,1999-2021
1999-03-02,NA,-1.5532662118404057,-3.4280000801086423,13.091353692960574,4.73556931659068,9.541158049548473,-0.35642324469754033,1.1515561389797129,-0.8673202099142251,0.10111535905130507,1999-2021
1999-03-03,NA,-1.5502485467821758,-3.580999927520752,13.091414346937588,4.7353311394497375,9.558907762958587,-0.3113379586032899,1.1620689215965998,-1.0333639297878003,0.09808164442770734,1999-2021
1999-03-04,NA,-1.5473680335073448,-3.6670000228881836,13.091475299486014,4.735132978206878,9.559831084686952,-0.2626956528331815,1.1716742903014412,-1.2242942148064766,0.09457234137941338,1999-2021
1999-03-05,NA,-1.5446246720159134,-3.630999984741211,13.091536550605849,4.734974832862103,9.60871372627059,-0.21049632738721505,1.1803722450942369,-1.440111064970254,0.09058744990642324,1999-2021
1999-03-08,NA,-1.5372174982420157,-3.5259998779296877,13.091722095393786,4.7347404922162815,9.600965903172186,-0.03255623299416702,1.2010216260003488,-2.2368810063321956,0.07577924493927544,1999-2021
1999-03-09,NA,-1.5350227438841817,-3.346999931335449,13.091784540799248,4.734742410463842,9.622231468810076,0.03387117115523186,1.206089925144961,-2.5522441170763783,0.0698919997675004,1999-2021
1999-03-10,NA,-1.5329651413097476,-3.390000129699707,13.09184728477612,4.734784344609489,9.647304147143718,0.10385559498048884,1.2102508103775276,-2.8924937929656633,0.06352916617102916,1999-2021
1999-03-11,NA,-1.5310446905187127,-3.321000026702881,13.091910327324396,4.734866294653218,9.648733335215118,0.1773970384816038,1.2135042816980484,-3.2576300340000492,0.05669074414986171,1999-2021
1999-03-12,NA,-1.529261391511077,-3.3180000228881834,13.09197366844408,4.7349882605950295,9.647876357532068,0.2544955016585769,1.2158503391065227,-3.647652840179536,0.049376733703998,1999-2021
1999-03-15,NA,-1.5247344051885672,-3.230000114440918,13.092165483231575,4.735594253808975,9.666473220781063,0.5071330092446448,1.2174440278596728,-4.967040649588607,0.02458117181822968,1999-2021
1999-03-16,NA,-1.5234997133145292,-3.1920001220703123,13.092230018636892,4.735876283343124,9.684884945044198,0.5984595511250501,1.2161604296199642,-5.456609716348499,0.01536480767358112,1999-2021
1999-03-17,NA,-1.5224021732238908,-3.3090002174377444,13.092294852613612,4.736186935304474,9.696962050355626,0.6922533137784087,1.2139781831965637,-5.964602537197604,0.00590964415086416,1999-2021
1999-03-18,NA,-1.521441784916652,-3.3059998321533204,13.092359985161742,4.7364578488677225,9.662556736736656,0.7819755037872907,1.2109498829595953,-6.452242245800587,-0.00236358447015444,1999-2021
1999-03-19,NA,-1.5206185483928123,-3.3639997634887697,13.092425416281278,4.736677630561985,9.703741890253346,0.8665363222487911,1.2070842946374123,-6.913066031101557,-0.00921808914284685,1999-2021
1999-03-22,NA,-1.51897174952169,NA,13.092623501068331,4.737030184430862,NA,1.0892505483490027,1.1904638011595767,-8.134641847192393,-0.02126925947096712,1999-2021
1999-03-23,NA,-1.518697120131448,-3.386999870300293,13.0926901264735,4.737045438649184,9.681537014883974,1.153165880620977,1.1832490604965364,-8.488201939285316,-0.02244886835035486,1999-2021
1999-03-24,NA,-1.5185596425246053,-3.2900001373291015,13.09275705045007,4.737009560998521,9.649592852064691,1.2119198413455694,1.1751970317482814,-8.814946108076224,-0.02220975328141644,1999-2021
1999-03-25,NA,-1.5185593167011622,-3.3990000686645505,13.092824272998053,4.736922551478872,9.679471122815787,1.2655124305227805,1.166307714914812,-9.114874353565122,-0.02055191426415185,1999-2021
1999-03-26,NA,-1.5186961426611183,-3.4509998817443845,13.09289179411744,4.736784410090238,9.681405327464358,1.3139436481526094,1.1565811099961285,-9.387986675752003,-0.01747535129856108,1999-2021
1999-03-29,NA,-1.5199295312413834,-3.493999824523926,13.09309614890405,4.736063194710426,9.680896338889756,1.4282690717578088,1.1223775667287914,-10.046428102500592,2.6668128816819e-4,1999-2021
1999-03-30,NA,-1.5206149643349376,-3.4989999847412108,13.093164864309069,4.735720525845852,9.671500015540635,1.4560548031981118,1.1093018094692502,-10.21227673147943,0.00901814004706362,1999-2021
1999-03-31,NA,-1.5214375492118906,-3.518000205993652,13.093233878285494,4.735326725112293,9.67007835454866,1.4786791630910334,1.0953887641244948,-10.351309437156257,0.01918832275428522,1999-2021
1999-04-01,NA,-1.5223972858722434,-3.5849998359680173,13.093303190833328,4.734881792509748,9.70060973023517,1.4961421514365736,1.080638430694525,-10.463526219531069,0.030777229409833,1999-2021
1999-04-02,NA,-1.5234941743159958,NA,13.093372801952569,4.734385728038216,NA,1.5084437682347318,1.0650508091793407,-10.54892707860387,0.04378486001370696,1999-2021
1999-04-05,NA,-1.5276077503476484,-3.473000087738037,13.093583426738732,4.732590743409714,9.701051872670597,1.5143803893449177,1.0132642161225016,-10.6442341160102,0.09132009551528578,1999-2021
1999-04-06,NA,-1.529253245924998,-3.358999885559082,13.093654232143605,4.731890151462243,9.709885263109388,1.50603651995355,0.99432744226646,-10.622371281874951,0.11000262191246438,1999-2021
1999-04-07,NA,-1.5310358932857475,-3.4680000724792484,13.093725336119878,4.731138427645786,9.714413247169462,1.4925312790148004,0.9745533803252036,-10.573692524437693,0.13010387225796916,1999-2021
1999-04-08,NA,-1.532955692429896,-3.4440000534057615,13.093796738667566,4.730335571960345,9.7319094448528,1.4738646665286697,0.9539420302987336,-10.498197843698422,0.15162384655180017,1999-2021
1999-04-09,NA,-1.535012643357444,-3.4519997749328613,13.093868439786656,4.729481584405918,9.732440055586832,1.4500366824951572,0.9324933921870486,-10.39588723965714,0.17456254479395727,1999-2021
1999-04-12,0,-1.5420064068404844,-3.493999961853027,13.09408533457238,4.726612830528726,9.711564067861516,1.34758450111033,0.8631237493407078,-9.928059887721211,0.25189098321038567,1999-2021
1999-04-13,0,-1.54461196490163,-3.5109999771118163,13.0941582299771,4.725554315498358,9.724071380396689,1.3031110308872913,0.8383259588881654,-9.718485590471882,0.28050457724584743,1999-2021
1999-04-14,0,-1.547354674746175,-3.4819999885559083,13.09423142395323,4.724444668599006,9.72702955269335,1.2534761891168709,0.8126908803504088,-9.48209536992054,0.31053689522963546,1999-2021
1999-04-15,0,-1.5502345363741197,-3.5860000953674316,13.094304916500768,4.723283889830666,9.724784246657816,1.198679975799069,0.7862185137274377,-9.218889226067182,0.3419879371617496,1999-2021
1999-04-16,0,-1.553251549785463,-3.6139998512268066,13.094378707619711,4.722071979193343,9.73219970456657,1.1387223909338855,0.7589088590192521,-8.928867158911814,0.37485770304218985,1999-2021
1999-04-19,0,-1.5631255007198914,-3.6050002212524417,13.09460187240499,4.7186579804482225,9.721618549574238,0.9552396686798198,0.6827760378213503,-8.020722002898516,0.4658156296120108,1999-2021
1999-04-20,0,-1.566691121264833,-3.647999824523926,13.094676857809564,4.717652616853329,9.72299089210545,0.8959152455562678,0.6605326863351504,-7.718960253296672,0.49178851313795574,1999-2021
1999-04-21,0,-1.570393893593174,-3.661999824523926,13.094752141785548,4.71671357125184,9.710813767732912,0.8375090645799508,0.6398564626388339,-7.417675154896122,0.5155881839985698,1999-2021
1999-04-22,0,-1.574233817704914,-3.791000061035156,13.094827724332934,4.7158408436437576,9.721118846193152,0.7800211257508686,0.6207473667324008,-7.1168667076968655,0.537214642193853,1999-2021
1999-04-23,0,-1.5782108936000538,-3.748999988555908,13.09490360545173,4.715034434029083,9.73644369509339,0.7234514290690215,0.6032053986158517,-6.816534911698905,0.5566678877238052,1999-2021
1999-04-26,0,-1.5909650319858697,-3.7579999656677243,13.095133040236565,4.713013113145493,9.736163553963685,0.5592517919068893,0.5599822610055051,-5.918399430912785,0.601988348321676,1999-2021
1999-04-27,0,-1.5954907150146072,-3.8309997787475587,13.095210115640992,4.712471975504442,9.738451901765176,0.5063550638139819,0.5487088040484901,-5.619974239720001,0.6127487431903041,1999-2021
1999-04-28,0,-1.6001535498267438,-3.8170001754760743,13.095287489616824,4.711997155856799,9.73756520470297,0.4543765778683094,0.5390024748813588,-5.322025699728511,0.6213359253936016,1999-2021
1999-04-29,0,-1.60495353642228,NA,13.095365162164066,4.71158865420256,NA,0.4033163340698717,0.530863273504111,-5.024553810938315,0.627749894931568,1999-2021
1999-04-30,0,-1.6098906748012154,-3.9629999046325683,13.095443133282714,4.711246470541728,9.723255568875317,0.35317433241866913,0.5242911999167468,-4.727558573349413,0.6319906518042034,1999-2021
1999-05-03,0,-1.6255250006384188,NA,13.095678838067103,4.71061782751967,NA,0.20825778034847064,0.5139777458939557,-3.839432767790474,0.6316736464301241,1999-2021
1999-05-04,0,-1.631010746150952,NA,13.095758003471383,4.710540915832463,NA,0.1617887472862077,0.5136741834661258,-3.5443441350067495,0.6272215526414358,1999-2021
1999-05-05,0,-1.6366336434468844,NA,13.095837467447067,4.710530322138662,NA,0.11623795637117972,0.5149377488281796,-3.2497321534243184,0.6205962461874164,1999-2021
1999-05-06,0,-1.6423936925262168,-4.192999885559082,13.09591722999416,4.710586046438268,9.75849700385396,0.0716054076033866,0.5177684419801168,-2.9555968230431824,0.6117977270680661,1999-2021
