variable,horizon,response,lower,upper
risk_off,0,0.11500981471391647,0.11500981471391647,0.11500981471391647
risk_off,1,0.0528442894621049,0.03475661611907004,0.06279387283936039
risk_off,3,0.011156407805377955,-0.0023729412150245047,0.017369501663516643
risk_off,6,0.001082215769406309,-0.008906699349402022,0.004337199300683541
risk_off,12,1.0183400212103574e-05,-0.005026667888516474,0.0020782527989216875
risk_off,24,9.016764363791548e-10,-0.0018950943280564845,0.001229604621989317
risk_off,40,3.5584532514454364e-15,-0.0009626896699735999,0.0007972224195260364
log_wui,0,0.03363157994048605,0.03363157994048605,0.03363157994048605
log_wui,1,-0.009181755495981422,-0.06578148883222924,0.04092515624003636
log_wui,3,-0.023892763126981825,-0.07991294173101607,0.034346814892526674
log_wui,6,0.0016963475260422403,-0.03472306756872045,0.04629146282991998
log_wui,12,0.014947421669551498,-0.017879498639926276,0.042591729640638905
log_wui,24,0.0098369567675267,-0.014885035393506286,0.02334663596847038
log_wui,40,0.0046282143165240625,-0.009363537756738137,0.01354155683793209
spread,0,0.03211253516772199,0.03211253516772199,0.03211253516772199
spread,1,0.08533277734434906,0.06226849979931086,0.11070209454515484
spread,3,0.1043060043353948,0.06407901041969635,0.13734389192703556
spread,6,0.08563569577571878,0.033742076245755266,0.1152898957859109
spread,12,0.05006373759887489,-0.0030469424918274854,0.07642286582378664
spread,24,0.017323660132963856,-0.022179105481465348,0.04401278253075494
spread,40,0.003453955579673272,-0.02218705365827541,0.023814144324052697
log_rgdp,0,0.00020842235267056925,0.00020842235267056925,0.00020842235267056925
log_rgdp,1,-0.0026021583366275676,-0.0037035445194367163,-0.00168015729578483
log_rgdp,3,-0.004069548494311748,-0.0054702734805395555,-0.002339924286865509
log_rgdp,6,-0.003790814734804894,-0.004866135972683823,-0.0014671561235652805
log_rgdp,12,-0.0027908926752544185,-0.0035476514739591026,-0.00039188249557885603
log_rgdp,24,-0.0014960656671123727,-0.0020575611804009297,0.0002271897536690242
log_rgdp,40,-0.0006733806449430215,-0.001166305023713424,0.00039799540736689174
log_reer,0,0.0068578604648635525,0.0068578604648635525,0.0068578604648635525
log_reer,1,0.012171522732336145,0.009423034921027352,0.014601816714767523
log_reer,3,0.01518346524080906,0.009438922709522788,0.018734953456632612
log_reer,6,0.013838761926293732,0.005548013133227549,0.016891374110814747
log_reer,12,0.010164015708242546,0.00044936456846170734,0.012490569220821824
log_reer,24,0.005891121042099597,-0.0012998373484450901,0.007612647643138316
log_reer,40,0.003181548137206817,-0.0011516823325883345,0.004892565309577166
log_nikkei,0,-0.026637285406978743,-0.026637285406978743,-0.026637285406978743
log_nikkei,1,-0.027247651594090046,-0.034251574332018725,-0.0185411591210549
log_nikkei,3,-0.026052334948902134,-0.03637598506734442,-0.010244275927519338
log_nikkei,6,-0.0209699321909765,-0.03150957051276614,-0.0011574907218618038
log_nikkei,12,-0.013024147795114908,-0.024017042080611166,0.010070693979519854
log_nikkei,24,-0.004912995095649421,-0.017631232315650374,0.014751945515957453
log_nikkei,40,-0.0007533111579719889,-0.011308521286534033,0.012651524336289091
debtsec_pct,0,0.01367316528514985,0.01367316528514985,0.01367316528514985
debtsec_pct,1,-0.3297794616483125,-0.5426068325364717,-0.11795179500329285
debtsec_pct,3,-0.02696410168891924,-0.08966923888257035,0.0502315986411236
debtsec_pct,6,0.005756655308933258,-0.0344004617872151,0.061176689816044426
debtsec_pct,12,-0.0013150449188435367,-0.027177215799942814,0.03402092153920136
debtsec_pct,24,-0.0026073453093467657,-0.017613039090496777,0.018613289716316823
debtsec_pct,40,-0.0010940966716429324,-0.010829477391303568,0.010413595957866027
equity_pct,0,-0.18878114405618263,-0.18878114405618263,-0.18878114405618263
equity_pct,1,-0.18582004529489393,-0.2838660781924125,-0.07715455955158478
equity_pct,3,-0.04061536313772408,-0.0729600908194336,0.020550092452731452
equity_pct,6,0.00010116906047393824,-0.01824789282587889,0.04460351072109087
equity_pct,12,0.002644665903361622,-0.009568546368010467,0.026300267737946845
equity_pct,24,0.0004531704026072888,-0.006384971170406286,0.009876937248130008
equity_pct,40,-5.629559438357209e-05,-0.00428357189797244,0.004458834403837713
other_pct,0,1.0745327445059354,1.0745327445059354,1.0745327445059354
other_pct,1,0.173047892707467,-0.2731524158202446,0.5377483871695272
other_pct,3,-0.0987731970773747,-0.26194272159420956,-0.0013673571270842813
other_pct,6,-0.11605970005241233,-0.23163533824023994,-0.02834055276719668
other_pct,12,-0.0737079069070694,-0.12388905157817931,-0.006425271571636445
other_pct,24,-0.03480597637235087,-0.06080755753828701,0.007086318331149656
other_pct,40,-0.015488890837587898,-0.02596499016844194,0.007596405881321696
direct_pct,0,-0.009515383500375452,-0.009515383500375452,-0.009515383500375452
direct_pct,1,-0.0001586000484239647,-0.03787482567704741,0.03821505275740463
direct_pct,3,0.007774930990613648,-0.004261731168359311,0.02044490658706203
direct_pct,6,0.005870948003742975,-0.004041708586272892,0.015992835740786367
direct_pct,12,0.004133478723359009,-0.003304931049895636,0.010411082346026041
direct_pct,24,0.002442756988538595,-0.002509018828784462,0.006238718551704414
direct_pct,40,0.0013026321960277899,-0.001716578364456133,0.003150536465020454
